Date,sentinusd90stdUSD
2014/02/03,1166613808
2014/02/04,1161083003
2014/02/05,1157750386
2014/02/06,1154548263
2014/02/07,1150297054
2014/02/08,1147013036
2014/02/09,1144501346
2014/02/10,1141924703
2014/02/11,1141340944
2014/02/12,1141616143
2014/02/13,1144381040
2014/02/14,1146775108
2014/02/15,1146087783
2014/02/16,1148046670
2014/02/17,1147984311
2014/02/18,1152176951
2014/02/19,1152509459
2014/02/20,1142942811
2014/02/21,1144407087
2014/02/22,1147569471
2014/02/23,1150093227
2014/02/24,1031016324
2014/02/25,922473841
2014/02/26,774537825
2014/02/27,672400262
2014/02/28,615987851
2014/03/01,596408574
2014/03/02,581170302
2014/03/03,568461443
2014/03/04,543906154
2014/03/05,511772982
2014/03/06,501970645
2014/03/07,490417980
2014/03/08,493672686
2014/03/09,483365029
2014/03/10,488858465
2014/03/11,480871540
2014/03/12,478886728
2014/03/13,475850487
2014/03/14,476618223
2014/03/15,476740465
2014/03/16,421801407
2014/03/17,406781552
2014/03/18,451092758
2014/03/19,447302807
2014/03/20,447289860
2014/03/21,448021875
2014/03/22,450881797
2014/03/23,455164123
2014/03/24,455413659
2014/03/25,456774734
2014/03/26,458420506
2014/03/27,458560011
2014/03/28,458765288
2014/03/29,461809944
2014/03/30,462930233
2014/03/31,463044213
2014/04/01,463877315
2014/04/02,464426185
2014/04/03,463166636
2014/04/04,464984417
2014/04/05,460720773
2014/04/06,453555715
2014/04/07,449741807
2014/04/08,451416717
2014/04/09,452965198
2014/04/10,453492854
2014/04/11,453880740
2014/04/12,456734533
2014/04/13,459896053
2014/04/14,459859481
2014/04/15,460283651
2014/04/16,460152597
2014/04/17,459609975
2014/04/18,458765995
2014/04/19,460570040
2014/04/20,460334488
2014/04/21,460178529
2014/04/22,460138808
2014/04/23,460576980
2014/04/24,461243981
2014/04/25,462282512
2014/04/26,464989333
2014/04/27,462715419
2014/04/28,463592437
2014/04/29,464722910
2014/04/30,466423737
2014/05/01,467976681
2014/05/02,468404171
2014/05/03,469398690
2014/05/04,471272578
2014/05/05,469458036
2014/05/06,468488926
2014/05/07,467632004
2014/05/08,467346840
2014/05/09,468831432
2014/05/10,468988023
2014/05/11,469596160
2014/05/12,470227248
2014/05/13,470515676
2014/05/14,470708260
2014/05/15,470733399
2014/05/16,469361466
2014/05/17,470381950
2014/05/18,472921215
2014/05/19,473493263
2014/05/20,477865683
2014/05/21,477801804
2014/05/22,477485775
2014/05/23,479429672
2014/05/24,479081295
2014/05/25,479383570
2014/05/26,478401088
2014/05/27,479523333
2014/05/28,479812881
2014/05/29,479625957
2014/05/30,480482440
2014/05/31,479975639
2014/06/01,477776476
2014/06/02,476563794
2014/06/03,477995232
2014/06/04,481037962
2014/06/05,414679193
2014/06/06,399897599
2014/06/07,397497551
2014/06/08,380070220
2014/06/09,377613860
2014/06/10,372349150
2014/06/11,371477188
2014/06/12,377636810
2014/06/13,377905873
2014/06/14,377720359
2014/06/15,378441575
2014/06/16,274751622
2014/06/17,266285990
2014/06/18,266136877
2014/06/19,266697479
2014/06/20,265782452
2014/06/21,264350115
2014/06/22,264367099
2014/06/23,264130928
2014/06/24,265656934
2014/06/25,265713292
2014/06/26,265749098
2014/06/27,264317382
2014/06/28,265900675
2014/06/29,267842075
2014/06/30,268151099
2014/07/01,271716336
2014/07/02,275812713
2014/07/03,275236504
2014/07/04,276235820
2014/07/05,274839939
2014/07/06,274668347
2014/07/07,273055320
2014/07/08,273759974
2014/07/09,274238950
2014/07/10,274342018
2014/07/11,272752791
2014/07/12,270712877
2014/07/13,270597157
2014/07/14,270743851
2014/07/15,270482836
2014/07/16,270276177
2014/07/17,270755481
2014/07/18,269842785
2014/07/19,271108801
2014/07/20,273746352
2014/07/21,273987245
2014/07/22,275459386
2014/07/23,275148460
2014/07/24,274685583
2014/07/25,272255561
2014/07/26,271244592
2014/07/27,273916857
2014/07/28,273534509
2014/07/29,272431565
2014/07/30,272010749
2014/07/31,273340223
2014/08/01,273354880
2014/08/02,273122589
2014/08/03,273737551
2014/08/04,275051925
2014/08/05,275071204
2014/08/06,271552838
2014/08/07,268579610
2014/08/08,270354833
2014/08/09,270524045
2014/08/10,271309227
2014/08/11,271312870
2014/08/12,271444725
2014/08/13,271511181
2014/08/14,271376850
2014/08/15,270354076
2014/08/16,266919660
2014/08/17,267167892
2014/08/18,257263634
2014/08/19,257582573
2014/08/20,257898433
2014/08/21,250215960
2014/08/22,365201459
2014/08/23,364358805
2014/08/24,365425527
2014/08/25,363765534
2014/08/26,379044125
2014/08/27,387533852
2014/08/28,385566772
2014/08/29,385677861
2014/08/30,385356868
2014/08/31,382310798
2014/09/01,379433842
2014/09/02,374249071
2014/09/03,370740940
2014/09/04,364234316
2014/09/05,364903942
2014/09/06,364822085
2014/09/07,366191474
2014/09/08,366481396
2014/09/09,367023196
2014/09/10,359076580
2014/09/11,359143592
2014/09/12,359931402
2014/09/13,361523993
2014/09/14,361702775
2014/09/15,362527271
2014/09/16,363350313
2014/09/17,362908311
2014/09/18,362926978
2014/09/19,362994731
2014/09/20,362998222
2014/09/21,362840654
2014/09/22,361159675
2014/09/23,361603736
2014/09/24,362117125
2014/09/25,362846939
2014/09/26,363144369
2014/09/27,363969707
2014/09/28,364129771
2014/09/29,359613725
2014/09/30,354149206
2014/10/01,353780654
2014/10/02,354181894
2014/10/03,354380089
2014/10/04,354496531
2014/10/05,354486772
2014/10/06,354697736
2014/10/07,354702369
2014/10/08,354666962
2014/10/09,354642101
2014/10/10,354676710
2014/10/11,354983089
2014/10/12,355693915
2014/10/13,355354421
2014/10/14,355108642
2014/10/15,355188523
2014/10/16,355260234
2014/10/17,354872569
2014/10/18,354985429
2014/10/19,356008401
2014/10/20,355902992
2014/10/21,356133007
2014/10/22,356058743
2014/10/23,356082401
2014/10/24,355944439
2014/10/25,355430903
2014/10/26,356351557
2014/10/27,356607718
2014/10/28,356908074
2014/10/29,356871909
2014/10/30,357177576
2014/10/31,357140094
2014/11/01,357841067
2014/11/02,358755752
2014/11/03,358914427
2014/11/04,358820561
2014/11/05,358762302
2014/11/06,358611161
2014/11/07,358430470
2014/11/08,359056352
2014/11/09,359564287
2014/11/10,358563533
2014/11/11,357874176
2014/11/12,357678349
2014/11/13,365787257
2014/11/14,365758608
2014/11/15,365726148
2014/11/16,363891684
2014/11/17,363881771
2014/11/18,364121402
2014/11/19,363159549
2014/11/20,222497411
2014/11/21,224433888
2014/11/22,224220368
2014/11/23,220447118
2014/11/24,175461192
2014/11/25,140962600
2014/11/26,138330682
2014/11/27,137411549
2014/11/28,143500765
2014/11/29,143951170
2014/11/30,143671443
2014/12/01,145772032
2014/12/02,151645893
2014/12/03,154620230
2014/12/04,156569486
2014/12/05,156897925
2014/12/06,155920037
2014/12/07,155897369
2014/12/08,170460915
2014/12/09,171554306
2014/12/10,172078058
2014/12/11,171696023
2014/12/12,170101534
2014/12/13,169066201
2014/12/14,168686330
2014/12/15,168224317
2014/12/16,168196221
2014/12/17,169091423
2014/12/18,170086026
2014/12/19,170108597
2014/12/20,169922214
2014/12/21,169588378
2014/12/22,169555259
2014/12/23,169973265
2014/12/24,169224011
2014/12/25,168517425
2014/12/26,167082026
2014/12/27,165775116
2014/12/28,165776525
2014/12/29,165475807
2014/12/30,165291920
2014/12/31,164542148
2015/01/01,165767759
2015/01/02,165480553
2015/01/03,165457287
2015/01/04,164597148
2015/01/05,164909219
2015/01/06,165212448
2015/01/07,166340244
2015/01/08,168899403
2015/01/09,168882597
2015/01/10,167498189
2015/01/11,168205177
2015/01/12,168228575
2015/01/13,171194782
2015/01/14,175813887
2015/01/15,183966599
2015/01/16,183238654
2015/01/17,181082121
2015/01/18,181319116
2015/01/19,180859087
2015/01/20,180824983
2015/01/21,180772914
2015/01/22,179863341
2015/01/23,178862310
2015/01/24,177301379
2015/01/25,176631950
2015/01/26,185900434
2015/01/27,185425179
2015/01/28,185430955
2015/01/29,185234745
2015/01/30,183884207
2015/01/31,182224278
2015/02/01,182161950
2015/02/02,182927736
2015/02/03,182927808
2015/02/04,182182317
2015/02/05,181910823
2015/02/06,180397478
2015/02/07,180547400
2015/02/08,182737423
2015/02/09,183179306
2015/02/10,184096022
2015/02/11,169747141
2015/02/12,171395860
2015/02/13,171410359
2015/02/14,172529145
2015/02/15,173540718
2015/02/16,174803814
2015/02/17,175661315
2015/02/18,176132502
2015/02/19,175642381
2015/02/20,176019880
2015/02/21,175967366
2015/02/22,178492350
2015/02/23,178973708
2015/02/24,180010674
2015/02/25,180391780
2015/02/26,177332638
2015/02/27,178903144
2015/02/28,180177053
2015/03/01,179852439
2015/03/02,183206015
2015/03/03,181752919
2015/03/04,180806555
2015/03/05,180128101
2015/03/06,180069067
2015/03/07,180037839
2015/03/08,182814166
2015/03/09,182303718
2015/03/10,182054381
2015/03/11,182057290
2015/03/12,181965996
2015/03/13,181866436
2015/03/14,181617395
2015/03/15,182583139
2015/03/16,182385084
2015/03/17,181939412
2015/03/18,184021120
2015/03/19,184035512
2015/03/20,184135720
2015/03/21,184548254
2015/03/22,186216792
2015/03/23,185628508
2015/03/24,185588621
2015/03/25,185418509
2015/03/26,185025123
2015/03/27,184711667
2015/03/28,185644835
2015/03/29,187152583
2015/03/30,187214178
2015/03/31,187404114
2015/04/01,186120646
2015/04/02,186550428
2015/04/03,187075778
2015/04/04,188820343
2015/04/05,190496008
2015/04/06,190476781
2015/04/07,189546599
2015/04/08,186744136
2015/04/09,186231955
2015/04/10,186232257
2015/04/11,186291983
2015/04/12,187969446
2015/04/13,184247709
2015/04/14,178129426
2015/04/15,166969511
2015/04/16,165121112
2015/04/17,165189731
2015/04/18,165725548
2015/04/19,165728961
2015/04/20,165270982
2015/04/21,164678665
2015/04/22,164877094
2015/04/23,164876127
2015/04/24,165095692
2015/04/25,165139324
2015/04/26,148287397
2015/04/27,147782982
2015/04/28,148096072
2015/04/29,148535608
2015/04/30,148666422
2015/05/01,148666442
2015/05/02,148377829
2015/05/03,148521146
2015/05/04,148173546
2015/05/05,148242174
2015/05/06,148296354
2015/05/07,148706409
2015/05/08,147838149
2015/05/09,146864239
2015/05/10,146574115
2015/05/11,146404737
2015/05/12,146140193
2015/05/13,145519507
2015/05/14,145534854
2015/05/15,144956122
2015/05/16,145124790
2015/05/17,145591125
2015/05/18,145242619
2015/05/19,145232570
2015/05/20,144408413
2015/05/21,144178876
2015/05/22,143272285
2015/05/23,141180680
2015/05/24,141782776
2015/05/25,141337046
2015/05/26,141047590
2015/05/27,140916330
2015/05/28,137930820
2015/05/29,136927725
2015/05/30,135904678
2015/05/31,124722911
2015/06/01,124371926
2015/06/02,124441262
2015/06/03,124347043
2015/06/04,124324328
2015/06/05,124317701
2015/06/06,97673570
2015/06/07,96956787
2015/06/08,95149780
2015/06/09,95282824
2015/06/10,95264540
2015/06/11,95252410
2015/06/12,95751763
2015/06/13,95030226
2015/06/14,94849095
2015/06/15,97126412
2015/06/16,96136079
2015/06/17,104597621
2015/06/18,106897607
2015/06/19,110891020
2015/06/20,108802163
2015/06/21,108966856
2015/06/22,109214284
2015/06/23,109590673
2015/06/24,109915749
2015/06/25,109920676
2015/06/26,111702486
2015/06/27,110783896
2015/06/28,110742762
2015/06/29,111992489
2015/06/30,117815309
2015/07/01,118199707
2015/07/02,118866009
2015/07/03,116797542
2015/07/04,113529540
2015/07/05,113165584
2015/07/06,116584037
2015/07/07,117462629
2015/07/08,118279815
2015/07/09,119810787
2015/07/10,127533094
2015/07/11,125149207
2015/07/12,126681391
2015/07/13,128760642
2015/07/14,128838979
2015/07/15,129747443
2015/07/16,131878668
2015/07/17,130054672
2015/07/18,129645499
2015/07/19,130493006
2015/07/20,130488016
2015/07/21,130437548
2015/07/22,130204964
2015/07/23,130204151
2015/07/24,129825038
2015/07/25,130226318
2015/07/26,132031797
2015/07/27,132015531
2015/07/28,132667712
2015/07/29,132768147
2015/07/30,132782066
2015/07/31,131666048
2015/08/01,130909630
2015/08/02,132537579
2015/08/03,132592267
2015/08/04,132689682
2015/08/05,133164579
2015/08/06,133219527
2015/08/07,132572166
2015/08/08,132238259
2015/08/09,132586195
2015/08/10,132606164
2015/08/11,132642311
2015/08/12,133120924
2015/08/13,133206439
2015/08/14,131920173
2015/08/15,128637405
2015/08/16,127846979
2015/08/17,129129629
2015/08/18,133229360
2015/08/19,133358640
2015/08/20,133746685
2015/08/21,132908768
2015/08/22,129864125
2015/08/23,128824272
2015/08/24,131083490
2015/08/25,133635421
2015/08/26,132979060
2015/08/27,132648941
2015/08/28,131672887
2015/08/29,131082328
2015/08/30,133519472
2015/08/31,133235766
2015/09/01,133021107
2015/09/02,132510035
2015/09/03,132500293
2015/09/04,131103410
2015/09/05,130064265
2015/09/06,129716603
2015/09/07,130158081
2015/09/08,129875176
2015/09/09,129460398
2015/09/10,129293528
2015/09/11,127744778
2015/09/12,129885405
2015/09/13,131894502
2015/09/14,130503248
2015/09/15,127772462
2015/09/16,127559898
2015/09/17,126337747
2015/09/18,125972018
2015/09/19,125068004
2015/09/20,126705671
2015/09/21,126784066
2015/09/22,126830035
2015/09/23,125975243
2015/09/24,125583058
2015/09/25,125575289
2015/09/26,124934134
2015/09/27,127570442
2015/09/28,125222877
2015/09/29,126047742
2015/09/30,125875762
2015/10/01,126292749
2015/10/02,126871790
2015/10/03,127698459
2015/10/04,127523373
2015/10/05,127401928
2015/10/06,128624275
2015/10/07,128471340
2015/10/08,126651412
2015/10/09,126076943
2015/10/10,125019759
2015/10/11,123974282
2015/10/12,123362173
2015/10/13,125013245
2015/10/14,125957961
2015/10/15,131709499
2015/10/16,135874729
2015/10/17,136041621
2015/10/18,135951093
2015/10/19,136760694
2015/10/20,138122623
2015/10/21,138507565
2015/10/22,140020119
2015/10/23,139383425
2015/10/24,136876590
2015/10/25,137917323
2015/10/26,140023323
2015/10/27,146053311
2015/10/28,153044737
2015/10/29,172700160
2015/10/30,197305006
2015/10/31,201277806
2015/11/01,204752318
2015/11/02,227782948
2015/11/03,306548027
2015/11/04,992081455
2015/11/05,1012369081
2015/11/06,1019693533
2015/11/07,1022759574
2015/11/08,1024285406
2015/11/09,1033760069
2015/11/10,1041282235
2015/11/11,1048705354
2015/11/12,1053279280
2015/11/13,1056911489
2015/11/14,1061950989
2015/11/15,1062616042
2015/11/16,1065012477
2015/11/17,1065092016
2015/11/18,1064791620
2015/11/19,1064720573
2015/11/20,1064574398
2015/11/21,1063162565
2015/11/22,1063477666
2015/11/23,1063530917
2015/11/24,1063041059
2015/11/25,1062560485
2015/11/26,1062934674
2015/11/27,1062275236
2015/11/28,1060404791
2015/11/29,1059160473
2015/11/30,1060903029
2015/12/01,1062422997
2015/12/02,1063409784
2015/12/03,1062152576
2015/12/04,1062498799
2015/12/05,1090613481
2015/12/06,1134491067
2015/12/07,1139814543
2015/12/08,1143208229
2015/12/09,1157539497
2015/12/10,1162639421
2015/12/11,1174357070
2015/12/12,1180000519
2015/12/13,1219344568
2015/12/14,1248213465
2015/12/15,1269206009
2015/12/16,1290652978
2015/12/17,1306667863
2015/12/18,1319724034
2015/12/19,1327419120
2015/12/20,1337984851
2015/12/21,1365495668
2015/12/22,1383702481
2015/12/23,1395963447
2015/12/24,1413103784
2015/12/25,1416684433
2015/12/26,1408862860
2015/12/27,1406127981
2015/12/28,1401832222
2015/12/29,1397036714
2015/12/30,1394442911
2015/12/31,1393063821
2016/01/01,1389771897
2016/01/02,1387014625
2016/01/03,1386190387
2016/01/04,1385630507
2016/01/05,1382345391
2016/01/06,1381403803
2016/01/07,1376190423
2016/01/08,1372500363
2016/01/09,1370442025
2016/01/10,1368024045
2016/01/11,1365141199
2016/01/12,1363568485
2016/01/13,1362586573
2016/01/14,1362338588
2016/01/15,1358988777
2016/01/16,1354755132
2016/01/17,1488970168
2016/01/18,1580126794
2016/01/19,1646421774
2016/01/20,1643378053
2016/01/21,1651038751
2016/01/22,1690955705
2016/01/23,2755605891
2016/01/24,5995984784
2016/01/25,6093858081
2016/01/26,6110716101
2016/01/27,6158633857
2016/01/28,6156869946
2016/01/29,6155222353
2016/01/30,6150702565
2016/01/31,6152142416
2016/02/01,6151593437
2016/02/02,6116771880
2016/02/03,6121187412
2016/02/04,6121977352
2016/02/05,6119676713
2016/02/06,6117419711
2016/02/07,6117608096
2016/02/08,6118154005
2016/02/09,6119689517
2016/02/10,6119658766
2016/02/11,6119490529
2016/02/12,6119674864
2016/02/13,6117865141
2016/02/14,6116547351
2016/02/15,6112323394
2016/02/16,6107651305
2016/02/17,6103434455
2016/02/18,6099446901
2016/02/19,6093481651
2016/02/20,6086162082
2016/02/21,6079186100
2016/02/22,6072327819
2016/02/23,6066918496
2016/02/24,6062738447
2016/02/25,6059576105
2016/02/26,6055650225
2016/02/27,6051886065
2016/02/28,6058871493
2016/02/29,6075150859
2016/03/01,6098078505
2016/03/02,6092861098
2016/03/03,6089941914
2016/03/04,6094015329
2016/03/05,6213459291
2016/03/06,6216741974
2016/03/07,6216699242
2016/03/08,6220678061
2016/03/09,6224065005
2016/03/10,6227770178
2016/03/11,6230644648
2016/03/12,6236729286
2016/03/13,6243394909
2016/03/14,6247741587
2016/03/15,6249769900
2016/03/16,6292078382
2016/03/17,6296879924
2016/03/18,6296415752
2016/03/19,6301223264
2016/03/20,6307460433
2016/03/21,6313238016
2016/03/22,6318152029
2016/03/23,6323668689
2016/03/24,6327945064
2016/03/25,6330397153
2016/03/26,6329721208
2016/03/27,6330288679
2016/03/28,6329318969
2016/03/29,6327472527
2016/03/30,6325188518
2016/03/31,6321977505
2016/04/01,6317670025
2016/04/02,6314545043
2016/04/03,6312870209
2016/04/04,6311364850
2016/04/05,6309592497
2016/04/06,6308877775
2016/04/07,6305639939
2016/04/08,6301394393
2016/04/09,6299129148
2016/04/10,6298865911
2016/04/11,6297196199
2016/04/12,6293718529
2016/04/13,6289278368
2016/04/14,6287611837
2016/04/15,6284113467
2016/04/16,6273614343
2016/04/17,6268509539
2016/04/18,6265679278
2016/04/19,6268599147
2016/04/20,6271517913
2016/04/21,6269243254
2016/04/22,5928104197
2016/04/23,2700871809
2016/04/24,2454113892
2016/04/25,2391219980
2016/04/26,2231672408
2016/04/27,2223066669
2016/04/28,2205381296
2016/04/29,2206545221
2016/04/30,2204376156
2016/05/01,2202916202
2016/05/02,2203761191
2016/05/03,2199665130
2016/05/04,2199209617
2016/05/05,2200738486
2016/05/06,2201646954
2016/05/07,2203364538
2016/05/08,2205625616
2016/05/09,2205296170
2016/05/10,2205497836
2016/05/11,2204941153
2016/05/12,2204949501
2016/05/13,2204484944
2016/05/14,2206349417
2016/05/15,2207573834
2016/05/16,2207183092
2016/05/17,2206553398
2016/05/18,2206692138
2016/05/19,2202498545
2016/05/20,2202717071
2016/05/21,2203971321
2016/05/22,2204052308
2016/05/23,2204546459
2016/05/24,2204866323
2016/05/25,2204866768
2016/05/26,2205131081
2016/05/27,2207561302
2016/05/28,2151845302
2016/05/29,2051168991
2016/05/30,1910875492
2016/05/31,1891911046
2016/06/01,1890869294
2016/06/02,1843071776
2016/06/03,1167652973
2016/06/04,1168506756
2016/06/05,1168453066
2016/06/06,1168320652
2016/06/07,1167709876
2016/06/08,1167631649
2016/06/09,1167584663
2016/06/10,1166560641
2016/06/11,1164376264
2016/06/12,1170517170
2016/06/13,1176095608
2016/06/14,702733564
2016/06/15,517788805
2016/06/16,485280563
2016/06/17,506309782
2016/06/18,511874075
2016/06/19,512798327
2016/06/20,526729201
2016/06/21,539711476
2016/06/22,548201954
2016/06/23,559991277
2016/06/24,565429540
2016/06/25,561772205
2016/06/26,559828357
2016/06/27,556506942
2016/06/28,552907793
2016/06/29,550122773
2016/06/30,547703251
2016/07/01,542665982
2016/07/02,534884131
2016/07/03,531711419
2016/07/04,530133841
2016/07/05,526858502
2016/07/06,525416877
2016/07/07,527922973
2016/07/08,522862316
2016/07/09,516477869
2016/07/10,515318629
2016/07/11,515152555
2016/07/12,514895751
2016/07/13,513102577
2016/07/14,513920734
2016/07/15,520632188
2016/07/16,520555922
2016/07/17,518912066
2016/07/18,518609028
2016/07/19,518507429
2016/07/20,518210775
2016/07/21,518645580
2016/07/22,517388166
2016/07/23,518258268
2016/07/24,519032860
2016/07/25,521022686
2016/07/26,521125131
2016/07/27,521780498
2016/07/28,521468211
2016/07/29,518980743
2016/07/30,526488803
2016/07/31,529097874
2016/08/01,532038343
2016/08/02,540857330
2016/08/03,541458371
2016/08/04,542293767
2016/08/05,540291245
2016/08/06,544410757
2016/08/07,549664181
2016/08/08,554684530
2016/08/09,555197525
2016/08/10,555501026
2016/08/11,557933609
2016/08/12,557002720
2016/08/13,562719576
2016/08/14,570440888
2016/08/15,571504512
2016/08/16,571051697
2016/08/17,572643907
2016/08/18,568971796
2016/08/19,561282246
2016/08/20,551525562
2016/08/21,556602160
2016/08/22,555339328
2016/08/23,553476044
2016/08/24,548766711
2016/08/25,528340904
2016/08/26,513896194
2016/08/27,518285479
2016/08/28,525924738
2016/08/29,528069645
2016/08/30,530541979
2016/08/31,532187083
2016/09/01,533357374
2016/09/02,532973927
2016/09/03,536947438
2016/09/04,547697469
2016/09/05,548993614
2016/09/06,551340521
2016/09/07,553882968
2016/09/08,555217728
2016/09/09,555822832
2016/09/10,547055360
2016/09/11,536884330
2016/09/12,532680529
2016/09/13,528936222
2016/09/14,511002757
2016/09/15,494362824
2016/09/16,485557502
2016/09/17,489126101
2016/09/18,477337124
2016/09/19,458981534
2016/09/20,444659998
2016/09/21,422713792
2016/09/22,399397210
2016/09/23,396996477
2016/09/24,400406874
2016/09/25,399110304
2016/09/26,402622888
2016/09/27,403544448
2016/09/28,410758201
2016/09/29,408649727
2016/09/30,413140859
2016/10/01,414137269
2016/10/02,410104691
2016/10/03,408766646
2016/10/04,407997638
2016/10/05,393264153
2016/10/06,395041732
2016/10/07,398607408
2016/10/08,403220271
2016/10/09,423789531
2016/10/10,432839856
2016/10/11,448947388
2016/10/12,464262298
2016/10/13,450129478
2016/10/14,452994648
2016/10/15,500593657
2016/10/16,509961552
2016/10/17,509851473
2016/10/18,517406101
2016/10/19,518472062
2016/10/20,526237626
2016/10/21,559983476
2016/10/22,562144251
2016/10/23,562388327
2016/10/24,622139372
2016/10/25,648982642
2016/10/26,652239250
2016/10/27,699355746
2016/10/28,694457299
2016/10/29,693700071
2016/10/30,692984123
2016/10/31,682837208
2016/11/01,683377445
2016/11/02,832900656
2016/11/03,1132606786
2016/11/04,1274654323
2016/11/05,1403565440
2016/11/06,1493714583
2016/11/07,1537545539
2016/11/08,1553099286
2016/11/09,1555417046
2016/11/10,1553928353
2016/11/11,1551314965
2016/11/12,1551556152
2016/11/13,1554354217
2016/11/14,1555670467
2016/11/15,1554124283
2016/11/16,1553615476
2016/11/17,1552839353
2016/11/18,1552991836
2016/11/19,1550654728
2016/11/20,1552825102
2016/11/21,1553070231
2016/11/22,1553181076
2016/11/23,1552904642
2016/11/24,1552480585
2016/11/25,1549922105
2016/11/26,1547872172
2016/11/27,1550894633
2016/11/28,1549777653
2016/11/29,1549058157
2016/11/30,1547964757
2016/12/01,1545312493
2016/12/02,1541080101
2016/12/03,1537010558
2016/12/04,1540174230
2016/12/05,1537402283
2016/12/06,1534553904
2016/12/07,1532429562
2016/12/08,1531792528
2016/12/09,1527914683
2016/12/10,1525884504
2016/12/11,1527537979
2016/12/12,1525790069
2016/12/13,1523251072
2016/12/14,1518656735
2016/12/15,1517351473
2016/12/16,1510205943
2016/12/17,1505596620
2016/12/18,1503266586
2016/12/19,1502743490
2016/12/20,1499911283
2016/12/21,1507244437
2016/12/22,1505694798
2016/12/23,1502946830
2016/12/24,1500546302
2016/12/25,1504600797
2016/12/26,1501373816
2016/12/27,1501488542
2016/12/28,1498559505
2016/12/29,1498473310
2016/12/30,1494748160
2016/12/31,1489132046
2017/01/01,1490915870
2017/01/02,1488880099
2017/01/03,1489288762
2017/01/04,1493726236
2017/01/05,1507629389
2017/01/06,1509544119
2017/01/07,1509335996
2017/01/08,1513111669
2017/01/09,1512862359
2017/01/10,1512612119
2017/01/11,1538972216
2017/01/12,1540613738
2017/01/13,1535979257
2017/01/14,1541242952
2017/01/15,1543734411
2017/01/16,1544622447
2017/01/17,1543637526
2017/01/18,1544210583
2017/01/19,1541508370
2017/01/20,1536711542
2017/01/21,1539278314
2017/01/22,1532439797
2017/01/23,1529367144
2017/01/24,1529483435
2017/01/25,1518867440
2017/01/26,1518125896
2017/01/27,1518540732
2017/01/28,1520955804
2017/01/29,1525175225
2017/01/30,1526784019
2017/01/31,1468948228
2017/02/01,1281465762
2017/02/02,1153253934
2017/02/03,1013878495
2017/02/04,875951548
2017/02/05,794791089
2017/02/06,760053432
2017/02/07,751690784
2017/02/08,753741495
2017/02/09,755695326
2017/02/10,747132053
2017/02/11,743496375
2017/02/12,748879539
2017/02/13,749006405
2017/02/14,748966335
2017/02/15,748440075
2017/02/16,747135237
2017/02/17,743873258
2017/02/18,740627369
2017/02/19,739914386
2017/02/20,739644152
2017/02/21,739600619
2017/02/22,740781533
2017/02/23,744966556
2017/02/24,744701680
2017/02/25,734585516
2017/02/26,735209080
2017/02/27,733916331
2017/02/28,733665471
2017/03/01,736257225
2017/03/02,764449227
2017/03/03,778450061
2017/03/04,769395520
2017/03/05,769342263
2017/03/06,778427658
2017/03/07,786088297
2017/03/08,788270586
2017/03/09,787906421
2017/03/10,786827927
2017/03/11,777063774
2017/03/12,776401297
2017/03/13,782128335
2017/03/14,804470799
2017/03/15,811762493
2017/03/16,877923776
2017/03/17,902014094
2017/03/18,899350044
2017/03/19,897166697
2017/03/20,897422669
2017/03/21,894012644
2017/03/22,906278756
2017/03/23,907969913
2017/03/24,980462595
2017/03/25,1003749020
2017/03/26,1002321899
2017/03/27,1002465381
2017/03/28,1004021898
2017/03/29,1003876698
2017/03/30,1004036916
2017/03/31,1008260431
2017/04/01,1001151949
2017/04/02,1000603048
2017/04/03,1003162002
2017/04/04,1001397055
2017/04/05,985530480
2017/04/06,985162556
2017/04/07,984981018
2017/04/08,979933311
2017/04/09,981808452
2017/04/10,982896539
2017/04/11,941502004
2017/04/12,943007588
2017/04/13,944875931
2017/04/14,939566579
2017/04/15,930080296
2017/04/16,928316022
2017/04/17,930220550
2017/04/18,938188734
2017/04/19,935168658
2017/04/20,935262476
2017/04/21,926924844
2017/04/22,914883509
2017/04/23,910490838
2017/04/24,910482866
2017/04/25,968341590
2017/04/26,972335618
2017/04/27,986626564
2017/04/28,977732176
2017/04/29,961191125
2017/04/30,951372349
2017/05/01,951263767
2017/05/02,959797653
2017/05/03,967310242
2017/05/04,1012636690
2017/05/05,1050735353
2017/05/06,1050502203
2017/05/07,1053614310
2017/05/08,1098176697
2017/05/09,1151548257
2017/05/10,1210177381
2017/05/11,1241082404
2017/05/12,1250196365
2017/05/13,1229548116
2017/05/14,1219615564
2017/05/15,1249329852
2017/05/16,1259449141
2017/05/17,1347481856
2017/05/18,1371270545
2017/05/19,1390925724
2017/05/20,1403436440
2017/05/21,1398774810
2017/05/22,1468406928
2017/05/23,1540824244
2017/05/24,1674693399
2017/05/25,1911707165
2017/05/26,1982748954
2017/05/27,1969729998
2017/05/28,1973696088
2017/05/29,2003333445
2017/05/30,2074038846
2017/05/31,2174582497
2017/06/01,2341294196
2017/06/02,2412455960
2017/06/03,2508736174
2017/06/04,2541665731
2017/06/05,2655760025
2017/06/06,2720560814
2017/06/07,2795885049
2017/06/08,2844119446
2017/06/09,2904374183
2017/06/10,2922567632
2017/06/11,2945853170
2017/06/12,3027252419
2017/06/13,3123897560
2017/06/14,3214795369
2017/06/15,3256909641
2017/06/16,3306802183
2017/06/17,3293247572
2017/06/18,3281780816
2017/06/19,3318917241
2017/06/20,3377384358
2017/06/21,3431828600
