Date,sentinusd90momUSD
2014/01/19,275433347
2014/01/20,420198206
2014/01/21,284767932
2014/01/22,188068687
2014/01/23,-71099638
2014/01/24,455558069
2014/01/25,267581302
2014/01/26,202879691
2014/01/27,413053220
2014/01/28,332629421
2014/01/29,235809040
2014/01/30,295976123
2014/01/31,212016034
2014/02/01,256694330
2014/02/02,207466636
2014/02/03,144306229
2014/02/04,399169486
2014/02/05,247072407
2014/02/06,221341332
2014/02/07,316968073
2014/02/08,173665995
2014/02/09,123050447
2014/02/10,179689637
2014/02/11,41134581
2014/02/12,-17373973
2014/02/13,-630403311
2014/02/14,-212136102
2014/02/15,68825010
2014/02/16,-632016970
2014/02/17,-922481838
2014/02/18,-508580937
2014/02/19,-955492867
2014/02/20,-1236877968
2014/02/21,-795917762
2014/02/22,-807829598
2014/02/23,-770579416
2014/02/24,-2726588071
2014/02/25,-2326577671
2014/02/26,-2635151765
2014/02/27,-2133704077
2014/02/28,-1585070957
2014/03/01,-888045937
2014/03/02,-992792052
2014/03/03,-523357111
2014/03/04,-696934769
2014/03/05,-1023070327
2014/03/06,-646396516
2014/03/07,-118734576
2014/03/08,90255467
2014/03/09,-428437071
2014/03/10,194109666
2014/03/11,-349010104
2014/03/12,-112682345
2014/03/13,-299026625
2014/03/14,-132468872
2014/03/15,-8850456
2014/03/16,-1349396748
2014/03/17,-715212204
2014/03/18,511994515
2014/03/19,-153864381
2014/03/20,-217280193
2014/03/21,-258492423
2014/03/22,-344430921
2014/03/23,-270916254
2014/03/24,-213347731
2014/03/25,-289871612
2014/03/26,-147153794
2014/03/27,-28220677
2014/03/28,-38157169
2014/03/29,-412596857
2014/03/30,-304213052
2014/03/31,-9250115
2014/04/01,-81740343
2014/04/02,-172181719
2014/04/03,-392764995
2014/04/04,-258526535
2014/04/05,-513319699
2014/04/06,-729941874
2014/04/07,-597205559
2014/04/08,-412240933
2014/04/09,-187499898
2014/04/10,-120533589
2014/04/11,-38713195
2014/04/12,-172036996
2014/04/13,-235343557
2014/04/14,-311971391
2014/04/15,-171459817
2014/04/16,-68763226
2014/04/17,88963637
2014/04/18,94904661
2014/04/19,-227968888
2014/04/20,-420408620
2014/04/21,-137394952
2014/04/22,48105121
2014/04/23,-92299546
2014/04/24,-376054438
2014/04/25,-109770324
2014/04/26,-171455297
2014/04/27,-606393130
2014/04/28,-235404716
2014/04/29,-128855727
2014/04/30,-214776945
2014/05/01,-125126728
2014/05/02,-75738600
2014/05/03,-160239014
2014/05/04,-188421256
2014/05/05,-343299419
2014/05/06,-260337595
2014/05/07,-164331539
2014/05/08,-14262175
2014/05/09,170267843
2014/05/10,-24476811
2014/05/11,-309432463
2014/05/12,-209819371
2014/05/13,-81526023
2014/05/14,-52960907
2014/05/15,-42310668
2014/05/16,-272798567
2014/05/17,-163839475
2014/05/18,-184252309
2014/05/19,-61242732
2014/05/20,419387198
2014/05/21,19738090
2014/05/22,94476032
2014/05/23,410797829
2014/05/24,231292064
2014/05/25,59284456
2014/05/26,-110038117
2014/05/27,140620425
2014/05/28,150148440
2014/05/29,50934620
2014/05/30,92499323
2014/05/31,83212207
2014/06/01,-155755529
2014/06/02,-54937614
2014/06/03,153497111
2014/06/04,256127405
2014/06/05,-958367601
2014/06/06,-300321074
2014/06/07,-194521077
2014/06/08,-439794125
2014/06/09,-361536610
2014/06/10,-284161826
2014/06/11,-153265005
2014/06/12,290720393
2014/06/13,61689420
2014/06/14,15048382
2014/06/15,-90872727
2014/06/16,-1160105335
2014/06/17,-396750655
2014/06/18,-73005544
2014/06/19,85771407
2014/06/20,87325042
2014/06/21,75248623
2014/06/22,-51807803
2014/06/23,47727978
2014/06/24,197475715
2014/06/25,-144016080
2014/06/26,-126015617
2014/06/27,77353661
2014/06/28,-89567378
2014/06/29,-149091559
2014/06/30,81567972
2014/07/01,201367993
2014/07/02,271070717
2014/07/03,112325234
2014/07/04,-66498154
2014/07/05,68377079
2014/07/06,7898897
2014/07/07,86708654
2014/07/08,-38882027
2014/07/09,-59151185
2014/07/10,-14240153
2014/07/11,70938459
2014/07/12,97340131
2014/07/13,9489714
2014/07/14,-18772162
2014/07/15,-69658831
2014/07/16,-76143063
2014/07/17,-113243002
2014/07/18,61511032
2014/07/19,-48865420
2014/07/20,-192712319
2014/07/21,-188790599
2014/07/22,-113971070
2014/07/23,14986520
2014/07/24,45359258
2014/07/25,118354786
2014/07/26,32904164
2014/07/27,-106289198
2014/07/28,26484835
2014/07/29,63146507
2014/07/30,19193902
2014/07/31,-87852057
2014/08/01,-915435
2014/08/02,9580686
2014/08/03,-40599857
2014/08/04,-86405378
2014/08/05,-30307177
2014/08/06,-368215274
2014/08/07,-334983078
2014/08/08,-118209895
2014/08/09,-7758299
2014/08/10,-42084535
2014/08/11,-619906
2014/08/12,69961968
2014/08/13,18292982
2014/08/14,64364225
2014/08/15,130345493
2014/08/16,169581244
2014/08/17,-13806286
2014/08/18,-262801321
2014/08/19,-73784549
2014/08/20,-128224378
2014/08/21,-254461998
2014/08/22,1128151067
2014/08/23,-159169493
2014/08/24,-236961013
2014/08/25,-88095459
2014/08/26,385713525
2014/08/27,358374542
2014/08/28,-174499712
2014/08/29,-64260994
2014/08/30,-206395426
2014/08/31,-362930935
2014/09/01,-263730808
2014/09/02,-403383473
2014/09/03,-400140813
2014/09/04,-486433624
2014/09/05,-191973870
2014/09/06,-356660492
2014/09/07,-94841628
2014/09/08,-157508068
2014/09/09,-115945252
2014/09/10,-485530677
2014/09/11,-257297169
2014/09/12,-82268222
2014/09/13,-117455150
2014/09/14,-277717787
2014/09/15,-99144769
2014/09/16,-143346525
2014/09/17,-235991663
2014/09/18,-73750877
2014/09/19,-18543677
2014/09/20,-57056415
2014/09/21,-46936683
2014/09/22,-325090198
2014/09/23,-73849664
2014/09/24,-88554206
2014/09/25,-100355178
2014/09/26,-24469705
2014/09/27,-56814671
2014/09/28,-264612390
2014/09/29,-332444023
2014/09/30,-370950845
2014/10/01,-175991187
2014/10/02,-46906239
2014/10/03,-47065349
2014/10/04,-16707040
2014/10/05,-11444322
2014/10/06,122450820
2014/10/07,-11832520
2014/10/08,-11560736
2014/10/09,23240214
2014/10/10,20265200
2014/10/11,-85805773
2014/10/12,-138389521
2014/10/13,-77664985
2014/10/14,-78707382
2014/10/15,-38954521
2014/10/16,-69176496
2014/10/17,40962846
2014/10/18,-8990485
2014/10/19,-110140361
2014/10/20,18459516
2014/10/21,-32866885
2014/10/22,-65498719
2014/10/23,-42233023
2014/10/24,13866954
2014/10/25,39752128
2014/10/26,-130187452
2014/10/27,-74954486
2014/10/28,-41254917
2014/10/29,6179965
2014/10/30,-58737424
2014/10/31,5508366
2014/11/01,-83027282
2014/11/02,-81443339
2014/11/03,-154341237
2014/11/04,40635359
2014/11/05,38834253
2014/11/06,20007036
2014/11/07,36110899
2014/11/08,-58682880
2014/11/09,-142914433
2014/11/10,-122423363
2014/11/11,-157942027
2014/11/12,-16521408
2014/11/13,275920419
2014/11/14,-5391893
2014/11/15,10844934
2014/11/16,-200457862
2014/11/17,-4126032
2014/11/18,58929735
2014/11/19,-136316788
2014/11/20,-1296187924
2014/11/21,86493617
2014/11/22,27632308
2014/11/23,-299788189
2014/11/24,-632680690
2014/11/25,-418861341
2014/11/26,-96834614
2014/11/27,-77271516
2014/11/28,167656419
2014/11/29,47146194
2014/11/30,-13399004
2014/12/01,102290586
2014/12/02,224196121
2014/12/03,185699113
2014/12/04,157369457
2014/12/05,196168597
2014/12/06,63772766
2014/12/07,24524873
2014/12/08,349446762
2014/12/09,140503979
2014/12/10,160773090
2014/12/11,81478888
2014/12/12,101292378
2014/12/13,77756048
2014/12/14,27965373
2014/12/15,104212040
2014/12/16,110768934
2014/12/17,77916621
2014/12/18,84119641
2014/12/19,5727281
2014/12/20,-69383011
2014/12/21,17617517
2014/12/22,96217359
2014/12/23,137753110
2014/12/24,60715942
2014/12/25,46809069
2014/12/26,62968540
2014/12/27,61849039
2014/12/28,-163490
2014/12/29,41369754
2014/12/30,97371769
2014/12/31,102214738
2015/01/01,-60748847
2015/01/02,28743056
2015/01/03,-12991144
2015/01/04,-51131751
2015/01/05,43654881
2015/01/06,25300492
2015/01/07,77292298
2015/01/08,107773396
2015/01/09,121220591
2015/01/10,107967221
2015/01/11,71404418
2015/01/12,27054853
2015/01/13,187777123
2015/01/14,238383998
2015/01/15,322675932
2015/01/16,191302495
2015/01/17,100311703
2015/01/18,-17522544
2015/01/19,27203439
2015/01/20,65216519
2015/01/21,69998237
2015/01/22,93895200
2015/01/23,59644598
2015/01/24,57936647
2015/01/25,44919298
2015/01/26,391303794
2015/01/27,88739281
2015/01/28,-253868
2015/01/29,11676067
2015/01/30,51785319
2015/01/31,51978643
2015/02/01,2277174
2015/02/02,-57102339
2015/02/03,40729377
2015/02/04,68786392
2015/02/05,32432828
2015/02/06,52225910
2015/02/07,-4588950
2015/02/08,-110149777
2015/02/09,-21105806
2015/02/10,-158483929
2015/02/11,-441450381
2015/02/12,-132722094
2015/02/13,-1348894
2015/02/14,-57018437
2015/02/15,-83848724
2015/02/16,-149605496
2015/02/17,-57034356
2015/02/18,-112312577
2015/02/19,-230464463
2015/02/20,-22445430
2015/02/21,1768672
2015/02/22,-110591938
2015/02/23,-118779058
2015/02/24,-86265662
2015/02/25,-26719181
2015/02/26,-145866574
2015/02/27,98499359
2015/02/28,-125047192
2015/03/01,-18649980
2015/03/02,69270242
2015/03/03,-82079820
2015/03/04,-113358547
2015/03/05,-61239370
2015/03/06,5187908
2015/03/07,24030365
2015/03/08,35322711
2015/03/09,-34237891
2015/03/10,-15659736
2015/03/11,-10660684
2015/03/12,28219849
2015/03/13,25689786
2015/03/14,24265035
2015/03/15,-111240676
2015/03/16,-32900516
2015/03/17,-108631953
2015/03/18,74967060
2015/03/19,5675455
2015/03/20,-10326909
2015/03/21,-20266048
2015/03/22,-161567471
2015/03/23,-98042112
2015/03/24,10149702
2015/03/25,31284260
2015/03/26,45491736
2015/03/27,41393016
2015/03/28,-59384446
2015/03/29,-103985781
2015/03/30,-88056412
2015/03/31,-72661585
2015/04/01,105469828
2015/04/02,-41987016
2015/04/03,-68296336
2015/04/04,-167219796
2015/04/05,-183566331
2015/04/06,-126230875
2015/04/07,-150849786
2015/04/08,-172064634
2015/04/09,-109758567
2015/04/10,-43983954
2015/04/11,-186436603
2015/04/12,-162868092
2015/04/13,-206504902
2015/04/14,-243939703
2015/04/15,-354219114
2015/04/16,-91912645
2015/04/17,17949526
2015/04/18,-46184504
2015/04/19,-1085757
2015/04/20,-27782169
2015/04/21,-37038908
2015/04/22,12126951
2015/04/23,-371586
2015/04/24,81969026
2015/04/25,-32650602
2015/04/26,-332750304
2015/04/27,-25164824
2015/04/28,96757827
2015/04/29,62308446
2015/04/30,65612343
2015/05/01,99232774
2015/05/02,21564634
2015/05/03,-13591132
2015/05/04,-17316393
2015/05/05,4746363
2015/05/06,4448648
2015/05/07,98940993
2015/05/08,102165066
2015/05/09,64271925
2015/05/10,38810427
2015/05/11,92329794
2015/05/12,60290271
2015/05/13,103366628
2015/05/14,10919819
2015/05/15,46819987
2015/05/16,-10132883
2015/05/17,-19298087
2015/05/18,34036590
2015/05/19,73142815
2015/05/20,82932317
2015/05/21,20368575
2015/05/22,127152152
2015/05/23,94332940
2015/05/24,-29920297
2015/05/25,26908862
2015/05/26,28274033
2015/05/27,-15219870
2015/05/28,-148162786
2015/05/29,89009553
2015/05/30,-115154062
2015/05/31,-294725203
2015/06/01,-19810890
2015/06/02,15932891
2015/06/03,-7207835
2015/06/04,32360545
2015/06/05,-582600
2015/06/06,-400881963
2015/06/07,-124774363
2015/06/08,-101798765
2015/06/09,9366794
2015/06/10,-1205802
2015/06/11,-893676
2015/06/12,43646207
2015/06/13,38393711
2015/06/14,-11676213
2015/06/15,107622483
2015/06/16,-12353022
2015/06/17,158229262
2015/06/18,124907933
2015/06/19,226384866
2015/06/20,112738386
2015/06/21,-24553753
2015/06/22,27819521
2015/06/23,32615681
2015/06/24,34589419
2015/06/25,-18887793
2015/06/26,198157504
2015/06/27,166919992
2015/06/28,3223103
2015/06/29,122066582
2015/06/30,161770393
2015/07/01,125430181
2015/07/02,143310981
2015/07/03,189416649
2015/07/04,122882839
2015/07/05,113936654
2015/07/06,198850590
2015/07/07,99451402
2015/07/08,128703948
2015/07/09,134208591
2015/07/10,349186262
2015/07/11,240720459
2015/07/12,164404664
2015/07/13,173217619
2015/07/14,187447931
2015/07/15,86319039
2015/07/16,133983070
2015/07/17,152082757
2015/07/18,26288176
2015/07/19,-71673663
2015/07/20,5440770
2015/07/21,-9487902
2015/07/22,35021270
2015/07/23,-532220
2015/07/24,116683051
2015/07/25,-24005562
2015/07/26,-107108384
2015/07/27,-10238415
2015/07/28,56601099
2015/07/29,35108463
2015/07/30,7485663
2015/07/31,78315876
2015/08/01,29651378
2015/08/02,-109235064
2015/08/03,-21721948
2015/08/04,28878593
2015/08/05,39444527
2015/08/06,53551948
2015/08/07,80791101
2015/08/08,78246196
2015/08/09,52428594
2015/08/10,63188307
2015/08/11,34303074
2015/08/12,100544895
2015/08/13,131999390
2015/08/14,171012992
2015/08/15,129363010
2015/08/16,61395709
2015/08/17,103070724
2015/08/18,204959215
2015/08/19,165509350
2015/08/20,64213057
2015/08/21,110488077
2015/08/22,130895565
2015/08/23,40140254
2015/08/24,213243266
2015/08/25,169041378
2015/08/26,109211166
2015/08/27,83329333
2015/08/28,151530230
2015/08/29,18426012
2015/08/30,-94581368
2015/08/31,22897278
2015/09/01,40253520
2015/09/02,55560488
2015/09/03,770408
2015/09/04,51130216
2015/09/05,27353522
2015/09/06,12181400
2015/09/07,-23811075
2015/09/08,66526500
2015/09/09,43407225
2015/09/10,39477510
2015/09/11,68274988
2015/09/12,-71438671
2015/09/13,-133895392
2015/09/14,-115397120
2015/09/15,-145626270
2015/09/16,-46242750
2015/09/17,-121010630
2015/09/18,24964309
2015/09/19,33374958
2015/09/20,-71944263
2015/09/21,47523624
2015/09/22,51946568
2015/09/23,48250442
2015/09/24,-92691860
2015/09/25,-2877711
2015/09/26,23028316
2015/09/27,-153944439
2015/09/28,-92152016
2015/09/29,53187262
2015/09/30,-25808400
2015/10/01,35700618
2015/10/02,138209377
2015/10/03,-68860863
2015/10/04,-191282481
2015/10/05,-15518002
2015/10/06,53265005
2015/10/07,-8350769
2015/10/08,-28336156
2015/10/09,-46886476
2015/10/10,-85307279
2015/10/11,-146730681
2015/10/12,-31234198
2015/10/13,58097399
2015/10/14,25652725
2015/10/15,164974575
2015/10/16,223468387
2015/10/17,197818983
2015/10/18,13372948
2015/10/19,89692185
2015/10/20,127943096
2015/10/21,81204361
2015/10/22,80583644
2015/10/23,158880861
2015/10/24,193812849
2015/10/25,124827823
2015/10/26,92120501
2015/10/27,209649623
2015/10/28,250544726
2015/10/29,429690999
2015/10/30,575136849
2015/10/31,396936826
2015/11/01,271950960
2015/11/02,514104192
2015/11/03,989054369
2015/11/04,4548084770
2015/11/05,1079406070
2015/11/06,704919388
2015/11/07,490049031
2015/11/08,409678828
2015/11/09,814070452
2015/11/10,702202162
2015/11/11,704041543
2015/11/12,593503220
2015/11/13,650261888
2015/11/14,723683109
2015/11/15,314547901
2015/11/16,375347828
2015/11/17,241094560
2015/11/18,236951887
2015/11/19,327171516
2015/11/20,396910094
2015/11/21,230830409
2015/11/22,-72168923
2015/11/23,-15599475
2015/11/24,102281639
2015/11/25,257570741
2015/11/26,348683078
2015/11/27,530020036
2015/11/28,500116192
2015/11/29,215156721
2015/11/30,582133928
2015/12/01,583402728
2015/12/02,622734254
2015/12/03,465599364
2015/12/04,715103479
2015/12/05,1552677882
2015/12/06,1867487554
2015/12/07,862882208
2015/12/08,829032405
2015/12/09,1220998778
2015/12/10,984827526
2015/12/11,1372010247
2015/12/12,1183372715
2015/12/13,1904831253
2015/12/14,1744455380
2015/12/15,1594015097
2015/12/16,1669550178
2015/12/17,1561050833
2015/12/18,1553527441
2015/12/19,1481650891
2015/12/20,1399529495
2015/12/21,1874650916
2015/12/22,1767897704
2015/12/23,1650237188
2015/12/24,1759194716
2015/12/25,1479513960
2015/12/26,944898070
2015/12/27,171341383
2015/12/28,372954177
2015/12/29,334617998
2015/12/30,164957821
2015/12/31,85855015
2016/01/01,167975831
2016/01/02,130598094
2016/01/03,43020602
2016/01/04,33268447
2016/01/05,213169343
2016/01/06,67602679
2016/01/07,361106697
2016/01/08,208569858
2016/01/09,97511926
2016/01/10,137619972
2016/01/11,200540111
2016/01/12,99460520
2016/01/13,69460616
2016/01/14,16028544
2016/01/15,239670711
2016/01/16,236525573
2016/01/17,3589860146
2016/01/18,3193224754
2016/01/19,2984126014
2016/01/20,1127962600
2016/01/21,1746616073
2016/01/22,2628427440
2016/01/23,11137026931
2016/01/24,26241889849
2016/01/25,6331164009
2016/01/26,3506739827
2016/01/27,4736735338
2016/01/28,1512923202
2016/01/29,2091625507
2016/01/30,739430112
2016/01/31,-193369788
2016/02/01,610335658
2016/02/02,-3468509205
2016/02/03,-815522980
2016/02/04,-141870479
2016/02/05,488949092
2016/02/06,390756463
2016/02/07,-41777153
2016/02/08,-104630332
2016/02/09,-267294144
2016/02/10,5522238
2016/02/11,30122662
2016/02/12,-35064651
2016/02/13,282977664
2016/02/14,235363948
2016/02/15,869564389
2016/02/16,951076329
2016/02/17,929923393
2016/02/18,877125786
2016/02/19,1480224752
2016/02/20,1362085274
2016/02/21,1364766414
2016/02/22,1437964029
2016/02/23,1016387726
2016/02/24,770099535
2016/02/25,516935060
2016/02/26,625856470
2016/02/27,451678470
2016/02/28,2674070305
2016/02/29,3357225085
2016/03/01,3772957396
2016/03/02,1653041366
2016/03/03,488022829
2016/03/04,1293764345
2016/03/05,5679748555
2016/03/06,-422666420
2016/03/07,6430961
2016/03/08,-654675923
2016/03/09,-463504794
2016/03/10,-641072876
2016/03/11,-453606689
2016/03/12,-1474485837
2016/03/13,-1384498234
2016/03/14,-997524287
2016/03/15,-705707660
2016/03/16,3633665142
2016/03/17,1430685476
2016/03/18,357769590
2016/03/19,-895533580
2016/03/20,-1517873713
2016/03/21,-1312075531
2016/03/22,-1102828904
2016/03/23,-1336028469
2016/03/24,-873798604
2016/03/25,-342895155
2016/03/26,67099487
2016/03/27,-64396129
2016/03/28,108621467
2016/03/29,194027697
2016/03/30,234711619
2016/03/31,323772538
2016/04/01,429740444
2016/04/02,301149612
2016/04/03,160881865
2016/04/04,158904918
2016/04/05,185230674
2016/04/06,79348164
2016/04/07,348408955
2016/04/08,416023173
2016/04/09,227099189
2016/04/10,26979347
2016/04/11,168344257
2016/04/12,391139312
2016/04/13,490419737
2016/04/14,184393024
2016/04/15,380156001
2016/04/16,-2904414981
2016/04/17,-2715615743
2016/04/18,-2483520355
2016/04/19,-596531939
2016/04/20,-1135846091
2016/04/21,-1842893247
2016/04/22,-10467921211
2016/04/23,-25793372370
2016/04/24,-6050563193
2016/04/25,-2980362484
2016/04/26,-4259729313
2016/04/27,-1264983542
2016/04/28,-1603140038
2016/04/29,-306069422
2016/04/30,181871906
2016/05/01,-1138472248
2016/05/02,-401210303
2016/05/03,371446728
2016/05/04,56940789
2016/05/05,-403107478
2016/05/06,-172613483
2016/05/07,-251962038
2016/05/08,-243493995
2016/05/09,34299061
2016/05/10,-28668749
2016/05/11,100598526
2016/05/12,-1321015
2016/05/13,86539640
2016/05/14,-263329684
2016/05/15,-618285015
2016/05/16,-430798874
2016/05/17,-514346894
2016/05/18,-635334844
2016/05/19,-978196548
2016/05/20,-993590427
2016/05/21,-1205866101
2016/05/22,-1336444031
2016/05/23,-867485262
2016/05/24,-624221491
2016/05/25,285597
2016/05/26,82871095
2016/05/27,800267986
2016/05/28,-1948515141
2016/05/29,-3134373945
2016/05/30,-3737772423
2016/05/31,-1230688342
2016/06/01,-460137339
2016/06/02,-2055209630
2016/06/03,-6943984516
2016/06/04,-87032403
2016/06/05,-304173288
2016/06/06,47611150
2016/06/07,211558541
2016/06/08,56320951
2016/06/09,82799612
2016/06/10,410708629
2016/06/11,288655764
2016/06/12,681766194
2016/06/13,356627141
2016/06/14,-4120567630
2016/06/15,-1927950471
2016/06/16,-404889804
2016/06/17,792606045
2016/06/18,694101341
2016/06/19,478335776
2016/06/20,728195231
2016/06/21,838205999
2016/06/22,606339863
2016/06/23,781405296
2016/06/24,989883445
2016/06/25,414874273
2016/06/26,131924366
2016/06/27,347193913
2016/06/28,251010674
2016/06/29,174796196
2016/06/30,249920949
2016/07/01,425043928
2016/07/02,445331101
2016/07/03,176816536
2016/07/04,542019490
2016/07/05,323634560
2016/07/06,152932487
2016/07/07,656561008
2016/07/08,360124134
2016/07/09,259975329
2016/07/10,38391581
2016/07/11,19297389
2016/07/12,69186057
2016/07/13,129208078
2016/07/14,-54216480
2016/07/15,388514686
2016/07/16,5101408
2016/07/17,191437009
2016/07/18,33661313
2016/07/19,18344883
2016/07/20,-136030771
2016/07/21,-113044382
2016/07/22,128107661
2016/07/23,-35789620
2016/07/24,-140305339
2016/07/25,-376354979
2016/07/26,62779409
2016/07/27,114038124
2016/07/28,123127869
2016/07/29,177484673
2016/07/30,-232967457
2016/07/31,-189955193
2016/08/01,-169795130
2016/08/02,607783281
2016/08/03,-41478473
2016/08/04,303231989
2016/08/05,146518290
2016/08/06,-119439807
2016/08/07,-193360040
2016/08/08,-240438669
2016/08/09,-115512698
2016/08/10,-36329145
2016/08/11,-253996480
2016/08/12,51414168
2016/08/13,-239387688
2016/08/14,-501281568
2016/08/15,-194344154
2016/08/16,138844744
2016/08/17,-145393375
2016/08/18,261732373
2016/08/19,304728496
2016/08/20,390826348
2016/08/21,-161121434
2016/08/22,113697259
2016/08/23,-234498689
2016/08/24,-324915104
2016/08/25,-733591186
2016/08/26,-605181145
2016/08/27,-413334021
2016/08/28,-336751748
2016/08/29,-372550166
2016/08/30,-185552145
2016/08/31,-203747807
2016/09/01,-68662413
2016/09/02,14131383
2016/09/03,-177874301
2016/09/04,-438571585
2016/09/05,-183189163
2016/09/06,-212686438
2016/09/07,-259538621
2016/09/08,-350111314
2016/09/09,-76704355
2016/09/10,-930976731
2016/09/11,-968825862
2016/09/12,-578622169
2016/09/13,-483897505
2016/09/14,-884171099
2016/09/15,-975096667
2016/09/16,-494841541
2016/09/17,-674370725
2016/09/18,-981781254
2016/09/19,-871221506
2016/09/20,-484682395
2016/09/21,-758572081
2016/09/22,-563325393
2016/09/23,-220245350
2016/09/24,-245172016
2016/09/25,-265611943
2016/09/26,188692458
2016/09/27,-149497362
2016/09/28,251934850
2016/09/29,-244843115
2016/09/30,174486667
2016/10/01,-153486186
2016/10/02,-663231198
2016/10/03,-74832549
2016/10/04,-78849997
2016/10/05,-368496101
2016/10/06,69413747
2016/10/07,230307461
2016/10/08,480060042
2016/10/09,541664719
2016/10/10,287216652
2016/10/11,500234072
2016/10/12,604509236
2016/10/13,-697438224
2016/10/14,247382896
2016/10/15,865908711
2016/10/16,398992429
2016/10/17,-13805886
2016/10/18,322942794
2016/10/19,118029201
2016/10/20,342836606
2016/10/21,1086175129
2016/10/22,-230996419
2016/10/23,265486447
2016/10/24,1103244068
2016/10/25,672056905
2016/10/26,199640490
2016/10/27,1171376087
2016/10/28,309770779
2016/10/29,97538555
2016/10/30,64029156
2016/10/31,-471190204
2016/11/01,268007939
2016/11/02,2006265032
2016/11/03,3680157970
2016/11/04,3277734738
2016/11/05,3277726055
2016/11/06,2902808335
2016/11/07,1942340745
2016/11/08,1294890585
2016/11/09,913627461
2016/11/10,260419484
2016/11/11,202025527
2016/11/12,-14229591
2016/11/13,-231087742
2016/11/14,-212547841
2016/11/15,227331570
2016/11/16,202257154
2016/11/17,107089539
2016/11/18,-20318013
2016/11/19,153702550
2016/11/20,-229028035
2016/11/21,-48702247
2016/11/22,-29055008
2016/11/23,70981671
2016/11/24,198116479
2016/11/25,242784690
2016/11/26,133941869
2016/11/27,-201040584
2016/11/28,105167753
2016/11/29,74688602
2016/11/30,104793427
2016/12/01,246206018
2016/12/02,569577258
2016/12/03,237920224
2016/12/04,-224607869
2016/12/05,380843648
2016/12/06,345358677
2016/12/07,228154902
2016/12/08,68775189
2016/12/09,325065984
2016/12/10,132108463
2016/12/11,-112582766
2016/12/12,198001854
2016/12/13,256711141
2016/12/14,460479759
2016/12/15,508567321
2016/12/16,748096486
2016/12/17,293566203
2016/12/18,171466291
2016/12/19,71598651
2016/12/20,354346632
2016/12/21,1016232434
2016/12/22,609685237
2016/12/23,1108209262
2016/12/24,211142980
2016/12/25,-403516431
2016/12/26,279778487
2016/12/27,-77234344
2016/12/28,461985022
2016/12/29,105408994
2016/12/30,768159206
2016/12/31,367995039
2017/01/01,-158164777
2017/01/02,298865297
2017/01/03,566529168
2017/01/04,757902948
2017/01/05,1189442180
2017/01/06,516280982
2017/01/07,-290537591
2017/01/08,-508502722
2017/01/09,-153939631
2017/01/10,-108793149
2017/01/11,2046974334
2017/01/12,618145742
2017/01/13,-507680973
2017/01/14,-631204043
2017/01/15,-194180280
2017/01/16,-251658363
2017/01/17,250138554
2017/01/18,-213876660
2017/01/19,-786349285
2017/01/20,366118037
2017/01/21,-235531125
2017/01/22,-1446363790
2017/01/23,-831227610
2017/01/24,-75071282
2017/01/25,-925078949
2017/01/26,65183327
2017/01/27,-34096986
2017/01/28,-152171567
2017/01/29,-357387653
2017/01/30,-210820844
2017/01/31,-2102807354
2017/02/01,-3352102947
2017/02/02,-2637367863
2017/02/03,-1935406362
2017/02/04,-2420465557
2017/02/05,-1847018659
2017/02/06,-1000258876
2017/02/07,-316483800
2017/02/08,264399807
2017/02/09,668451295
2017/02/10,548421122
2017/02/11,149181338
2017/02/12,-233833706
2017/02/13,-25949764
2017/02/14,-10311945
2017/02/15,94583463
2017/02/16,168127409
2017/02/17,624842126
2017/02/18,175864977
2017/02/19,145915997
2017/02/20,61990515
2017/02/21,99357486
2017/02/22,141621899
2017/02/23,630743126
2017/02/24,850760053
2017/02/25,458374417
2017/02/26,-33334963
2017/02/27,455290465
2017/02/28,569275184
2017/03/01,613966483
2017/03/02,939099671
2017/03/03,1312151542
2017/03/04,845921714
2017/03/05,13526936
2017/03/06,701987027
2017/03/07,791751234
2017/03/08,726583873
2017/03/09,531879772
2017/03/10,955206243
2017/03/11,759409959
2017/03/12,50782156
2017/03/13,781334219
2017/03/14,1077675676
2017/03/15,419658390
2017/03/16,1602109934
2017/03/17,1548045768
2017/03/18,784601068
2017/03/19,245448159
2017/03/20,396576329
2017/03/21,-112763276
2017/03/22,579673339
2017/03/23,79220276
2017/03/24,2148842063
2017/03/25,1849757920
2017/03/26,103036108
2017/03/27,424345811
2017/03/28,384805492
2017/03/29,137868312
2017/03/30,29735550
2017/03/31,1063774103
2017/04/01,464433713
2017/04/02,75095961
2017/04/03,200492076
2017/04/04,-96091763
2017/04/05,-600428395
2017/04/06,-28706929
2017/04/07,394060252
2017/04/08,229509257
2017/04/09,-191758725
2017/04/10,308522977
2017/04/11,-1044520043
2017/04/12,84424674
2017/04/13,286280952
2017/04/14,1180069326
2017/04/15,550421304
2017/04/16,129248904
2017/04/17,421639862
2017/04/18,969791183
2017/04/19,581583435
2017/04/20,819069277
2017/04/21,885821971
2017/04/22,571034862
2017/04/23,271129173
2017/04/24,560374562
2017/04/25,1866055297
2017/04/26,1307711985
2017/04/27,1725863071
2017/04/28,1510926927
2017/04/29,1040835859
2017/04/30,532042926
2017/05/01,876337975
2017/05/02,979501969
2017/05/03,1079415309
2017/05/04,1114440153
2017/05/05,1892460807
2017/05/06,1228683510
2017/05/07,1027831518
2017/05/08,1776880242
2017/05/09,2006738127
2017/05/10,2006663742
2017/05/11,2060340518
2017/05/12,2194044816
2017/05/13,1641653725
2017/05/14,1026709400
