Date,fee_to_reward90rocUSD
2014/01/06,48.661
2014/01/07,-48.161
2014/01/08,-54.606
2014/01/09,-49.611
2014/01/10,-55.258
2014/01/11,-58.022
2014/01/12,-56.752
2014/01/13,-52.186
2014/01/14,-55.647
2014/01/15,-57.934
2014/01/16,-63.972
2014/01/17,-40.576
2014/01/18,-48.81
2014/01/19,-61.97
2014/01/20,-53.808
2014/01/21,-54.507
2014/01/22,-67.201
2014/01/23,-56.182
2014/01/24,-58.193
2014/01/25,-77.533
2014/01/26,-56.472
2014/01/27,-63.904
2014/01/28,-39.64
2014/01/29,-38.286
2014/01/30,-55.022
2014/01/31,-32.953
2014/02/01,-71.494
2014/02/02,-77.983
2014/02/03,-75.111
2014/02/04,-90.449
2014/02/05,-90.482
2014/02/06,-89.352
2014/02/07,-73.643
2014/02/08,-74.656
2014/02/09,-76.629
2014/02/10,-24.794
2014/02/11,-41.651
2014/02/12,-28.626
2014/02/13,-24.262
2014/02/14,21.463
2014/02/15,-26.883
2014/02/16,-66.533
2014/02/17,-22.347
2014/02/18,-46.695
2014/02/19,-58.966
2014/02/20,-38.057
2014/02/21,-26.008
2014/02/22,-34.332
2014/02/23,-36.586
2014/02/24,-49.603
2014/02/25,-37.256
2014/02/26,-52.235
2014/02/27,-48.973
2014/02/28,-20.848
2014/03/01,-9.666
2014/03/02,-41.665
2014/03/03,13.986
2014/03/04,-4.247
2014/03/05,-30.655
2014/03/06,-8.245
2014/03/07,-56.406
2014/03/08,18.266
2014/03/09,-29.063
2014/03/10,19.601
2014/03/11,-13.875
2014/03/12,3.095
2014/03/13,3.894
2014/03/14,63.377
2014/03/15,1.56
2014/03/16,-7.302
2014/03/17,8.377
2014/03/18,-28.69
2014/03/19,15.309
2014/03/20,-14.949
2014/03/21,2.128
2014/03/22,52.108
2014/03/23,-26.447
2014/03/24,-3.195
2014/03/25,21.746
2014/03/26,28.075
2014/03/27,19.007
2014/03/28,-8.89
2014/03/29,-35.324
2014/03/30,14.43
2014/03/31,17.432
2014/04/01,57.153
2014/04/02,-34.649
2014/04/03,-23.096
2014/04/04,-20.348
2014/04/05,-9.572
2014/04/06,-56.634
2014/04/07,7.056
2014/04/08,50.144
2014/04/09,102.652
2014/04/10,38.064
2014/04/11,41.08
2014/04/12,-1.212
2014/04/13,-22.281
2014/04/14,-19.926
2014/04/15,-1.05
2014/04/16,25.165
2014/04/17,-8.035
2014/04/18,3.867
2014/04/19,17.259
2014/04/20,-21.983
2014/04/21,-22.241
2014/04/22,28.759
2014/04/23,-7.022
2014/04/24,22.182
2014/04/25,4.29
2014/04/26,-27.383
2014/04/27,-14.084
2014/04/28,-8.442
2014/04/29,-15.711
2014/04/30,24.981
2014/05/01,-21.097
2014/05/02,21.903
2014/05/03,24.573
2014/05/04,-2.443
2014/05/05,30.715
2014/05/06,-5.962
2014/05/07,3.194
2014/05/08,-17.567
2014/05/09,35.757
2014/05/10,-26.668
2014/05/11,-24.129
2014/05/12,6.329
2014/05/13,-15.23
2014/05/14,1.973
2014/05/15,-16.344
2014/05/16,-4.269
2014/05/17,-7.319
2014/05/18,-66.504
2014/05/19,-17.05
2014/05/20,4.55
2014/05/21,-12.611
2014/05/22,-18.738
2014/05/23,12.614
2014/05/24,1.756
2014/05/25,-20.858
2014/05/26,-27.513
2014/05/27,10.422
2014/05/28,7.676
2014/05/29,-6.514
2014/05/30,-20.522
2014/05/31,-15.083
2014/06/01,-47.063
2014/06/02,-47.841
2014/06/03,-17.664
2014/06/04,-21.615
2014/06/05,-2.69
2014/06/06,12.22
2014/06/07,-17.359
2014/06/08,-40.273
2014/06/09,-21.777
2014/06/10,-23.075
2014/06/11,-14.568
2014/06/12,-26.604
2014/06/13,7.068
2014/06/14,-29.39
2014/06/15,-38.069
2014/06/16,-4.402
2014/06/17,-22.344
2014/06/18,5.293
2014/06/19,-11.02
2014/06/20,-44.145
2014/06/21,-5.038
2014/06/22,-27.378
2014/06/23,-30.637
2014/06/24,-38.111
2014/06/25,-16.821
2014/06/26,-16.277
2014/06/27,-2.916
2014/06/28,-34.401
2014/06/29,-20.845
2014/06/30,24.872
2014/07/01,46.35
2014/07/02,40.845
2014/07/03,13.739
2014/07/04,-6.704
2014/07/05,-20.332
2014/07/06,-30.757
2014/07/07,-31.997
2014/07/08,-34.862
2014/07/09,-24.02
2014/07/10,-9.005
2014/07/11,23.524
2014/07/12,0.673
2014/07/13,-25.806
2014/07/14,-3.933
2014/07/15,-12.282
2014/07/16,-1.315
2014/07/17,-10.002
2014/07/18,-12.419
2014/07/19,-4.234
2014/07/20,-20.508
2014/07/21,-31.088
2014/07/22,-6.523
2014/07/23,-23.748
2014/07/24,-0.249
2014/07/25,12.544
2014/07/26,-1.835
2014/07/27,-30.685
2014/07/28,-6.485
2014/07/29,-26.119
2014/07/30,4.034
2014/07/31,-0.948
2014/08/01,-6.141
2014/08/02,-20.615
2014/08/03,-48.557
2014/08/04,11.99
2014/08/05,5.205
2014/08/06,-1.367
2014/08/07,-25.064
2014/08/08,25.126
2014/08/09,-19.816
2014/08/10,-34.483
2014/08/11,-11.796
2014/08/12,-10.584
2014/08/13,14.324
2014/08/14,5.334
2014/08/15,35.339
2014/08/16,62.65
2014/08/17,221.505
2014/08/18,-21.411
2014/08/19,-5.857
2014/08/20,-4.549
2014/08/21,-10.168
2014/08/22,-6.146
2014/08/23,-15.487
2014/08/24,-22.108
2014/08/25,34.357
2014/08/26,-19.04
2014/08/27,-19.367
2014/08/28,-13.435
2014/08/29,-6.553
2014/08/30,-18.27
2014/08/31,-21.929
2014/09/01,6.181
2014/09/02,18.784
2014/09/03,-18.908
2014/09/04,-8.769
2014/09/05,34.162
2014/09/06,-17.388
2014/09/07,79.108
2014/09/08,21.369
2014/09/09,25.038
2014/09/10,7.88
2014/09/11,-15.678
2014/09/12,35.873
2014/09/13,4.975
2014/09/14,11.413
2014/09/15,18.307
2014/09/16,2.645
2014/09/17,-6.021
2014/09/18,19.558
2014/09/19,25.385
2014/09/20,16.244
2014/09/21,-11.28
2014/09/22,18.378
2014/09/23,28.316
2014/09/24,33.457
2014/09/25,41.123
2014/09/26,592.021
2014/09/27,40.458
2014/09/28,-7.985
2014/09/29,-9.746
2014/09/30,-14.786
2014/10/01,5.466
2014/10/02,33.553
2014/10/03,51.238
2014/10/04,25.472
2014/10/05,-5.862
2014/10/06,-4.288
2014/10/07,41.324
2014/10/08,15.886
2014/10/09,34.575
2014/10/10,50.877
2014/10/11,22.241
2014/10/12,-14.494
2014/10/13,7.342
2014/10/14,14.605
2014/10/15,21.384
2014/10/16,18.114
2014/10/17,40.634
2014/10/18,8.811
2014/10/19,16.041
2014/10/20,14.536
2014/10/21,12.74
2014/10/22,6.497
2014/10/23,33.959
2014/10/24,18.994
2014/10/25,22.918
2014/10/26,29.916
2014/10/27,21.792
2014/10/28,50.685
2014/10/29,25.81
2014/10/30,19.752
2014/10/31,31.732
2014/11/01,42.258
2014/11/02,-5.863
2014/11/03,9.429
2014/11/04,3.964
2014/11/05,41.249
2014/11/06,32.263
2014/11/07,74.454
2014/11/08,26.707
2014/11/09,48.721
2014/11/10,26.692
2014/11/11,20.905
2014/11/12,51.495
2014/11/13,35.792
2014/11/14,3.307
2014/11/15,-63.385
2014/11/16,30.217
2014/11/17,52.013
2014/11/18,19.704
2014/11/19,34.513
2014/11/20,40.197
2014/11/21,87.765
2014/11/22,15.254
2014/11/23,-30.049
2014/11/24,32.966
2014/11/25,34.958
2014/11/26,47.381
2014/11/27,38.412
2014/11/28,56.795
2014/11/29,48.894
2014/11/30,-0.355
2014/12/01,35.407
2014/12/02,43.461
2014/12/03,65.697
2014/12/04,33.105
2014/12/05,47.464
2014/12/06,-35.98
2014/12/07,2.139
2014/12/08,0.156
2014/12/09,9.107
2014/12/10,46.134
2014/12/11,16.199
2014/12/12,55.181
2014/12/13,-0.124
2014/12/14,10.584
2014/12/15,19.444
2014/12/16,58.804
2014/12/17,71.466
2014/12/18,71.107
2014/12/19,85.326
2014/12/20,58.699
2014/12/21,23.004
2014/12/22,0.467
2014/12/23,19.011
2014/12/24,-5.551
2014/12/25,-83.288
2014/12/26,62.167
2014/12/27,36.196
2014/12/28,-18.203
2014/12/29,11.034
2014/12/30,7.346
2014/12/31,-8.111
2015/01/01,-40.854
2015/01/02,-12.209
2015/01/03,3.413
2015/01/04,61.1
2015/01/05,3.435
2015/01/06,-6.616
2015/01/07,-2.82
2015/01/08,31.762
2015/01/09,50.292
2015/01/10,39.16
2015/01/11,3.259
2015/01/12,129.633
2015/01/13,46.585
2015/01/14,27.617
2015/01/15,38.324
2015/01/16,65.888
2015/01/17,21.698
2015/01/18,-4.058
2015/01/19,17.009
2015/01/20,52.463
2015/01/21,6.083
2015/01/22,27.643
2015/01/23,53.593
2015/01/24,2.063
2015/01/25,24.973
2015/01/26,29.988
2015/01/27,2.22
2015/01/28,-13.263
2015/01/29,8.78
2015/01/30,2.662
2015/01/31,-7.534
2015/02/01,-26.194
2015/02/02,-6.089
2015/02/03,5.998
2015/02/04,-15.462
2015/02/05,-14.915
2015/02/06,-6.145
2015/02/07,-26.173
2015/02/08,-2.495
2015/02/09,-10.764
2015/02/10,-3.216
2015/02/11,-8.094
2015/02/12,23.38
2015/02/13,48.82
2015/02/14,21.076
2015/02/15,-5.835
2015/02/16,15.339
2015/02/17,14.734
2015/02/18,-6.831
2015/02/19,-18.318
2015/02/20,33.589
2015/02/21,8.621
2015/02/22,-8.009
2015/02/23,10.734
2015/02/24,25.706
2015/02/25,12.582
2015/02/26,19.03
2015/02/27,33.917
2015/02/28,18.791
2015/03/01,-6.706
2015/03/02,2.933
2015/03/03,-15.845
2015/03/04,2.25
2015/03/05,41.874
2015/03/06,38.534
2015/03/07,7.759
2015/03/08,-12.467
2015/03/09,22.983
2015/03/10,15.47
2015/03/11,22.944
2015/03/12,30.171
2015/03/13,31.946
2015/03/14,10.002
2015/03/15,-16.494
2015/03/16,3.65
2015/03/17,-7.095
2015/03/18,-6.876
2015/03/19,10.87
2015/03/20,30.486
2015/03/21,2.215
2015/03/22,8.33
2015/03/23,28.247
2015/03/24,8.99
2015/03/25,64.799
2015/03/26,-22.649
2015/03/27,-27.568
2015/03/28,16.857
2015/03/29,-5.243
2015/03/30,21.52
2015/03/31,44.863
2015/04/01,160.079
2015/04/02,31.731
2015/04/03,40.257
2015/04/04,-28.862
2015/04/05,-2.79
2015/04/06,56.636
2015/04/07,13.007
2015/04/08,16.585
2015/04/09,30.495
2015/04/10,75.663
2015/04/11,35.684
2015/04/12,-52.287
2015/04/13,-9.244
2015/04/14,2.396
2015/04/15,10.978
2015/04/16,-3.134
2015/04/17,20.268
2015/04/18,0.604
2015/04/19,-10
2015/04/20,-9.233
2015/04/21,12.07
2015/04/22,5.086
2015/04/23,10.465
2015/04/24,37.059
2015/04/25,461.463
2015/04/26,-25.884
2015/04/27,21.755
2015/04/28,49.105
2015/04/29,77.656
2015/04/30,53.329
2015/05/01,22.919
2015/05/02,31.379
2015/05/03,11.648
2015/05/04,14.548
2015/05/05,33.794
2015/05/06,28.71
2015/05/07,71.039
2015/05/08,49.016
2015/05/09,16.116
2015/05/10,30.493
2015/05/11,10.133
2015/05/12,17.288
2015/05/13,-9.358
2015/05/14,-23.385
2015/05/15,9.55
2015/05/16,0.613
2015/05/17,-21.802
2015/05/18,-3.814
2015/05/19,34.441
2015/05/20,26.617
2015/05/21,-2.308
2015/05/22,21.768
2015/05/23,38.914
2015/05/24,-9.39
2015/05/25,-1.42
2015/05/26,30.65
2015/05/27,23.241
2015/05/28,29.826
2015/05/29,21.657
2015/05/30,25.381
2015/05/31,171.815
2015/06/01,65.578
2015/06/02,19.061
2015/06/03,12.484
2015/06/04,5.266
2015/06/05,23.375
2015/06/06,-5.461
2015/06/07,-20.205
2015/06/08,9.299
2015/06/09,17.81
2015/06/10,11.074
2015/06/11,37.403
2015/06/12,36.967
2015/06/13,26.818
2015/06/14,-0.793
2015/06/15,25.105
2015/06/16,71.559
2015/06/17,23.206
2015/06/18,47.691
2015/06/19,110.662
2015/06/20,23.839
2015/06/21,-6.302
2015/06/22,129.67
2015/06/23,37.244
2015/06/24,6.771
2015/06/25,34.154
2015/06/26,38.424
2015/06/27,55.209
2015/06/28,0.307
2015/06/29,22.767
2015/06/30,61.388
2015/07/01,66.21
2015/07/02,53.793
2015/07/03,57.182
2015/07/04,16.997
2015/07/05,15.467
2015/07/06,89.664
2015/07/07,147.941
2015/07/08,120.617
2015/07/09,64.27
2015/07/10,103.341
2015/07/11,135.853
2015/07/12,193.918
2015/07/13,101.789
2015/07/14,59.331
2015/07/15,67.509
2015/07/16,75.013
2015/07/17,78.638
2015/07/18,223.406
2015/07/19,16.826
2015/07/20,152.975
2015/07/21,92.859
2015/07/22,45.355
2015/07/23,50.547
2015/07/24,-76.983
2015/07/25,40.622
2015/07/26,27.971
2015/07/27,98.29
2015/07/28,53.946
2015/07/29,104.377
2015/07/30,171.708
2015/07/31,160.967
2015/08/01,139.469
2015/08/02,16.755
2015/08/03,62.391
2015/08/04,162.106
2015/08/05,123.352
2015/08/06,133.083
2015/08/07,76.207
2015/08/08,15.127
2015/08/09,21.902
2015/08/10,59.421
2015/08/11,68.073
2015/08/12,121.375
2015/08/13,62.796
2015/08/14,71.467
2015/08/15,95.193
2015/08/16,33.089
2015/08/17,32.305
2015/08/18,74.495
2015/08/19,65.443
2015/08/20,54.222
2015/08/21,23.369
2015/08/22,52.726
2015/08/23,39.919
2015/08/24,34.687
2015/08/25,60.766
2015/08/26,26.798
2015/08/27,50.135
2015/08/28,25.709
2015/08/29,-49.665
2015/08/30,-20.735
2015/08/31,41.629
2015/09/01,29.014
2015/09/02,179.796
2015/09/03,65.657
2015/09/04,100.101
2015/09/05,116.732
2015/09/06,37.251
2015/09/07,66.029
2015/09/08,58.065
2015/09/09,40.836
2015/09/10,25.524
2015/09/11,125.362
2015/09/12,98.548
2015/09/13,21.57
2015/09/14,20.216
2015/09/15,21.422
2015/09/16,4.846
2015/09/17,1.31
2015/09/18,50.225
2015/09/19,52.853
2015/09/20,-8.976
2015/09/21,62.24
2015/09/22,68.533
2015/09/23,46.755
2015/09/24,46.681
2015/09/25,27.239
2015/09/26,55.351
2015/09/27,10.428
2015/09/28,-10.907
2015/09/29,-0.138
2015/09/30,14.637
2015/10/01,36.352
2015/10/02,59.467
2015/10/03,1.372
2015/10/04,-35.423
2015/10/05,-52.409
2015/10/06,-42.065
2015/10/07,-37.56
2015/10/08,-20.741
2015/10/09,-29.668
2015/10/10,-52.461
2015/10/11,-38.967
2015/10/12,-11.457
2015/10/13,6.517
2015/10/14,-12.533
2015/10/15,4.495
2015/10/16,-32.392
2015/10/17,53.242
2015/10/18,-38.306
2015/10/19,-15.033
2015/10/20,38.662
2015/10/21,3.806
2015/10/22,43.866
2015/10/23,46.277
2015/10/24,25.882
2015/10/25,-23.68
2015/10/26,-20.644
2015/10/27,-22.847
2015/10/28,-14.565
2015/10/29,-9.973
2015/10/30,-11.025
2015/10/31,40.458
2015/11/01,3.503
2015/11/02,-15.794
2015/11/03,-12.966
2015/11/04,11.661
2015/11/05,27.476
2015/11/06,59.515
2015/11/07,26.573
2015/11/08,-1.457
2015/11/09,23.081
2015/11/10,-1.533
2015/11/11,-0.885
2015/11/12,-6.319
2015/11/13,6.802
2015/11/14,25.246
2015/11/15,-10.015
2015/11/16,-11.46
2015/11/17,13.796
2015/11/18,4.058
2015/11/19,34.222
2015/11/20,8.635
2015/11/21,-11.16
2015/11/22,-19.777
2015/11/23,-15.744
2015/11/24,3.012
2015/11/25,2.737
2015/11/26,0.681
2015/11/27,49.613
2015/11/28,31.831
2015/11/29,-15.173
2015/11/30,28.738
2015/12/01,-44.102
2015/12/02,5.196
2015/12/03,29.799
2015/12/04,-1.12
2015/12/05,16.753
2015/12/06,-2.28
2015/12/07,19.052
2015/12/08,2.702
2015/12/09,36.218
2015/12/10,-30.829
2015/12/11,25.246
2015/12/12,35.461
2015/12/13,13.854
2015/12/14,15.003
2015/12/15,18.729
2015/12/16,21.619
2015/12/17,40.138
2015/12/18,28.189
2015/12/19,34.798
2015/12/20,-6.714
2015/12/21,54.957
2015/12/22,60.779
2015/12/23,45.727
2015/12/24,58.513
2015/12/25,7.282
2015/12/26,24.107
2015/12/27,-28.023
2015/12/28,30.789
2015/12/29,8.824
2015/12/30,-3.514
2015/12/31,-4.344
2016/01/01,-1.834
2016/01/02,70.265
2016/01/03,8.754
2016/01/04,-6.483
2016/01/05,9.427
2016/01/06,12.235
2016/01/07,36.954
2016/01/08,21.073
2016/01/09,50.511
2016/01/10,-10.86
2016/01/11,15.846
2016/01/12,14.135
2016/01/13,35.079
2016/01/14,21.262
2016/01/15,47.007
2016/01/16,54.597
2016/01/17,39.819
2016/01/18,-7.592
2016/01/19,50.608
2016/01/20,53.177
2016/01/21,89.243
2016/01/22,37.955
2016/01/23,34.283
2016/01/24,44.11
2016/01/25,43.178
2016/01/26,35.185
2016/01/27,40.375
2016/01/28,72.372
2016/01/29,42.657
2016/01/30,16.487
2016/01/31,-12.135
2016/02/01,56.153
2016/02/02,12.283
2016/02/03,6.845
2016/02/04,1.821
2016/02/05,34.528
2016/02/06,19.056
2016/02/07,11.265
2016/02/08,41.839
2016/02/09,42.073
2016/02/10,71.003
2016/02/11,43.515
2016/02/12,32.142
2016/02/13,55.092
2016/02/14,31.512
2016/02/15,56.31
2016/02/16,70.016
2016/02/17,48.898
2016/02/18,65.651
2016/02/19,129.386
2016/02/20,102.219
2016/02/21,98.84
2016/02/22,122.087
2016/02/23,97.068
2016/02/24,143.06
2016/02/25,47.174
2016/02/26,75.064
2016/02/27,69.92
2016/02/28,56.054
2016/02/29,119.971
2016/03/01,109.271
2016/03/02,176.306
2016/03/03,119.723
2016/03/04,86.142
2016/03/05,114.73
2016/03/06,17.49
2016/03/07,74.519
2016/03/08,31.009
2016/03/09,94.589
2016/03/10,-1.989
2016/03/11,8.854
2016/03/12,2.026
2016/03/13,29.214
2016/03/14,23.324
2016/03/15,15.977
2016/03/16,29.632
2016/03/17,46.369
2016/03/18,40.014
2016/03/19,24.031
2016/03/20,-16.049
2016/03/21,13.284
2016/03/22,13.455
2016/03/23,-2.209
2016/03/24,42.973
2016/03/25,21.874
2016/03/26,76.619
2016/03/27,9.097
2016/03/28,37.291
2016/03/29,95.768
2016/03/30,72.344
2016/03/31,148.971
2016/04/01,59.9
2016/04/02,113.442
2016/04/03,79.66
2016/04/04,31.739
2016/04/05,42.856
2016/04/06,47.1
2016/04/07,70.199
2016/04/08,50.416
2016/04/09,40.794
2016/04/10,-8.917
2016/04/11,59.612
2016/04/12,47.4
2016/04/13,16.397
2016/04/14,-6.593
2016/04/15,30.835
2016/04/16,2.757
2016/04/17,-4.883
2016/04/18,18.126
2016/04/19,-5.146
2016/04/20,-28.442
2016/04/21,10.381
2016/04/22,37.948
2016/04/23,-2.018
2016/04/24,-11.098
2016/04/25,15.793
2016/04/26,555.89
2016/04/27,9.868
2016/04/28,31.726
2016/04/29,50.876
2016/04/30,46.099
2016/05/01,-35.666
2016/05/02,-11.638
2016/05/03,18.659
2016/05/04,24.141
2016/05/05,24.434
2016/05/06,36.264
2016/05/07,13.225
2016/05/08,-27.136
2016/05/09,-0.249
2016/05/10,10.568
2016/05/11,48.959
2016/05/12,46.67
2016/05/13,39.343
2016/05/14,56.63
2016/05/15,18.193
2016/05/16,39.653
2016/05/17,45.753
2016/05/18,47.757
2016/05/19,43.841
2016/05/20,25.236
2016/05/21,27.523
2016/05/22,-34.539
2016/05/23,-14.284
2016/05/24,3.849
2016/05/25,45.727
2016/05/26,35.66
2016/05/27,98.744
2016/05/28,18.263
2016/05/29,-21.163
2016/05/30,-5.586
2016/05/31,-29.304
2016/06/01,-5.356
2016/06/02,27.028
2016/06/03,-6.823
2016/06/04,46.858
2016/06/05,-20.768
2016/06/06,5.076
2016/06/07,14.998
2016/06/08,31.619
2016/06/09,29.363
2016/06/10,52.69
2016/06/11,9.988
2016/06/12,32.455
2016/06/13,48.147
2016/06/14,64.275
2016/06/15,65.511
2016/06/16,73.475
2016/06/17,107.318
2016/06/18,91.591
2016/06/19,20.275
2016/06/20,61.329
2016/06/21,96.896
2016/06/22,130.132
2016/06/23,137.116
2016/06/24,141.964
2016/06/25,66.195
2016/06/26,36.448
2016/06/27,13.936
2016/06/28,26.308
2016/06/29,14.28
2016/06/30,19.443
2016/07/01,4.114
2016/07/02,15.509
2016/07/03,8.631
2016/07/04,17.847
2016/07/05,3.448
2016/07/06,23.206
2016/07/07,35.825
2016/07/08,73.865
2016/07/09,95.801
2016/07/10,49.995
2016/07/11,129.655
2016/07/12,152.209
2016/07/13,194.926
2016/07/14,148.852
2016/07/15,223.512
2016/07/16,192.57
2016/07/17,79.919
2016/07/18,169.938
2016/07/19,258.968
2016/07/20,195.124
2016/07/21,197.148
2016/07/22,325.772
2016/07/23,254.297
2016/07/24,136.368
2016/07/25,-50.273
2016/07/26,198.345
2016/07/27,208.685
2016/07/28,223.957
2016/07/29,241.634
2016/07/30,379.329
2016/07/31,219.561
2016/08/01,213.755
2016/08/02,263.039
2016/08/03,211.637
2016/08/04,222.654
2016/08/05,243.237
2016/08/06,240.844
2016/08/07,272.643
2016/08/08,271.027
2016/08/09,236.011
2016/08/10,189.841
2016/08/11,230.557
2016/08/12,178.144
2016/08/13,130.61
2016/08/14,73.982
2016/08/15,121.351
2016/08/16,212.712
2016/08/17,154.217
2016/08/18,179.689
2016/08/19,153.875
2016/08/20,229.029
2016/08/21,101.901
2016/08/22,102.202
2016/08/23,108.185
2016/08/24,102.763
2016/08/25,91.261
2016/08/26,135.281
2016/08/27,131.944
2016/08/28,58.717
2016/08/29,106.033
2016/08/30,106.411
2016/08/31,115.529
2016/09/01,130.711
2016/09/02,89.379
2016/09/03,208.058
2016/09/04,68.48
2016/09/05,135.234
2016/09/06,149.452
2016/09/07,154.908
2016/09/08,121.683
2016/09/09,194.111
2016/09/10,81.703
2016/09/11,44.804
2016/09/12,30.387
2016/09/13,48.776
2016/09/14,43.389
2016/09/15,45.018
2016/09/16,102.354
2016/09/17,95.533
2016/09/18,54.647
2016/09/19,90.589
2016/09/20,46.458
2016/09/21,44.15
2016/09/22,52.98
2016/09/23,129.93
2016/09/24,88.447
2016/09/25,27.011
2016/09/26,97.491
2016/09/27,76.259
2016/09/28,106.244
2016/09/29,151.678
2016/09/30,164.998
2016/10/01,148.906
2016/10/02,104.332
2016/10/03,152.509
2016/10/04,121.703
2016/10/05,107.562
2016/10/06,139.11
2016/10/07,159.252
2016/10/08,59.652
2016/10/09,-8.893
2016/10/10,50.645
2016/10/11,39.096
2016/10/12,15.755
2016/10/13,27.043
2016/10/14,52.779
2016/10/15,35.916
2016/10/16,10.537
2016/10/17,19.024
2016/10/18,15.806
2016/10/19,9.484
2016/10/20,30.27
2016/10/21,1.184
2016/10/22,8.619
2016/10/23,-11.48
2016/10/24,3.261
2016/10/25,20.633
2016/10/26,65.455
2016/10/27,37.359
2016/10/28,-2.008
2016/10/29,4.041
2016/10/30,-21.423
2016/10/31,-1.709
2016/11/01,19.294
2016/11/02,30.097
2016/11/03,14.89
2016/11/04,96.513
2016/11/05,10.421
2016/11/06,-20.011
2016/11/07,4.132
2016/11/08,5.351
2016/11/09,6.599
2016/11/10,3.022
2016/11/11,15.367
2016/11/12,3.623
2016/11/13,-5.523
2016/11/14,-24.076
2016/11/15,-12.37
2016/11/16,-6.19
2016/11/17,6.435
2016/11/18,41.052
2016/11/19,60.938
2016/11/20,35.279
2016/11/21,45.844
2016/11/22,73.696
2016/11/23,46.363
2016/11/24,72.392
2016/11/25,126.53
2016/11/26,101.2
2016/11/27,29.112
2016/11/28,58.857
2016/11/29,43.111
2016/11/30,51.705
2016/12/01,83.021
2016/12/02,99.365
2016/12/03,119.982
2016/12/04,37.125
2016/12/05,53.552
2016/12/06,84.467
2016/12/07,47.054
2016/12/08,35.603
2016/12/09,109.796
2016/12/10,121.009
2016/12/11,18.917
2016/12/12,42.676
2016/12/13,35.659
2016/12/14,72.016
2016/12/15,67.464
2016/12/16,101.46
2016/12/17,52.129
2016/12/18,14.625
2016/12/19,49.345
2016/12/20,83.733
2016/12/21,59.038
2016/12/22,48.604
2016/12/23,81.768
2016/12/24,121.572
2016/12/25,-4.945
2016/12/26,61.189
2016/12/27,43.605
2016/12/28,31.162
2016/12/29,45.675
2016/12/30,67.323
2016/12/31,44.803
2017/01/01,-15.726
2017/01/02,54.79
2017/01/03,60.908
2017/01/04,146.862
2017/01/05,59.121
2017/01/06,92.734
2017/01/07,105.036
2017/01/08,-0.115
2017/01/09,27.498
2017/01/10,54.717
2017/01/11,37.191
2017/01/12,21.596
2017/01/13,44.365
2017/01/14,13.532
2017/01/15,-14.456
2017/01/16,21.989
2017/01/17,36.69
2017/01/18,7.522
2017/01/19,37.307
2017/01/20,23.03
2017/01/21,11.021
2017/01/22,-11.308
2017/01/23,10.166
2017/01/24,6.696
2017/01/25,30.013
2017/01/26,44.568
2017/01/27,34.754
2017/01/28,109.203
2017/01/29,36.171
2017/01/30,66.352
2017/01/31,62.942
2017/02/01,54.786
2017/02/02,23.009
2017/02/03,107.823
2017/02/04,100.26
2017/02/05,34.626
2017/02/06,122.52
2017/02/07,90.338
2017/02/08,110.207
2017/02/09,120.937
2017/02/10,132.297
2017/02/11,85.086
2017/02/12,55.315
2017/02/13,56.875
2017/02/14,74.538
2017/02/15,67.026
2017/02/16,91.094
2017/02/17,106.762
2017/02/18,71.142
2017/02/19,38.49
2017/02/20,39.232
2017/02/21,56.665
2017/02/22,51.816
2017/02/23,49.719
2017/02/24,98.201
2017/02/25,94.574
2017/02/26,33.134
2017/02/27,90.258
2017/02/28,100.039
2017/03/01,112.284
2017/03/02,80.201
2017/03/03,169.154
2017/03/04,146.967
2017/03/05,99.401
2017/03/06,98.084
2017/03/07,162.227
2017/03/08,148.885
2017/03/09,110.074
2017/03/10,133.617
2017/03/11,229.285
2017/03/12,96.539
2017/03/13,158.197
2017/03/14,124.659
2017/03/15,97.423
2017/03/16,119.18
2017/03/17,160.658
2017/03/18,127.13
2017/03/19,78.271
2017/03/20,122.677
2017/03/21,124.764
2017/03/22,132.63
2017/03/23,125.222
2017/03/24,104.632
2017/03/25,238.346
2017/03/26,46.677
2017/03/27,117.481
2017/03/28,121.8
2017/03/29,103.109
2017/03/30,85.609
2017/03/31,167.704
2017/04/01,220.58
2017/04/02,56.009
2017/04/03,68.413
2017/04/04,23.765
2017/04/05,69.478
2017/04/06,80.362
2017/04/07,72.325
2017/04/08,117.485
2017/04/09,37.7
2017/04/10,71.357
2017/04/11,77.093
2017/04/12,128.22
2017/04/13,144.15
2017/04/14,207.298
2017/04/15,156.079
2017/04/16,71.225
2017/04/17,80.698
2017/04/18,97.795
2017/04/19,113.497
2017/04/20,175.082
2017/04/21,161.106
2017/04/22,134.936
2017/04/23,37.099
2017/04/24,51.513
2017/04/25,89.412
2017/04/26,95.451
2017/04/27,140.406
2017/04/28,111.339
2017/04/29,95.188
2017/04/30,36.741
2017/05/01,45.606
2017/05/02,100.057
2017/05/03,92.789
2017/05/04,59.053
2017/05/05,94.984
2017/05/06,92.964
2017/05/07,29.874
2017/05/08,48.627
2017/05/09,70.557
2017/05/10,84.884
2017/05/11,101.041
2017/05/12,127.007
2017/05/13,139.094
2017/05/14,101.421
2017/05/15,113.312
2017/05/16,140.528
2017/05/17,142.819
2017/05/18,123.972
2017/05/19,138
2017/05/20,120.579
2017/05/21,102.423
2017/05/22,107.762
2017/05/23,91.036
2017/05/24,94.433
2017/05/25,96.429
2017/05/26,134.884
2017/05/27,197.76
2017/05/28,73.284
2017/05/29,95.495
2017/05/30,84.062
