Date,mining_profitability90mom
2014/01/30,-59.723
2014/01/31,-51.815
2014/02/01,-66.091
2014/02/02,-78.233
2014/02/03,-101.655
2014/02/04,-61.551
2014/02/05,-88.389
2014/02/06,-123.763
2014/02/07,-232.988
2014/02/08,-167.565
2014/02/09,-200.047
2014/02/10,-207.908
2014/02/11,-196.941
2014/02/12,-288.64
2014/02/13,-300.534
2014/02/14,-306.458
2014/02/15,-293.862
2014/02/16,-302.627
2014/02/17,-433.053
2014/02/18,-305.387
2014/02/19,-376.253
2014/02/20,-502.222
2014/02/21,-525.715
2014/02/22,-479.756
2014/02/23,-500.84
2014/02/24,-504.208
2014/02/25,-729.296
2014/02/26,-688.809
2014/02/27,-638.996
2014/02/28,-742.933
2014/03/01,-584.268
2014/03/02,-518.041
2014/03/03,-703.203
2014/03/04,-590.209
2014/03/05,-619.887
2014/03/06,-617.837
2014/03/07,-417.979
2014/03/08,-468.828
2014/03/09,-454.638
2014/03/10,-520.106
2014/03/11,-400.541
2014/03/12,-370.594
2014/03/13,-426.509
2014/03/14,-447.583
2014/03/15,-347.796
2014/03/16,-385.95
2014/03/17,-308.495
2014/03/18,-229.662
2014/03/19,-273.558
2014/03/20,-241.565
2014/03/21,-213.356
2014/03/22,-219.261
2014/03/23,-207.883
2014/03/24,-217.595
2014/03/25,-223.625
2014/03/26,-270.513
2014/03/27,-268.109
2014/03/28,-233.581
2014/03/29,-281.412
2014/03/30,-275.526
2014/03/31,-278.612
2014/04/01,-303.832
2014/04/02,-170.482
2014/04/03,-262.883
2014/04/04,-228.954
2014/04/05,-322.313
2014/04/06,-300.697
2014/04/07,-271.851
2014/04/08,-274.802
2014/04/09,-292.251
2014/04/10,-244.754
2014/04/11,-292.127
2014/04/12,-300.632
2014/04/13,-170.906
2014/04/14,-200.702
2014/04/15,-225.253
2014/04/16,-191.719
2014/04/17,-165.076
2014/04/18,-219.654
2014/04/19,-195.346
2014/04/20,-233.617
2014/04/21,-183.973
2014/04/22,-222.163
2014/04/23,-187.378
2014/04/24,-178.821
2014/04/25,-151.111
2014/04/26,-158.414
2014/04/27,-178.25
2014/04/28,-137.528
2014/04/29,-148.647
2014/04/30,-185.75
2014/05/01,-157.785
2014/05/02,-162.527
2014/05/03,-168.911
2014/05/04,-146.956
2014/05/05,-163.938
2014/05/06,-130.842
2014/05/07,-144.206
2014/05/08,-99.942
2014/05/09,-112.644
2014/05/10,-79.777
2014/05/11,-114.155
2014/05/12,-96.341
2014/05/13,-107.359
2014/05/14,-84.062
2014/05/15,-83.89
2014/05/16,-88.931
2014/05/17,-96.418
2014/05/18,-63.998
2014/05/19,-79.777
2014/05/20,-80.453
2014/05/21,-66.245
2014/05/22,-52.766
2014/05/23,-74.817
2014/05/24,-67.815
2014/05/25,-68.174
2014/05/26,-45.295
2014/05/27,-73.218
2014/05/28,-64.401
2014/05/29,-55.784
2014/05/30,-36.221
2014/05/31,-41.15
2014/06/01,-50.332
2014/06/02,-59.21
2014/06/03,-55.65
2014/06/04,-66.127
2014/06/05,-51.506
2014/06/06,-54.017
2014/06/07,-59.424
2014/06/08,-49.131
2014/06/09,-55.764
2014/06/10,-62.378
2014/06/11,-42.751
2014/06/12,-41.031
2014/06/13,-52.102
2014/06/14,-55.564
2014/06/15,-42.928
2014/06/16,-44.592
2014/06/17,-52.808
2014/06/18,-52.318
2014/06/19,-49.369
2014/06/20,-38.875
2014/06/21,-50.281
2014/06/22,-45.569
2014/06/23,-29.81
2014/06/24,-36.676
2014/06/25,-37.949
2014/06/26,-27.154
2014/06/27,-28.246
2014/06/28,-19.852
2014/06/29,-34.213
2014/06/30,-27.205
2014/07/01,-33.364
2014/07/02,-23.046
2014/07/03,-24.564
2014/07/04,-15.739
2014/07/05,-21.035
2014/07/06,-18.732
2014/07/07,-15.512
2014/07/08,-20.254
2014/07/09,-12.723
2014/07/10,-18.847
2014/07/11,-16.111
2014/07/12,-15.223
2014/07/13,-19.358
2014/07/14,-21.976
2014/07/15,-19.992
2014/07/16,-24.924
2014/07/17,-16.16
2014/07/18,-15.796
2014/07/19,-20.154
2014/07/20,-17.962
2014/07/21,-14.925
2014/07/22,-17.829
2014/07/23,-14.589
2014/07/24,-21.966
2014/07/25,-11.958
2014/07/26,-19.841
2014/07/27,-12.255
2014/07/28,-17.67
2014/07/29,-8.541
2014/07/30,-17.069
2014/07/31,-11.557
2014/08/01,-9.826
2014/08/02,-11.688
2014/08/03,-10.449
2014/08/04,-17.713
2014/08/05,-8.547
2014/08/06,-11.29
2014/08/07,-12.991
2014/08/08,-14.059
2014/08/09,-8.365
2014/08/10,-13.434
2014/08/11,-8.934
2014/08/12,-10.839
2014/08/13,-13.67
2014/08/14,-11.223
2014/08/15,-11.782
2014/08/16,-14.463
2014/08/17,-11.521
2014/08/18,-12.35
2014/08/19,-17.635
2014/08/20,-18.104
2014/08/21,-19.297
2014/08/22,-15.267
2014/08/23,-17.305
2014/08/24,-17.502
2014/08/25,-15.444
2014/08/26,-17.121
2014/08/27,-15.243
2014/08/28,-20.103
2014/08/29,-18.59
2014/08/30,-20.465
2014/08/31,-23.04
2014/09/01,-22.599
2014/09/02,-21.268
2014/09/03,-20.427
2014/09/04,-18.057
2014/09/05,-20.893
2014/09/06,-15.38
2014/09/07,-22.222
2014/09/08,-19.798
2014/09/09,-18.126
2014/09/10,-19.137
2014/09/11,-15.592
2014/09/12,-17.347
2014/09/13,-15.59
2014/09/14,-18.006
2014/09/15,-16.782
2014/09/16,-12.852
2014/09/17,-16.151
2014/09/18,-16.2
2014/09/19,-15.149
2014/09/20,-13.021
2014/09/21,-17.038
2014/09/22,-14.962
2014/09/23,-14.601
2014/09/24,-13.503
2014/09/25,-16.401
2014/09/26,-16.713
2014/09/27,-10.814
2014/09/28,-12.669
2014/09/29,-13.757
2014/09/30,-13.223
2014/10/01,-13.974
2014/10/02,-15.627
2014/10/03,-12.01
2014/10/04,-13.179
2014/10/05,-14.817
2014/10/06,-13.792
2014/10/07,-15.072
2014/10/08,-12.816
2014/10/09,-12.557
2014/10/10,-13.724
2014/10/11,-13.841
2014/10/12,-11.311
2014/10/13,-14.58
2014/10/14,-10.427
2014/10/15,-13.845
2014/10/16,-13.117
2014/10/17,-12.911
2014/10/18,-10.597
2014/10/19,-13.604
2014/10/20,-11.579
2014/10/21,-12.182
2014/10/22,-11.405
2014/10/23,-13.222
2014/10/24,-9.744
2014/10/25,-11.098
2014/10/26,-12.544
2014/10/27,-9.852
2014/10/28,-11.881
2014/10/29,-9.423
2014/10/30,-11.266
2014/10/31,-11.155
2014/11/01,-10.36
2014/11/02,-10.218
2014/11/03,-10.875
2014/11/04,-13.108
2014/11/05,-11.764
2014/11/06,-10.349
2014/11/07,-11.842
2014/11/08,-10.2
2014/11/09,-10.676
2014/11/10,-9.159
2014/11/11,-8.269
2014/11/12,-9.629
2014/11/13,-6.857
2014/11/14,-6.888
2014/11/15,-8.838
2014/11/16,-8.358
2014/11/17,-5.978
2014/11/18,-5.49
2014/11/19,-6.116
2014/11/20,-5.689
2014/11/21,-6.763
2014/11/22,-5.05
2014/11/23,-6.27
2014/11/24,-7.166
2014/11/25,-6.571
2014/11/26,-5.85
2014/11/27,-5.825
2014/11/28,-6.7
2014/11/29,-5.242
2014/11/30,-2.596
2014/12/01,-4.898
2014/12/02,-4.168
2014/12/03,-3.769
2014/12/04,-3.594
2014/12/05,-5.063
2014/12/06,-3.816
2014/12/07,-3.482
2014/12/08,-3.54
2014/12/09,-4.735
2014/12/10,-5.562
2014/12/11,-3.051
2014/12/12,-5.029
2014/12/13,-2.956
2014/12/14,-3.898
2014/12/15,-3.937
2014/12/16,-3.33
2014/12/17,-3.355
2014/12/18,-2.862
2014/12/19,-2.873
2014/12/20,-2.446
2014/12/21,-3.156
2014/12/22,-1.34
2014/12/23,-3.259
2014/12/24,-2.814
2014/12/25,-1.268
2014/12/26,-1.743
2014/12/27,-1.42
2014/12/28,-1.302
2014/12/29,-2.112
2014/12/30,-1.474
2014/12/31,-1.561
2015/01/01,-1.538
2015/01/02,-1.322
2015/01/03,-0.847
2015/01/04,-1.046
2015/01/05,-0.942
2015/01/06,-1.698
2015/01/07,-2.581
2015/01/08,-1.384
2015/01/09,-1.513
2015/01/10,-1.795
2015/01/11,-2.065
2015/01/12,-2.343
2015/01/13,-3.005
2015/01/14,-3.229
2015/01/15,-2.981
2015/01/16,-3.503
2015/01/17,-2.751
2015/01/18,-3.022
2015/01/19,-3.924
2015/01/20,-3.006
2015/01/21,-2.405
2015/01/22,-2.621
2015/01/23,-2.495
2015/01/24,-1.44
2015/01/25,-2.762
2015/01/26,-1.263
2015/01/27,-1.911
2015/01/28,-1.609
2015/01/29,-2.108
2015/01/30,-1.806
2015/01/31,-1.139
2015/02/01,-2.525
2015/02/02,-1.454
2015/02/03,-1.102
2015/02/04,-1.977
2015/02/05,-1.396
2015/02/06,-1.726
2015/02/07,-2.07
2015/02/08,-1.804
2015/02/09,-1.458
2015/02/10,-3.075
2015/02/11,-3.036
2015/02/12,-3.016
2015/02/13,-1.754
2015/02/14,-2.182
2015/02/15,-2.018
2015/02/16,-2.282
2015/02/17,-2.05
2015/02/18,-1.702
2015/02/19,-1.654
2015/02/20,-1.995
2015/02/21,-1.587
2015/02/22,-1.978
2015/02/23,-1.927
2015/02/24,-2.215
2015/02/25,-2.022
2015/02/26,-2.039
2015/02/27,-2.337
2015/02/28,-2.126
2015/03/01,-1.519
2015/03/02,-2.041
2015/03/03,-1.554
2015/03/04,-2.211
2015/03/05,-1.926
2015/03/06,-1.285
2015/03/07,-1.635
2015/03/08,-2.275
2015/03/09,-1.507
2015/03/10,-0.583
2015/03/11,-1.877
2015/03/12,-1.214
2015/03/13,-1.212
2015/03/14,-1.606
2015/03/15,-1.108
2015/03/16,-1.44
2015/03/17,-0.98
2015/03/18,-0.694
2015/03/19,-1.781
2015/03/20,-1.165
2015/03/21,-1.013
2015/03/22,-2.147
2015/03/23,-1.152
2015/03/24,-1.325
2015/03/25,-1.335
2015/03/26,-1.671
2015/03/27,-1.119
2015/03/28,-1.715
2015/03/29,-1.214
2015/03/30,-1.37
2015/03/31,-1.046
2015/04/01,-1.573
2015/04/02,-0.937
2015/04/03,-1.149
2015/04/04,-0.833
2015/04/05,-0.566
2015/04/06,-1.091
2015/04/07,-0.496
2015/04/08,-1.388
2015/04/09,-0.874
2015/04/10,-0.861
2015/04/11,-1.271
2015/04/12,-0.803
2015/04/13,-0.038
2015/04/14,-0.18
2015/04/15,-0.408
2015/04/16,0.084
2015/04/17,-0.109
2015/04/18,-0.025
2015/04/19,0.093
2015/04/20,0.194
2015/04/21,-0.576
2015/04/22,0.236
2015/04/23,-0.278
2015/04/24,-0.379
2015/04/25,-0.074
2015/04/26,-1.081
2015/04/27,-0.978
2015/04/28,-0.811
2015/04/29,-0.601
2015/04/30,-0.03
2015/05/01,-0.559
2015/05/02,0.058
2015/05/03,-0.463
2015/05/04,-0.161
2015/05/05,-0.228
2015/05/06,-0.234
2015/05/07,-0.564
2015/05/08,0.005
2015/05/09,-0.085
2015/05/10,-0.287
2015/05/11,0.482
2015/05/12,-0.247
2015/05/13,0.586
2015/05/14,-0.361
2015/05/15,-0.501
2015/05/16,-0.457
2015/05/17,0.01
2015/05/18,-0.171
2015/05/19,-0.664
2015/05/20,-0.067
2015/05/21,-0.214
2015/05/22,-0.388
2015/05/23,-0.72
2015/05/24,0.43
2015/05/25,-0.157
2015/05/26,-0.202
2015/05/27,-0.094
2015/05/28,-0.276
2015/05/29,-0.162
2015/05/30,-0.07
2015/05/31,-0.652
2015/06/01,-0.753
2015/06/02,-0.159
2015/06/03,-0.714
2015/06/04,-0.577
2015/06/05,-0.653
2015/06/06,-0.319
2015/06/07,-0.776
2015/06/08,-0.795
2015/06/09,-0.592
2015/06/10,-0.349
2015/06/11,-1.226
2015/06/12,-0.269
2015/06/13,-0.519
2015/06/14,-0.782
2015/06/15,-0.543
2015/06/16,-0.942
2015/06/17,0.466
2015/06/18,-0.225
2015/06/19,-0.572
2015/06/20,-0.553
2015/06/21,-0.404
2015/06/22,-0.149
2015/06/23,-0.17
2015/06/24,-0.083
2015/06/25,-0.279
2015/06/26,-0.116
2015/06/27,-0.325
2015/06/28,-0.083
2015/06/29,-0.009
2015/06/30,0.222
2015/07/01,-0.566
2015/07/02,0.392
2015/07/03,-0.136
2015/07/04,0.036
2015/07/05,0.144
2015/07/06,0.352
2015/07/07,0.066
2015/07/08,0.573
2015/07/09,-0.202
2015/07/10,0.826
2015/07/11,0.628
2015/07/12,0.135
2015/07/13,1.017
2015/07/14,0.689
2015/07/15,0.664
2015/07/16,0.377
2015/07/17,0.414
2015/07/18,0.346
2015/07/19,0.287
2015/07/20,0.613
2015/07/21,-0.097
2015/07/22,0.712
2015/07/23,0.126
2015/07/24,0.335
2015/07/25,0.518
2015/07/26,0.464
2015/07/27,0.346
2015/07/28,0.403
2015/07/29,0.554
2015/07/30,0.044
2015/07/31,0.507
2015/08/01,0.134
2015/08/02,0.238
2015/08/03,0.249
2015/08/04,-0.235
2015/08/05,0.752
2015/08/06,0.124
2015/08/07,0.046
2015/08/08,0.327
2015/08/09,-0.294
2015/08/10,0.276
2015/08/11,-0.304
2015/08/12,-0.172
2015/08/13,0.284
2015/08/14,0.108
2015/08/15,-0.139
2015/08/16,-0.003
2015/08/17,0.425
2015/08/18,-0.2
2015/08/19,-0.162
2015/08/20,-0.248
2015/08/21,0.392
2015/08/22,-0.793
2015/08/23,-0.341
2015/08/24,-0.457
2015/08/25,-0.596
2015/08/26,-0.073
2015/08/27,-0.58
2015/08/28,-0.257
2015/08/29,-0.384
2015/08/30,-0.104
2015/08/31,-0.466
2015/09/01,-0.044
2015/09/02,-0.246
2015/09/03,-0.219
2015/09/04,-0.643
2015/09/05,-0.162
2015/09/06,-0.534
2015/09/07,-0.028
2015/09/08,-0.562
2015/09/09,0.245
2015/09/10,-0.368
2015/09/11,-0.591
2015/09/12,-0.293
2015/09/13,-0.092
2015/09/14,-0.305
2015/09/15,-0.89
2015/09/16,-0.679
2015/09/17,-0.228
2015/09/18,-0.368
2015/09/19,-0.576
2015/09/20,-0.704
2015/09/21,-0.471
2015/09/22,-0.467
2015/09/23,-0.443
2015/09/24,-0.568
2015/09/25,-0.249
2015/09/26,-0.718
2015/09/27,-0.611
2015/09/28,-0.606
2015/09/29,-0.303
2015/09/30,-1.091
2015/10/01,-0.644
2015/10/02,-0.566
2015/10/03,-0.533
2015/10/04,-1.137
2015/10/05,-0.491
2015/10/06,-1.007
2015/10/07,-0.527
2015/10/08,-1.055
2015/10/09,-1.003
2015/10/10,-0.511
2015/10/11,-1.259
2015/10/12,-0.759
2015/10/13,-0.954
2015/10/14,-0.462
2015/10/15,-0.628
2015/10/16,-0.675
2015/10/17,-0.544
2015/10/18,-0.57
2015/10/19,-0.222
2015/10/20,-0.961
2015/10/21,-0.193
2015/10/22,-0.93
2015/10/23,-0.355
2015/10/24,-0.479
2015/10/25,-0.377
2015/10/26,-0.085
2015/10/27,-0.798
2015/10/28,-0.186
2015/10/29,-0.256
2015/10/30,0.178
2015/10/31,-0.268
2015/11/01,-0.338
2015/11/02,0.326
2015/11/03,0.07
2015/11/04,1.02
2015/11/05,0.69
2015/11/06,0.161
2015/11/07,0.592
2015/11/08,0.285
2015/11/09,0.901
2015/11/10,0.487
2015/11/11,-0.061
2015/11/12,0.078
2015/11/13,0.007
2015/11/14,-0.049
2015/11/15,0.065
2015/11/16,0.12
2015/11/17,-0.027
2015/11/18,0.759
2015/11/19,-0.169
2015/11/20,0.577
2015/11/21,0.579
2015/11/22,0.263
2015/11/23,0.627
2015/11/24,-0.051
2015/11/25,0.21
2015/11/26,0.39
2015/11/27,0.011
2015/11/28,0.546
2015/11/29,0.295
2015/11/30,0.653
2015/12/01,0.175
2015/12/02,0.522
2015/12/03,0.266
2015/12/04,0.617
2015/12/05,0.831
2015/12/06,0.24
2015/12/07,0.334
2015/12/08,0.563
2015/12/09,0.352
2015/12/10,1.091
2015/12/11,0.366
2015/12/12,0.524
2015/12/13,0.62
2015/12/14,1.092
2015/12/15,0.979
2015/12/16,0.567
2015/12/17,0.888
2015/12/18,1.167
2015/12/19,0.448
2015/12/20,0.538
2015/12/21,0.149
2015/12/22,0.487
2015/12/23,0.449
2015/12/24,0.129
2015/12/25,1.04
2015/12/26,0.242
2015/12/27,0.318
2015/12/28,-0.17
2015/12/29,0.518
2015/12/30,0.352
2015/12/31,-0.037
2016/01/01,0.081
2016/01/02,0.281
2016/01/03,0.019
2016/01/04,0.361
2016/01/05,0.047
2016/01/06,-0.019
2016/01/07,0.353
2016/01/08,-0.062
2016/01/09,0.195
2016/01/10,0.265
2016/01/11,0.077
2016/01/12,0.015
2016/01/13,-0.436
2016/01/14,-0.071
2016/01/15,-0.474
2016/01/16,-0.553
2016/01/17,-0.382
2016/01/18,-0.328
2016/01/19,-0.827
2016/01/20,-0.312
2016/01/21,-0.461
2016/01/22,-0.354
2016/01/23,-0.628
2016/01/24,-0.742
2016/01/25,-0.649
2016/01/26,-0.743
2016/01/27,-1.058
2016/01/28,-1.231
2016/01/29,-0.703
2016/01/30,-0.895
2016/01/31,-1.119
2016/02/01,-1.616
2016/02/02,-2.009
2016/02/03,-1.605
2016/02/04,-1.586
2016/02/05,-1.332
2016/02/06,-1.244
2016/02/07,-2.015
2016/02/08,-1.677
2016/02/09,-1.15
2016/02/10,-1.327
2016/02/11,-1.09
2016/02/12,-1.096
2016/02/13,-1.364
2016/02/14,-1.062
2016/02/15,-0.876
2016/02/16,-1.584
2016/02/17,-0.693
2016/02/18,-1.183
2016/02/19,-1.265
2016/02/20,-1.026
2016/02/21,-1.143
2016/02/22,-0.918
2016/02/23,-0.793
2016/02/24,-1.444
2016/02/25,-0.601
2016/02/26,-1.435
2016/02/27,-0.93
2016/02/28,-1.673
2016/02/29,-1.023
2016/03/01,-1.115
2016/03/02,-0.934
2016/03/03,-1.329
2016/03/04,-1.515
2016/03/05,-1.322
2016/03/06,-1.05
2016/03/07,-1.674
2016/03/08,-1.006
2016/03/09,-1.749
2016/03/10,-1.032
2016/03/11,-1.454
2016/03/12,-1.256
2016/03/13,-1.941
2016/03/14,-1.39
2016/03/15,-1.335
2016/03/16,-1.636
2016/03/17,-1.667
2016/03/18,-1.258
2016/03/19,-1.217
2016/03/20,-0.918
2016/03/21,-1.233
2016/03/22,-1.035
2016/03/23,-0.946
2016/03/24,-1.632
2016/03/25,-1.014
2016/03/26,-1.113
2016/03/27,-0.761
2016/03/28,-0.865
2016/03/29,-1.121
2016/03/30,-0.84
2016/03/31,-0.866
2016/04/01,-0.833
2016/04/02,-0.857
2016/04/03,-1.002
2016/04/04,-0.716
2016/04/05,-0.784
2016/04/06,-0.869
2016/04/07,-1.112
2016/04/08,-0.781
2016/04/09,-0.976
2016/04/10,-0.853
2016/04/11,-0.907
2016/04/12,-0.532
2016/04/13,-0.584
2016/04/14,-0.467
2016/04/15,-0.634
2016/04/16,-0.682
2016/04/17,-0.416
2016/04/18,-0.391
2016/04/19,-0.555
2016/04/20,-0.519
2016/04/21,-0.786
2016/04/22,-0.514
2016/04/23,-0.569
2016/04/24,-0.386
2016/04/25,-0.398
2016/04/26,-0.153
2016/04/27,-0.394
2016/04/28,-0.343
2016/04/29,-0.319
2016/04/30,-0.376
2016/05/01,-0.144
2016/05/02,-0.429
2016/05/03,-0.373
2016/05/04,-0.114
2016/05/05,-0.504
2016/05/06,-0.406
2016/05/07,0.013
2016/05/08,0.18
2016/05/09,-0.166
2016/05/10,0.019
2016/05/11,-0.368
2016/05/12,-0.071
2016/05/13,-0.138
2016/05/14,-0.219
2016/05/15,-0.239
2016/05/16,-0.067
2016/05/17,-0.472
2016/05/18,-0.209
2016/05/19,-0.216
2016/05/20,-0.175
2016/05/21,-0.091
2016/05/22,-0.118
2016/05/23,-0.217
2016/05/24,-0.106
2016/05/25,-0.348
2016/05/26,-0.075
2016/05/27,-0.191
2016/05/28,-0.034
2016/05/29,0.004
2016/05/30,0.002
2016/05/31,-0.206
2016/06/01,0.273
2016/06/02,-0.067
2016/06/03,0.194
2016/06/04,-0.039
2016/06/05,0.571
2016/06/06,-0.046
2016/06/07,0.055
2016/06/08,0.168
2016/06/09,0.242
2016/06/10,0.156
2016/06/11,0.246
2016/06/12,0.17
2016/06/13,0.518
2016/06/14,0.308
2016/06/15,0.64
2016/06/16,0.622
2016/06/17,0.692
2016/06/18,0.832
2016/06/19,0.665
2016/06/20,0.564
2016/06/21,0.361
2016/06/22,0.227
2016/06/23,0.205
2016/06/24,0.292
2016/06/25,0.569
2016/06/26,0.004
2016/06/27,0.33
2016/06/28,0.378
2016/06/29,0.399
2016/06/30,0.149
2016/07/01,0.374
2016/07/02,0.41
2016/07/03,0.349
2016/07/04,0.347
2016/07/05,0.379
2016/07/06,0.295
2016/07/07,0.202
2016/07/08,0.26
2016/07/09,0.048
2016/07/10,-0.465
2016/07/11,-0.496
2016/07/12,-0.546
2016/07/13,-0.535
2016/07/14,-0.254
2016/07/15,-0.371
2016/07/16,-0.457
2016/07/17,-0.362
2016/07/18,-0.453
2016/07/19,-0.613
2016/07/20,-0.317
2016/07/21,-0.487
2016/07/22,-0.446
2016/07/23,-0.393
2016/07/24,-0.526
2016/07/25,-0.718
2016/07/26,-0.379
2016/07/27,-0.489
2016/07/28,-0.558
2016/07/29,-0.425
2016/07/30,-0.571
2016/07/31,-0.435
2016/08/01,-0.435
2016/08/02,-0.612
2016/08/03,-0.498
2016/08/04,-0.582
2016/08/05,-0.523
2016/08/06,-0.639
2016/08/07,-0.525
2016/08/08,-0.481
2016/08/09,-0.446
2016/08/10,-0.418
2016/08/11,-0.384
2016/08/12,-0.453
2016/08/13,-0.382
2016/08/14,-0.482
2016/08/15,-0.478
2016/08/16,-0.599
2016/08/17,-0.407
2016/08/18,-0.433
2016/08/19,-0.482
2016/08/20,-0.564
2016/08/21,-0.408
2016/08/22,-0.426
2016/08/23,-0.492
2016/08/24,-0.403
2016/08/25,-0.662
2016/08/26,-0.475
2016/08/27,-0.577
2016/08/28,-0.782
2016/08/29,-0.585
2016/08/30,-0.789
2016/08/31,-0.645
2016/09/01,-0.748
2016/09/02,-0.604
2016/09/03,-1.103
2016/09/04,-0.667
2016/09/05,-0.774
2016/09/06,-0.752
2016/09/07,-0.826
2016/09/08,-0.725
2016/09/09,-0.81
2016/09/10,-0.834
2016/09/11,-1.135
2016/09/12,-0.909
2016/09/13,-1.2
2016/09/14,-1.186
2016/09/15,-1.245
2016/09/16,-1.49
2016/09/17,-1.203
2016/09/18,-1.178
2016/09/19,-0.988
2016/09/20,-0.744
2016/09/21,-0.722
2016/09/22,-0.998
2016/09/23,-1.082
2016/09/24,-0.69
2016/09/25,-0.911
2016/09/26,-0.983
2016/09/27,-0.881
2016/09/28,-0.963
2016/09/29,-0.893
2016/09/30,-1.044
2016/10/01,-1.014
2016/10/02,-1.017
2016/10/03,-0.955
2016/10/04,-0.857
2016/10/05,-0.809
2016/10/06,-0.931
2016/10/07,-0.697
2016/10/08,-0.099
2016/10/09,-0.158
2016/10/10,-0.247
2016/10/11,-0.071
2016/10/12,-0.176
2016/10/13,-0.199
2016/10/14,-0.187
2016/10/15,-0.108
2016/10/16,-0.19
2016/10/17,-0.126
2016/10/18,-0.165
2016/10/19,-0.247
2016/10/20,-0.061
2016/10/21,-0.105
2016/10/22,-0.2
2016/10/23,-0.117
2016/10/24,-0.145
2016/10/25,-0.147
2016/10/26,-0.106
2016/10/27,-0.028
2016/10/28,-0.035
2016/10/29,-0.146
2016/10/30,-0.018
2016/10/31,-0.074
2016/11/01,-0.018
2016/11/02,0.053
2016/11/03,0.001
2016/11/04,-0.066
2016/11/05,0.051
2016/11/06,-0.049
2016/11/07,0.057
2016/11/08,-0.019
2016/11/09,-0.083
2016/11/10,0.01
2016/11/11,-0.047
2016/11/12,-0.014
2016/11/13,-0.009
2016/11/14,0.085
2016/11/15,0.044
2016/11/16,-0.013
2016/11/17,0
2016/11/18,0.033
2016/11/19,-0.021
2016/11/20,-0.034
2016/11/21,0.068
2016/11/22,-0.033
2016/11/23,0.083
2016/11/24,0.073
2016/11/25,-0.069
2016/11/26,0.013
2016/11/27,0.013
2016/11/28,-0.008
2016/11/29,0.039
2016/11/30,-0.009
2016/12/01,-0.013
2016/12/02,0.118
2016/12/03,-0.066
2016/12/04,0.01
2016/12/05,-0.007
2016/12/06,-0.001
2016/12/07,0.03
2016/12/08,-0.079
2016/12/09,-0.086
2016/12/10,-0.042
2016/12/11,0.15
2016/12/12,-0.102
2016/12/13,0.068
2016/12/14,-0.056
2016/12/15,0.023
2016/12/16,-0.063
2016/12/17,0.062
2016/12/18,-0.066
2016/12/19,-0.026
2016/12/20,-0.087
2016/12/21,0.144
2016/12/22,0.033
2016/12/23,-0.055
2016/12/24,0.117
2016/12/25,0.175
2016/12/26,-0.025
2016/12/27,0.229
2016/12/28,0.166
2016/12/29,0.114
2016/12/30,0.16
2016/12/31,0.135
2017/01/01,0.072
2017/01/02,0.272
2017/01/03,0.151
2017/01/04,0.279
2017/01/05,0.156
2017/01/06,0.169
2017/01/07,0.063
2017/01/08,0.314
2017/01/09,-0.032
2017/01/10,0.179
2017/01/11,-0.004
2017/01/12,0.021
2017/01/13,-0.118
2017/01/14,0.09
2017/01/15,0
2017/01/16,-0.048
2017/01/17,0.139
2017/01/18,-0.068
2017/01/19,0.038
2017/01/20,0.178
2017/01/21,0
2017/01/22,0.046
2017/01/23,-0.131
2017/01/24,-0.054
2017/01/25,-0.17
2017/01/26,-0.08
2017/01/27,-0.086
2017/01/28,-0.182
2017/01/29,0.033
2017/01/30,-0.16
2017/01/31,-0.14
2017/02/01,-0.039
2017/02/02,-0.053
2017/02/03,-0.021
2017/02/04,-0.109
2017/02/05,-0.019
2017/02/06,-0.195
2017/02/07,0.018
2017/02/08,-0.112
2017/02/09,-0.004
2017/02/10,-0.149
2017/02/11,-0.034
2017/02/12,-0.142
2017/02/13,-0.044
2017/02/14,-0.13
2017/02/15,-0.1
2017/02/16,-0.03
2017/02/17,0.004
2017/02/18,0.001
2017/02/19,-0.138
2017/02/20,0.018
2017/02/21,-0.033
2017/02/22,-0.082
2017/02/23,0.112
2017/02/24,0.069
2017/02/25,0.09
2017/02/26,-0.02
2017/02/27,-0.014
2017/02/28,0.112
2017/03/01,0.073
2017/03/02,0.063
2017/03/03,0.096
2017/03/04,0.057
2017/03/05,0.11
2017/03/06,0.046
2017/03/07,0.068
2017/03/08,0.031
2017/03/09,0.064
2017/03/10,0.059
2017/03/11,-0.077
2017/03/12,0.053
2017/03/13,-0.031
2017/03/14,0.162
2017/03/15,0.092
2017/03/16,0.117
2017/03/17,-0.091
2017/03/18,-0.019
2017/03/19,-0.044
2017/03/20,-0.084
2017/03/21,-0.078
2017/03/22,-0.041
2017/03/23,-0.147
2017/03/24,-0.122
2017/03/25,-0.313
2017/03/26,-0.057
2017/03/27,-0.322
2017/03/28,-0.16
2017/03/29,-0.196
2017/03/30,-0.173
2017/03/31,-0.177
2017/04/01,-0.218
2017/04/02,-0.29
2017/04/03,-0.168
2017/04/04,-0.379
2017/04/05,-0.072
2017/04/06,-0.207
2017/04/07,0.043
2017/04/08,-0.283
2017/04/09,0.052
2017/04/10,-0.179
2017/04/11,0.075
2017/04/12,-0.013
2017/04/13,0.049
2017/04/14,0.004
2017/04/15,0.011
2017/04/16,-0.022
2017/04/17,-0.08
2017/04/18,0.05
2017/04/19,-0.119
2017/04/20,-0.085
2017/04/21,0.059
2017/04/22,-0.071
2017/04/23,0.135
2017/04/24,-0.106
2017/04/25,0.189
2017/04/26,0.104
2017/04/27,0.082
2017/04/28,0.124
2017/04/29,0.118
