Date,mining_profitability90wma
2014/05/01,54.058
2014/05/02,52.978
2014/05/03,51.934
2014/05/04,50.97
2014/05/05,49.984
2014/05/06,49.193
2014/05/07,48.263
2014/05/08,47.464
2014/05/09,46.682
2014/05/10,45.947
2014/05/11,45.125
2014/05/12,44.412
2014/05/13,43.637
2014/05/14,42.89
2014/05/15,42.205
2014/05/16,41.54
2014/05/17,40.855
2014/05/18,40.241
2014/05/19,39.61
2014/05/20,39.015
2014/05/21,38.5
2014/05/22,38.003
2014/05/23,37.552
2014/05/24,37.019
2014/05/25,36.565
2014/05/26,36.102
2014/05/27,35.626
2014/05/28,35.233
2014/05/29,34.793
2014/05/30,34.464
2014/05/31,34.113
2014/06/01,33.826
2014/06/02,33.587
2014/06/03,33.289
2014/06/04,33.012
2014/06/05,32.739
2014/06/06,32.403
2014/06/07,32.149
2014/06/08,31.82
2014/06/09,31.611
2014/06/10,31.362
2014/06/11,31.109
2014/06/12,30.896
2014/06/13,30.622
2014/06/14,30.364
2014/06/15,30.109
2014/06/16,29.88
2014/06/17,29.654
2014/06/18,29.351
2014/06/19,29.125
2014/06/20,28.9
2014/06/21,28.651
2014/06/22,28.377
2014/06/23,28.184
2014/06/24,27.97
2014/06/25,27.741
2014/06/26,27.514
2014/06/27,27.354
2014/06/28,27.167
2014/06/29,26.874
2014/06/30,26.614
2014/07/01,26.391
2014/07/02,26.174
2014/07/03,25.967
2014/07/04,25.798
2014/07/05,25.56
2014/07/06,25.346
2014/07/07,25.157
2014/07/08,24.951
2014/07/09,24.766
2014/07/10,24.558
2014/07/11,24.364
2014/07/12,24.185
2014/07/13,24.004
2014/07/14,23.784
2014/07/15,23.648
2014/07/16,23.419
2014/07/17,23.281
2014/07/18,23.125
2014/07/19,22.968
2014/07/20,22.771
2014/07/21,22.629
2014/07/22,22.455
2014/07/23,22.313
2014/07/24,22.139
2014/07/25,22.009
2014/07/26,21.799
2014/07/27,21.626
2014/07/28,21.47
2014/07/29,21.288
2014/07/30,21.131
2014/07/31,20.938
2014/08/01,20.781
2014/08/02,20.626
2014/08/03,20.442
2014/08/04,20.257
2014/08/05,20.106
2014/08/06,19.993
2014/08/07,19.837
2014/08/08,19.681
2014/08/09,19.547
2014/08/10,19.385
2014/08/11,19.24
2014/08/12,19.056
2014/08/13,18.854
2014/08/14,18.71
2014/08/15,18.514
2014/08/16,18.309
2014/08/17,18.14
2014/08/18,17.972
2014/08/19,17.751
2014/08/20,17.525
2014/08/21,17.311
2014/08/22,17.092
2014/08/23,16.892
2014/08/24,16.667
2014/08/25,16.467
2014/08/26,16.299
2014/08/27,16.114
2014/08/28,15.924
2014/08/29,15.741
2014/08/30,15.575
2014/08/31,15.393
2014/09/01,15.153
2014/09/02,14.954
2014/09/03,14.768
2014/09/04,14.564
2014/09/05,14.369
2014/09/06,14.212
2014/09/07,14.017
2014/09/08,13.826
2014/09/09,13.658
2014/09/10,13.501
2014/09/11,13.356
2014/09/12,13.179
2014/09/13,13.035
2014/09/14,12.857
2014/09/15,12.702
2014/09/16,12.548
2014/09/17,12.39
2014/09/18,12.222
2014/09/19,12.047
2014/09/20,11.888
2014/09/21,11.712
2014/09/22,11.557
2014/09/23,11.39
2014/09/24,11.244
2014/09/25,11.098
2014/09/26,10.915
2014/09/27,10.755
2014/09/28,10.581
2014/09/29,10.417
2014/09/30,10.265
2014/10/01,10.106
2014/10/02,9.944
2014/10/03,9.794
2014/10/04,9.64
2014/10/05,9.472
2014/10/06,9.311
2014/10/07,9.142
2014/10/08,8.999
2014/10/09,8.874
2014/10/10,8.738
2014/10/11,8.596
2014/10/12,8.47
2014/10/13,8.353
2014/10/14,8.234
2014/10/15,8.127
2014/10/16,8.018
2014/10/17,7.911
2014/10/18,7.812
2014/10/19,7.702
2014/10/20,7.604
2014/10/21,7.523
2014/10/22,7.426
2014/10/23,7.331
2014/10/24,7.233
2014/10/25,7.139
2014/10/26,7.03
2014/10/27,6.953
2014/10/28,6.856
2014/10/29,6.778
2014/10/30,6.693
2014/10/31,6.613
2014/11/01,6.523
2014/11/02,6.433
2014/11/03,6.361
2014/11/04,6.28
2014/11/05,6.185
2014/11/06,6.121
2014/11/07,6.045
2014/11/08,5.978
2014/11/09,5.916
2014/11/10,5.851
2014/11/11,5.785
2014/11/12,5.746
2014/11/13,5.716
2014/11/14,5.675
2014/11/15,5.626
2014/11/16,5.587
2014/11/17,5.547
2014/11/18,5.51
2014/11/19,5.468
2014/11/20,5.426
2014/11/21,5.378
2014/11/22,5.34
2014/11/23,5.297
2014/11/24,5.265
2014/11/25,5.226
2014/11/26,5.195
2014/11/27,5.169
2014/11/28,5.137
2014/11/29,5.118
2014/11/30,5.095
2014/12/01,5.058
2014/12/02,5.045
2014/12/03,5.019
2014/12/04,5.003
2014/12/05,4.988
2014/12/06,4.959
2014/12/07,4.938
2014/12/08,4.935
2014/12/09,4.912
2014/12/10,4.88
2014/12/11,4.869
2014/12/12,4.844
2014/12/13,4.827
2014/12/14,4.81
2014/12/15,4.79
2014/12/16,4.776
2014/12/17,4.749
2014/12/18,4.723
2014/12/19,4.708
2014/12/20,4.685
2014/12/21,4.663
2014/12/22,4.666
2014/12/23,4.645
2014/12/24,4.631
2014/12/25,4.61
2014/12/26,4.598
2014/12/27,4.578
2014/12/28,4.567
2014/12/29,4.548
2014/12/30,4.531
2014/12/31,4.509
2015/01/01,4.494
2015/01/02,4.478
2015/01/03,4.456
2015/01/04,4.432
2015/01/05,4.399
2015/01/06,4.373
2015/01/07,4.343
2015/01/08,4.325
2015/01/09,4.296
2015/01/10,4.274
2015/01/11,4.252
2015/01/12,4.219
2015/01/13,4.182
2015/01/14,4.134
2015/01/15,4.092
2015/01/16,4.045
2015/01/17,4
2015/01/18,3.959
2015/01/19,3.914
2015/01/20,3.87
2015/01/21,3.839
2015/01/22,3.799
2015/01/23,3.763
2015/01/24,3.734
2015/01/25,3.705
2015/01/26,3.687
2015/01/27,3.67
2015/01/28,3.652
2015/01/29,3.626
2015/01/30,3.593
2015/01/31,3.574
2015/02/01,3.54
2015/02/02,3.518
2015/02/03,3.487
2015/02/04,3.465
2015/02/05,3.443
2015/02/06,3.419
2015/02/07,3.391
2015/02/08,3.362
2015/02/09,3.34
2015/02/10,3.307
2015/02/11,3.282
2015/02/12,3.246
2015/02/13,3.229
2015/02/14,3.21
2015/02/15,3.192
2015/02/16,3.171
2015/02/17,3.149
2015/02/18,3.134
2015/02/19,3.113
2015/02/20,3.093
2015/02/21,3.076
2015/02/22,3.06
2015/02/23,3.038
2015/02/24,3.016
2015/02/25,3.002
2015/02/26,2.981
2015/02/27,2.965
2015/02/28,2.949
2015/03/01,2.933
2015/03/02,2.928
2015/03/03,2.92
2015/03/04,2.908
2015/03/05,2.901
2015/03/06,2.896
2015/03/07,2.889
2015/03/08,2.885
2015/03/09,2.879
2015/03/10,2.883
2015/03/11,2.878
2015/03/12,2.874
2015/03/13,2.876
2015/03/14,2.87
2015/03/15,2.87
2015/03/16,2.869
2015/03/17,2.865
2015/03/18,2.867
2015/03/19,2.856
2015/03/20,2.85
2015/03/21,2.848
2015/03/22,2.846
2015/03/23,2.841
2015/03/24,2.84
2015/03/25,2.831
2015/03/26,2.824
2015/03/27,2.82
2015/03/28,2.812
2015/03/29,2.808
2015/03/30,2.802
2015/03/31,2.798
2015/04/01,2.789
2015/04/02,2.793
2015/04/03,2.787
2015/04/04,2.785
2015/04/05,2.781
2015/04/06,2.772
2015/04/07,2.771
2015/04/08,2.763
2015/04/09,2.755
2015/04/10,2.754
2015/04/11,2.744
2015/04/12,2.732
2015/04/13,2.733
2015/04/14,2.72
2015/04/15,2.706
2015/04/16,2.698
2015/04/17,2.687
2015/04/18,2.681
2015/04/19,2.672
2015/04/20,2.667
2015/04/21,2.656
2015/04/22,2.653
2015/04/23,2.644
2015/04/24,2.637
2015/04/25,2.638
2015/04/26,2.626
2015/04/27,2.618
2015/04/28,2.613
2015/04/29,2.603
2015/04/30,2.599
2015/05/01,2.597
2015/05/02,2.593
2015/05/03,2.589
2015/05/04,2.583
2015/05/05,2.584
2015/05/06,2.584
2015/05/07,2.574
2015/05/08,2.573
2015/05/09,2.569
2015/05/10,2.567
2015/05/11,2.57
2015/05/12,2.565
2015/05/13,2.566
2015/05/14,2.563
2015/05/15,2.557
2015/05/16,2.551
2015/05/17,2.552
2015/05/18,2.548
2015/05/19,2.539
2015/05/20,2.538
2015/05/21,2.534
2015/05/22,2.528
2015/05/23,2.516
2015/05/24,2.523
2015/05/25,2.516
2015/05/26,2.516
2015/05/27,2.511
2015/05/28,2.506
2015/05/29,2.504
2015/05/30,2.502
2015/05/31,2.499
2015/06/01,2.49
2015/06/02,2.49
2015/06/03,2.483
2015/06/04,2.479
2015/06/05,2.473
2015/06/06,2.476
2015/06/07,2.467
2015/06/08,2.467
2015/06/09,2.463
2015/06/10,2.464
2015/06/11,2.453
2015/06/12,2.454
2015/06/13,2.456
2015/06/14,2.45
2015/06/15,2.446
2015/06/16,2.44
2015/06/17,2.452
2015/06/18,2.453
2015/06/19,2.45
2015/06/20,2.448
2015/06/21,2.446
2015/06/22,2.452
2015/06/23,2.45
2015/06/24,2.451
2015/06/25,2.451
2015/06/26,2.451
2015/06/27,2.449
2015/06/28,2.451
2015/06/29,2.455
2015/06/30,2.46
2015/07/01,2.46
2015/07/02,2.47
2015/07/03,2.474
2015/07/04,2.478
2015/07/05,2.479
2015/07/06,2.493
2015/07/07,2.494
2015/07/08,2.505
2015/07/09,2.506
2015/07/10,2.52
2015/07/11,2.528
2015/07/12,2.537
2015/07/13,2.551
2015/07/14,2.558
2015/07/15,2.569
2015/07/16,2.571
2015/07/17,2.578
2015/07/18,2.581
2015/07/19,2.586
2015/07/20,2.594
2015/07/21,2.592
2015/07/22,2.602
2015/07/23,2.602
2015/07/24,2.614
2015/07/25,2.617
2015/07/26,2.622
2015/07/27,2.628
2015/07/28,2.629
2015/07/29,2.64
2015/07/30,2.641
2015/07/31,2.65
2015/08/01,2.651
2015/08/02,2.651
2015/08/03,2.659
2015/08/04,2.655
2015/08/05,2.664
2015/08/06,2.667
2015/08/07,2.665
2015/08/08,2.671
2015/08/09,2.669
2015/08/10,2.671
2015/08/11,2.666
2015/08/12,2.661
2015/08/13,2.662
2015/08/14,2.66
2015/08/15,2.659
2015/08/16,2.655
2015/08/17,2.657
2015/08/18,2.651
2015/08/19,2.644
2015/08/20,2.634
2015/08/21,2.631
2015/08/22,2.62
2015/08/23,2.607
2015/08/24,2.597
2015/08/25,2.58
2015/08/26,2.575
2015/08/27,2.56
2015/08/28,2.554
2015/08/29,2.543
2015/08/30,2.533
2015/08/31,2.523
2015/09/01,2.516
2015/09/02,2.508
2015/09/03,2.497
2015/09/04,2.487
2015/09/05,2.474
2015/09/06,2.463
2015/09/07,2.458
2015/09/08,2.448
2015/09/09,2.442
2015/09/10,2.435
2015/09/11,2.423
2015/09/12,2.411
2015/09/13,2.405
2015/09/14,2.392
2015/09/15,2.384
2015/09/16,2.37
2015/09/17,2.362
2015/09/18,2.351
2015/09/19,2.336
2015/09/20,2.327
2015/09/21,2.315
2015/09/22,2.306
2015/09/23,2.296
2015/09/24,2.284
2015/09/25,2.276
2015/09/26,2.263
2015/09/27,2.254
2015/09/28,2.247
2015/09/29,2.24
2015/09/30,2.228
2015/10/01,2.218
2015/10/02,2.211
2015/10/03,2.202
2015/10/04,2.193
2015/10/05,2.184
2015/10/06,2.175
2015/10/07,2.167
2015/10/08,2.16
2015/10/09,2.149
2015/10/10,2.151
2015/10/11,2.141
2015/10/12,2.135
2015/10/13,2.129
2015/10/14,2.126
2015/10/15,2.124
2015/10/16,2.118
2015/10/17,2.116
2015/10/18,2.117
2015/10/19,2.117
2015/10/20,2.112
2015/10/21,2.114
2015/10/22,2.111
2015/10/23,2.114
2015/10/24,2.116
2015/10/25,2.12
2015/10/26,2.127
2015/10/27,2.128
2015/10/28,2.133
2015/10/29,2.144
2015/10/30,2.157
2015/10/31,2.16
2015/11/01,2.169
2015/11/02,2.18
2015/11/03,2.199
2015/11/04,2.233
2015/11/05,2.254
2015/11/06,2.272
2015/11/07,2.291
2015/11/08,2.307
2015/11/09,2.33
2015/11/10,2.343
2015/11/11,2.35
2015/11/12,2.357
2015/11/13,2.364
2015/11/14,2.367
2015/11/15,2.377
2015/11/16,2.382
2015/11/17,2.382
2015/11/18,2.396
2015/11/19,2.396
2015/11/20,2.406
2015/11/21,2.412
2015/11/22,2.415
2015/11/23,2.418
2015/11/24,2.418
2015/11/25,2.414
2015/11/26,2.423
2015/11/27,2.419
2015/11/28,2.426
2015/11/29,2.428
2015/11/30,2.441
2015/12/01,2.442
2015/12/02,2.448
2015/12/03,2.449
2015/12/04,2.455
2015/12/05,2.467
2015/12/06,2.472
2015/12/07,2.472
2015/12/08,2.483
2015/12/09,2.488
2015/12/10,2.504
2015/12/11,2.503
2015/12/12,2.512
2015/12/13,2.516
2015/12/14,2.535
2015/12/15,2.544
2015/12/16,2.55
2015/12/17,2.561
2015/12/18,2.573
2015/12/19,2.575
2015/12/20,2.575
2015/12/21,2.57
2015/12/22,2.572
2015/12/23,2.569
2015/12/24,2.565
2015/12/25,2.574
2015/12/26,2.57
2015/12/27,2.568
2015/12/28,2.557
2015/12/29,2.555
2015/12/30,2.552
2015/12/31,2.542
2016/01/01,2.533
2016/01/02,2.528
2016/01/03,2.517
2016/01/04,2.514
2016/01/05,2.503
2016/01/06,2.494
2016/01/07,2.487
2016/01/08,2.484
2016/01/09,2.474
2016/01/10,2.47
2016/01/11,2.462
2016/01/12,2.454
2016/01/13,2.439
2016/01/14,2.426
2016/01/15,2.409
2016/01/16,2.393
2016/01/17,2.38
2016/01/18,2.362
2016/01/19,2.342
2016/01/20,2.327
2016/01/21,2.315
2016/01/22,2.304
2016/01/23,2.289
2016/01/24,2.275
2016/01/25,2.257
2016/01/26,2.241
2016/01/27,2.224
2016/01/28,2.206
2016/01/29,2.189
2016/01/30,2.174
2016/01/31,2.157
2016/02/01,2.137
2016/02/02,2.123
2016/02/03,2.108
2016/02/04,2.088
2016/02/05,2.077
2016/02/06,2.064
2016/02/07,2.043
2016/02/08,2.019
2016/02/09,2.002
2016/02/10,1.981
2016/02/11,1.965
2016/02/12,1.945
2016/02/13,1.927
2016/02/14,1.911
2016/02/15,1.894
2016/02/16,1.876
2016/02/17,1.865
2016/02/18,1.851
2016/02/19,1.834
2016/02/20,1.818
2016/02/21,1.801
2016/02/22,1.786
2016/02/23,1.77
2016/02/24,1.752
2016/02/25,1.741
2016/02/26,1.723
2016/02/27,1.711
2016/02/28,1.694
2016/02/29,1.68
2016/03/01,1.669
2016/03/02,1.657
2016/03/03,1.643
2016/03/04,1.63
2016/03/05,1.615
2016/03/06,1.603
2016/03/07,1.587
2016/03/08,1.58
2016/03/09,1.569
2016/03/10,1.557
2016/03/11,1.546
2016/03/12,1.535
2016/03/13,1.524
2016/03/14,1.517
2016/03/15,1.508
2016/03/16,1.498
2016/03/17,1.489
2016/03/18,1.479
2016/03/19,1.469
2016/03/20,1.461
2016/03/21,1.453
2016/03/22,1.445
2016/03/23,1.438
2016/03/24,1.429
2016/03/25,1.422
2016/03/26,1.415
2016/03/27,1.407
2016/03/28,1.405
2016/03/29,1.397
2016/03/30,1.39
2016/03/31,1.382
2016/04/01,1.38
2016/04/02,1.372
2016/04/03,1.367
2016/04/04,1.363
2016/04/05,1.358
2016/04/06,1.354
2016/04/07,1.349
2016/04/08,1.345
2016/04/09,1.342
2016/04/10,1.338
2016/04/11,1.334
2016/04/12,1.33
2016/04/13,1.328
2016/04/14,1.325
2016/04/15,1.319
2016/04/16,1.314
2016/04/17,1.312
2016/04/18,1.306
2016/04/19,1.303
2016/04/20,1.303
2016/04/21,1.299
2016/04/22,1.297
2016/04/23,1.294
2016/04/24,1.291
2016/04/25,1.29
2016/04/26,1.294
2016/04/27,1.29
2016/04/28,1.289
2016/04/29,1.291
2016/04/30,1.289
2016/05/01,1.288
2016/05/02,1.288
2016/05/03,1.286
2016/05/04,1.286
2016/05/05,1.284
2016/05/06,1.284
2016/05/07,1.284
2016/05/08,1.285
2016/05/09,1.284
2016/05/10,1.283
2016/05/11,1.279
2016/05/12,1.277
2016/05/13,1.275
2016/05/14,1.273
2016/05/15,1.27
2016/05/16,1.268
2016/05/17,1.265
2016/05/18,1.265
2016/05/19,1.261
2016/05/20,1.259
2016/05/21,1.257
2016/05/22,1.256
2016/05/23,1.252
2016/05/24,1.249
2016/05/25,1.246
2016/05/26,1.243
2016/05/27,1.243
2016/05/28,1.241
2016/05/29,1.242
2016/05/30,1.247
2016/05/31,1.246
2016/06/01,1.252
2016/06/02,1.252
2016/06/03,1.255
2016/06/04,1.256
2016/06/05,1.266
2016/06/06,1.271
2016/06/07,1.274
2016/06/08,1.278
2016/06/09,1.284
2016/06/10,1.288
2016/06/11,1.293
2016/06/12,1.3
2016/06/13,1.313
2016/06/14,1.319
2016/06/15,1.334
2016/06/16,1.346
2016/06/17,1.36
2016/06/18,1.378
2016/06/19,1.391
2016/06/20,1.403
2016/06/21,1.41
2016/06/22,1.413
2016/06/23,1.415
2016/06/24,1.421
2016/06/25,1.43
2016/06/26,1.433
2016/06/27,1.437
2016/06/28,1.442
2016/06/29,1.447
2016/06/30,1.451
2016/07/01,1.455
2016/07/02,1.462
2016/07/03,1.469
2016/07/04,1.474
2016/07/05,1.48
2016/07/06,1.483
2016/07/07,1.485
2016/07/08,1.489
2016/07/09,1.487
2016/07/10,1.474
2016/07/11,1.46
2016/07/12,1.447
2016/07/13,1.432
2016/07/14,1.421
2016/07/15,1.409
2016/07/16,1.397
2016/07/17,1.384
2016/07/18,1.372
2016/07/19,1.358
2016/07/20,1.347
2016/07/21,1.335
2016/07/22,1.323
2016/07/23,1.312
2016/07/24,1.299
2016/07/25,1.288
2016/07/26,1.276
2016/07/27,1.265
2016/07/28,1.255
2016/07/29,1.244
2016/07/30,1.231
2016/07/31,1.222
2016/08/01,1.211
2016/08/02,1.199
2016/08/03,1.187
2016/08/04,1.175
2016/08/05,1.164
2016/08/06,1.152
2016/08/07,1.141
2016/08/08,1.131
2016/08/09,1.118
2016/08/10,1.108
2016/08/11,1.1
2016/08/12,1.089
2016/08/13,1.079
2016/08/14,1.069
2016/08/15,1.057
2016/08/16,1.045
2016/08/17,1.034
2016/08/18,1.024
2016/08/19,1.014
2016/08/20,1.003
2016/08/21,0.992
2016/08/22,0.981
2016/08/23,0.97
2016/08/24,0.961
2016/08/25,0.949
2016/08/26,0.939
2016/08/27,0.93
2016/08/28,0.92
2016/08/29,0.909
2016/08/30,0.901
2016/08/31,0.89
2016/09/01,0.881
2016/09/02,0.872
2016/09/03,0.861
2016/09/04,0.856
2016/09/05,0.846
2016/09/06,0.838
2016/09/07,0.831
2016/09/08,0.824
2016/09/09,0.817
2016/09/10,0.811
2016/09/11,0.805
2016/09/12,0.797
2016/09/13,0.792
2016/09/14,0.785
2016/09/15,0.779
2016/09/16,0.772
2016/09/17,0.767
2016/09/18,0.762
2016/09/19,0.757
2016/09/20,0.753
2016/09/21,0.75
2016/09/22,0.743
2016/09/23,0.739
2016/09/24,0.738
2016/09/25,0.733
2016/09/26,0.727
2016/09/27,0.725
2016/09/28,0.72
2016/09/29,0.716
2016/09/30,0.713
2016/10/01,0.71
2016/10/02,0.706
2016/10/03,0.705
2016/10/04,0.703
2016/10/05,0.701
2016/10/06,0.699
2016/10/07,0.697
2016/10/08,0.696
2016/10/09,0.693
2016/10/10,0.689
2016/10/11,0.688
2016/10/12,0.687
2016/10/13,0.685
2016/10/14,0.683
2016/10/15,0.683
2016/10/16,0.681
2016/10/17,0.679
2016/10/18,0.678
2016/10/19,0.675
2016/10/20,0.675
2016/10/21,0.676
2016/10/22,0.673
2016/10/23,0.672
2016/10/24,0.672
2016/10/25,0.671
2016/10/26,0.672
2016/10/27,0.674
2016/10/28,0.674
2016/10/29,0.674
2016/10/30,0.676
2016/10/31,0.675
2016/11/01,0.676
2016/11/02,0.678
2016/11/03,0.68
2016/11/04,0.678
2016/11/05,0.681
2016/11/06,0.682
2016/11/07,0.682
2016/11/08,0.684
2016/11/09,0.686
2016/11/10,0.687
2016/11/11,0.687
2016/11/12,0.689
2016/11/13,0.688
2016/11/14,0.69
2016/11/15,0.69
2016/11/16,0.692
2016/11/17,0.692
2016/11/18,0.693
2016/11/19,0.693
2016/11/20,0.692
2016/11/21,0.693
2016/11/22,0.693
2016/11/23,0.693
2016/11/24,0.695
2016/11/25,0.694
2016/11/26,0.694
2016/11/27,0.693
2016/11/28,0.695
2016/11/29,0.694
2016/11/30,0.694
2016/12/01,0.693
2016/12/02,0.694
2016/12/03,0.696
2016/12/04,0.695
2016/12/05,0.695
2016/12/06,0.696
2016/12/07,0.697
2016/12/08,0.696
2016/12/09,0.696
2016/12/10,0.696
2016/12/11,0.699
2016/12/12,0.698
2016/12/13,0.699
2016/12/14,0.698
2016/12/15,0.697
2016/12/16,0.697
2016/12/17,0.698
2016/12/18,0.696
2016/12/19,0.697
2016/12/20,0.696
2016/12/21,0.697
2016/12/22,0.698
2016/12/23,0.699
2016/12/24,0.701
2016/12/25,0.702
2016/12/26,0.702
2016/12/27,0.705
2016/12/28,0.708
2016/12/29,0.71
2016/12/30,0.712
2016/12/31,0.713
2017/01/01,0.715
2017/01/02,0.72
2017/01/03,0.723
2017/01/04,0.728
2017/01/05,0.73
2017/01/06,0.733
2017/01/07,0.732
2017/01/08,0.735
2017/01/09,0.733
2017/01/10,0.736
2017/01/11,0.734
2017/01/12,0.732
2017/01/13,0.729
2017/01/14,0.728
2017/01/15,0.726
2017/01/16,0.725
2017/01/17,0.724
2017/01/18,0.722
2017/01/19,0.723
2017/01/20,0.724
2017/01/21,0.723
2017/01/22,0.723
2017/01/23,0.718
2017/01/24,0.717
2017/01/25,0.715
2017/01/26,0.713
2017/01/27,0.711
2017/01/28,0.708
2017/01/29,0.707
2017/01/30,0.704
2017/01/31,0.702
2017/02/01,0.703
2017/02/02,0.7
2017/02/03,0.702
2017/02/04,0.7
2017/02/05,0.699
2017/02/06,0.696
2017/02/07,0.698
2017/02/08,0.696
2017/02/09,0.696
2017/02/10,0.694
2017/02/11,0.692
2017/02/12,0.69
2017/02/13,0.69
2017/02/14,0.688
2017/02/15,0.686
2017/02/16,0.686
2017/02/17,0.685
2017/02/18,0.684
2017/02/19,0.682
2017/02/20,0.682
2017/02/21,0.682
2017/02/22,0.682
2017/02/23,0.684
2017/02/24,0.685
2017/02/25,0.686
2017/02/26,0.686
2017/02/27,0.685
2017/02/28,0.687
2017/03/01,0.688
2017/03/02,0.69
2017/03/03,0.694
2017/03/04,0.694
2017/03/05,0.696
2017/03/06,0.698
2017/03/07,0.7
2017/03/08,0.7
2017/03/09,0.7
2017/03/10,0.702
2017/03/11,0.702
2017/03/12,0.702
2017/03/13,0.702
2017/03/14,0.704
2017/03/15,0.705
2017/03/16,0.707
2017/03/17,0.706
2017/03/18,0.703
2017/03/19,0.702
2017/03/20,0.699
2017/03/21,0.698
2017/03/22,0.697
2017/03/23,0.695
2017/03/24,0.693
2017/03/25,0.688
2017/03/26,0.686
2017/03/27,0.682
2017/03/28,0.681
2017/03/29,0.679
2017/03/30,0.678
2017/03/31,0.675
2017/04/01,0.673
2017/04/02,0.672
2017/04/03,0.671
2017/04/04,0.668
2017/04/05,0.669
2017/04/06,0.668
2017/04/07,0.669
2017/04/08,0.667
2017/04/09,0.667
2017/04/10,0.667
2017/04/11,0.668
2017/04/12,0.667
2017/04/13,0.666
2017/04/14,0.667
2017/04/15,0.666
2017/04/16,0.665
2017/04/17,0.663
2017/04/18,0.664
2017/04/19,0.664
2017/04/20,0.663
2017/04/21,0.665
2017/04/22,0.664
2017/04/23,0.664
2017/04/24,0.662
2017/04/25,0.665
2017/04/26,0.666
2017/04/27,0.667
2017/04/28,0.668
2017/04/29,0.67
2017/04/30,0.67
2017/05/01,0.671
2017/05/02,0.674
2017/05/03,0.675
2017/05/04,0.681
2017/05/05,0.683
2017/05/06,0.687
2017/05/07,0.691
2017/05/08,0.697
2017/05/09,0.701
2017/05/10,0.705
2017/05/11,0.709
2017/05/12,0.715
2017/05/13,0.72
2017/05/14,0.725
2017/05/15,0.728
2017/05/16,0.731
2017/05/17,0.739
2017/05/18,0.744
2017/05/19,0.754
2017/05/20,0.761
2017/05/21,0.768
2017/05/22,0.777
2017/05/23,0.788
2017/05/24,0.799
2017/05/25,0.812
2017/05/26,0.822
2017/05/27,0.831
2017/05/28,0.837
2017/05/29,0.846
2017/05/30,0.856
2017/05/31,0.864
2017/06/01,0.875
2017/06/02,0.884
2017/06/03,0.898
2017/06/04,0.906
2017/06/05,0.915
2017/06/06,0.923
2017/06/07,0.938
2017/06/08,0.947
2017/06/09,0.956
2017/06/10,0.965
2017/06/11,0.976
2017/06/12,0.984
2017/06/13,0.994
2017/06/14,1.001
2017/06/15,1.007
2017/06/16,1.011
2017/06/17,1.016
2017/06/18,1.02
2017/06/19,1.025
2017/06/20,1.028
2017/06/21,1.036
2017/06/22,1.043
2017/06/23,1.048
2017/06/24,1.052
2017/06/25,1.052
2017/06/26,1.058
2017/06/27,1.059
2017/06/28,1.064
2017/06/29,1.064
2017/06/30,1.069
2017/07/01,1.07
2017/07/02,1.071
2017/07/03,1.071
2017/07/04,1.072
2017/07/05,1.072
2017/07/06,1.072
2017/07/07,1.075
2017/07/08,1.076
2017/07/09,1.073
2017/07/10,1.076
2017/07/11,1.073
2017/07/12,1.072
2017/07/13,1.069
2017/07/14,1.064
2017/07/15,1.06
2017/07/16,1.053
2017/07/17,1.047
2017/07/18,1.043
2017/07/19,1.037
2017/07/20,1.034
2017/07/21,1.032
2017/07/22,1.032
2017/07/23,1.03
2017/07/24,1.028
2017/07/25,1.024
2017/07/26,1.02
2017/07/27,1.016
2017/07/28,1.012
2017/07/29,1.009
2017/07/30,1.005
2017/07/31,1.001
2017/08/01,0.997
2017/08/02,0.994
2017/08/03,0.989
2017/08/04,0.988
2017/08/05,0.986
2017/08/06,0.984
2017/08/07,0.983
2017/08/08,0.984
2017/08/09,0.983
2017/08/10,0.983
2017/08/11,0.984
2017/08/12,0.987
2017/08/13,0.991
2017/08/14,0.995
2017/08/15,1.003
2017/08/16,1.009
2017/08/17,1.02
2017/08/18,1.025
2017/08/19,1.028
2017/08/20,1.03
2017/08/21,1.035
2017/08/22,1.039
2017/08/23,1.056
2017/08/24,1.057
2017/08/25,1.069
2017/08/26,1.084
2017/08/27,1.097
2017/08/28,1.101
2017/08/29,1.117
2017/08/30,1.128
2017/08/31,1.139
2017/09/01,1.15
2017/09/02,1.157
2017/09/03,1.165
2017/09/04,1.172
2017/09/05,1.181
2017/09/06,1.183
2017/09/07,1.191
2017/09/08,1.196
2017/09/09,1.198
2017/09/10,1.197
2017/09/11,1.204
2017/09/12,1.208
2017/09/13,1.209
2017/09/14,1.206
2017/09/15,1.203
2017/09/16,1.202
2017/09/17,1.201
2017/09/18,1.195
2017/09/19,1.195
2017/09/20,1.19
2017/09/21,1.189
2017/09/22,1.181
2017/09/23,1.179
2017/09/24,1.172
2017/09/25,1.168
2017/09/26,1.166
2017/09/27,1.163
2017/09/28,1.164
2017/09/29,1.162
2017/09/30,1.156
2017/10/01,1.156
2017/10/02,1.158
2017/10/03,1.157
2017/10/04,1.151
2017/10/05,1.151
2017/10/06,1.152
2017/10/07,1.151
2017/10/08,1.151
2017/10/09,1.15
2017/10/10,1.15
2017/10/11,1.151
2017/10/12,1.153
2017/10/13,1.162
2017/10/14,1.167
2017/10/15,1.174
2017/10/16,1.176
2017/10/17,1.179
2017/10/18,1.18
2017/10/19,1.186
2017/10/20,1.187
2017/10/21,1.191
2017/10/22,1.196
