Date,fee_to_reward90momUSD
2013/12/19,-0.247
2013/12/20,-0.2
2013/12/21,-0.209
2013/12/22,-0.477
2013/12/23,-0.294
2013/12/24,-0.316
2013/12/25,-0.366
2013/12/26,-1.532
2013/12/27,-0.321
2013/12/28,-0.296
2013/12/29,-0.284
2013/12/30,-0.561
2013/12/31,-0.593
2014/01/01,-0.55
2014/01/02,-0.138
2014/01/03,-0.133
2014/01/04,-0.109
2014/01/05,-0.542
2014/01/06,0.207
2014/01/07,-0.326
2014/01/08,-0.352
2014/01/09,-0.244
2014/01/10,-0.331
2014/01/11,-0.323
2014/01/12,-0.3
2014/01/13,-0.31
2014/01/14,-0.498
2014/01/15,-0.504
2014/01/16,-0.509
2014/01/17,-0.263
2014/01/18,-0.279
2014/01/19,-0.441
2014/01/20,-0.365
2014/01/21,-0.45
2014/01/22,-0.631
2014/01/23,-0.486
2014/01/24,-0.45
2014/01/25,-0.992
2014/01/26,-0.401
2014/01/27,-0.547
2014/01/28,-0.241
2014/01/29,-0.217
2014/01/30,-0.37
2014/01/31,-0.154
2014/02/01,-0.607
2014/02/02,-0.824
2014/02/03,-0.81
2014/02/04,-3.13
2014/02/05,-3.126
2014/02/06,-2.767
2014/02/07,-1.102
2014/02/08,-0.794
2014/02/09,-1.01
2014/02/10,-0.111
2014/02/11,-0.228
2014/02/12,-0.144
2014/02/13,-0.101
2014/02/14,0.063
2014/02/15,-0.099
2014/02/16,-0.462
2014/02/17,-0.174
2014/02/18,-0.287
2014/02/19,-0.416
2014/02/20,-0.206
2014/02/21,-0.128
2014/02/22,-0.143
2014/02/23,-0.165
2014/02/24,-0.314
2014/02/25,-0.261
2014/02/26,-0.353
2014/02/27,-0.294
2014/02/28,-0.095
2014/03/01,-0.037
2014/03/02,-0.221
2014/03/03,0.057
2014/03/04,-0.021
2014/03/05,-0.162
2014/03/06,-0.03
2014/03/07,-0.432
2014/03/08,0.043
2014/03/09,-0.112
2014/03/10,0.071
2014/03/11,-0.059
2014/03/12,0.011
2014/03/13,0.014
2014/03/14,0.159
2014/03/15,0.004
2014/03/16,-0.023
2014/03/17,0.025
2014/03/18,-0.107
2014/03/19,0.045
2014/03/20,-0.055
2014/03/21,0.007
2014/03/22,0.141
2014/03/23,-0.075
2014/03/24,-0.009
2014/03/25,0.066
2014/03/26,0.083
2014/03/27,0.051
2014/03/28,-0.028
2014/03/29,-0.122
2014/03/30,0.039
2014/03/31,0.042
2014/04/01,0.105
2014/04/02,-0.143
2014/04/03,-0.079
2014/04/04,-0.071
2014/04/05,-0.028
2014/04/06,-0.358
2014/04/07,0.025
2014/04/08,0.147
2014/04/09,0.254
2014/04/10,0.102
2014/04/11,0.096
2014/04/12,-0.003
2014/04/13,-0.063
2014/04/14,-0.079
2014/04/15,-0.004
2014/04/16,0.072
2014/04/17,-0.031
2014/04/18,0.011
2014/04/19,0.047
2014/04/20,-0.069
2014/04/21,-0.083
2014/04/22,0.089
2014/04/23,-0.027
2014/04/24,0.072
2014/04/25,0.012
2014/04/26,-0.085
2014/04/27,-0.044
2014/04/28,-0.031
2014/04/29,-0.055
2014/04/30,0.075
2014/05/01,-0.066
2014/05/02,0.053
2014/05/03,0.057
2014/05/04,-0.007
2014/05/05,0.102
2014/05/06,-0.02
2014/05/07,0.011
2014/05/08,-0.069
2014/05/09,0.096
2014/05/10,-0.082
2014/05/11,-0.081
2014/05/12,0.02
2014/05/13,-0.055
2014/05/14,0.006
2014/05/15,-0.058
2014/05/16,-0.011
2014/05/17,-0.017
2014/05/18,-0.403
2014/05/19,-0.056
2014/05/20,0.013
2014/05/21,-0.042
2014/05/22,-0.068
2014/05/23,0.035
2014/05/24,0.005
2014/05/25,-0.066
2014/05/26,-0.121
2014/05/27,0.034
2014/05/28,0.024
2014/05/29,-0.024
2014/05/30,-0.072
2014/05/31,-0.047
2014/06/01,-0.219
2014/06/02,-0.223
2014/06/03,-0.065
2014/06/04,-0.073
2014/06/05,-0.009
2014/06/06,0.034
2014/06/07,-0.048
2014/06/08,-0.175
2014/06/09,-0.079
2014/06/10,-0.084
2014/06/11,-0.053
2014/06/12,-0.109
2014/06/13,0.019
2014/06/14,-0.085
2014/06/15,-0.124
2014/06/16,-0.012
2014/06/17,-0.075
2014/06/18,0.016
2014/06/19,-0.035
2014/06/20,-0.182
2014/06/21,-0.011
2014/06/22,-0.076
2014/06/23,-0.113
2014/06/24,-0.145
2014/06/25,-0.053
2014/06/26,-0.046
2014/06/27,-0.007
2014/06/28,-0.107
2014/06/29,-0.059
2014/06/30,0.072
2014/07/01,0.125
2014/07/02,0.108
2014/07/03,0.038
2014/07/04,-0.018
2014/07/05,-0.056
2014/07/06,-0.115
2014/07/07,-0.141
2014/07/08,-0.175
2014/07/09,-0.089
2014/07/10,-0.03
2014/07/11,0.053
2014/07/12,0.001
2014/07/13,-0.082
2014/07/14,-0.014
2014/07/15,-0.044
2014/07/16,-0.005
2014/07/17,-0.03
2014/07/18,-0.039
2014/07/19,-0.01
2014/07/20,-0.06
2014/07/21,-0.123
2014/07/22,-0.023
2014/07/23,-0.094
2014/07/24,-0.001
2014/07/25,0.028
2014/07/26,-0.005
2014/07/27,-0.103
2014/07/28,-0.019
2014/07/29,-0.099
2014/07/30,0.01
2014/07/31,-0.003
2014/08/01,-0.018
2014/08/02,-0.054
2014/08/03,-0.21
2014/08/04,0.037
2014/08/05,0.018
2014/08/06,-0.004
2014/08/07,-0.092
2014/08/08,0.057
2014/08/09,-0.051
2014/08/10,-0.117
2014/08/11,-0.036
2014/08/12,-0.034
2014/08/13,0.043
2014/08/14,0.014
2014/08/15,0.076
2014/08/16,0.127
2014/08/17,0.601
2014/08/18,-0.065
2014/08/19,-0.017
2014/08/20,-0.013
2014/08/21,-0.031
2014/08/22,-0.018
2014/08/23,-0.039
2014/08/24,-0.07
2014/08/25,0.122
2014/08/26,-0.063
2014/08/27,-0.066
2014/08/28,-0.037
2014/08/29,-0.017
2014/08/30,-0.045
2014/08/31,-0.053
2014/09/01,0.019
2014/09/02,0.05
2014/09/03,-0.061
2014/09/04,-0.027
2014/09/05,0.077
2014/09/06,-0.045
2014/09/07,0.225
2014/09/08,0.06
2014/09/09,0.077
2014/09/10,0.024
2014/09/11,-0.044
2014/09/12,0.073
2014/09/13,0.01
2014/09/14,0.029
2014/09/15,0.048
2014/09/16,0.009
2014/09/17,-0.017
2014/09/18,0.045
2014/09/19,0.05
2014/09/20,0.033
2014/09/21,-0.029
2014/09/22,0.043
2014/09/23,0.075
2014/09/24,0.079
2014/09/25,0.089
2014/09/26,1.207
2014/09/27,0.09
2014/09/28,-0.029
2014/09/29,-0.038
2014/09/30,-0.055
2014/10/01,0.017
2014/10/02,0.082
2014/10/03,0.112
2014/10/04,0.066
2014/10/05,-0.018
2014/10/06,-0.014
2014/10/07,0.116
2014/10/08,0.048
2014/10/09,0.096
2014/10/10,0.113
2014/10/11,0.052
2014/10/12,-0.05
2014/10/13,0.023
2014/10/14,0.051
2014/10/15,0.058
2014/10/16,0.05
2014/10/17,0.095
2014/10/18,0.02
2014/10/19,0.044
2014/10/20,0.048
2014/10/21,0.038
2014/10/22,0.019
2014/10/23,0.086
2014/10/24,0.05
2014/10/25,0.053
2014/10/26,0.083
2014/10/27,0.061
2014/10/28,0.13
2014/10/29,0.075
2014/10/30,0.054
2014/10/31,0.066
2014/11/01,0.094
2014/11/02,-0.02
2014/11/03,0.034
2014/11/04,0.013
2014/11/05,0.113
2014/11/06,0.091
2014/11/07,0.152
2014/11/08,0.059
2014/11/09,0.131
2014/11/10,0.077
2014/11/11,0.072
2014/11/12,0.14
2014/11/13,0.104
2014/11/14,0.011
2014/11/15,-0.553
2014/11/16,0.072
2014/11/17,0.143
2014/11/18,0.056
2014/11/19,0.096
2014/11/20,0.11
2014/11/21,0.187
2014/11/22,0.038
2014/11/23,-0.144
2014/11/24,0.088
2014/11/25,0.095
2014/11/26,0.114
2014/11/27,0.094
2014/11/28,0.114
2014/11/29,0.093
2014/11/30,-0.001
2014/12/01,0.112
2014/12/02,0.114
2014/12/03,0.186
2014/12/04,0.101
2014/12/05,0.102
2014/12/06,-0.183
2014/12/07,0.007
2014/12/08,0.001
2014/12/09,0.03
2014/12/10,0.11
2014/12/11,0.045
2014/12/12,0.116
2014/12/13,0
2014/12/14,0.033
2014/12/15,0.065
2014/12/16,0.155
2014/12/17,0.197
2014/12/18,0.176
2014/12/19,0.199
2014/12/20,0.134
2014/12/21,0.064
2014/12/22,0.002
2014/12/23,0.06
2014/12/24,-0.017
2014/12/25,-1.175
2014/12/26,0.194
2014/12/27,0.12
2014/12/28,-0.065
2014/12/29,0.035
2014/12/30,0.024
2014/12/31,-0.026
2015/01/01,-0.135
2015/01/02,-0.04
2015/01/03,0.01
2015/01/04,0.191
2015/01/05,0.014
2015/01/06,-0.023
2015/01/07,-0.011
2015/01/08,0.106
2015/01/09,0.145
2015/01/10,0.117
2015/01/11,0.011
2015/01/12,0.52
2015/01/13,0.155
2015/01/14,0.091
2015/01/15,0.126
2015/01/16,0.166
2015/01/17,0.069
2015/01/18,-0.015
2015/01/19,0.058
2015/01/20,0.167
2015/01/21,0.021
2015/01/22,0.086
2015/01/23,0.154
2015/01/24,0.007
2015/01/25,0.085
2015/01/26,0.116
2015/01/27,0.008
2015/01/28,-0.043
2015/01/29,0.024
2015/01/30,0.008
2015/01/31,-0.025
2015/02/01,-0.103
2015/02/02,-0.02
2015/02/03,0.023
2015/02/04,-0.058
2015/02/05,-0.053
2015/02/06,-0.017
2015/02/07,-0.105
2015/02/08,-0.009
2015/02/09,-0.045
2015/02/10,-0.013
2015/02/11,-0.032
2015/02/12,0.08
2015/02/13,0.156
2015/02/14,0.065
2015/02/15,-0.024
2015/02/16,0.052
2015/02/17,0.055
2015/02/18,-0.026
2015/02/19,-0.073
2015/02/20,0.096
2015/02/21,0.029
2015/02/22,-0.028
2015/02/23,0.04
2015/02/24,0.091
2015/02/25,0.043
2015/02/26,0.06
2015/02/27,0.096
2015/02/28,0.06
2015/03/01,-0.029
2015/03/02,0.011
2015/03/03,-0.074
2015/03/04,0.009
2015/03/05,0.133
2015/03/06,0.126
2015/03/07,0.027
2015/03/08,-0.048
2015/03/09,0.081
2015/03/10,0.054
2015/03/11,0.074
2015/03/12,0.099
2015/03/13,0.091
2015/03/14,0.034
2015/03/15,-0.066
2015/03/16,0.015
2015/03/17,-0.034
2015/03/18,-0.029
2015/03/19,0.047
2015/03/20,0.11
2015/03/21,0.008
2015/03/22,0.028
2015/03/23,0.106
2015/03/24,0.026
2015/03/25,0.153
2015/03/26,-0.115
2015/03/27,-0.124
2015/03/28,0.049
2015/03/29,-0.018
2015/03/30,0.077
2015/03/31,0.134
2015/04/01,0.313
2015/04/02,0.091
2015/04/03,0.117
2015/04/04,-0.146
2015/04/05,-0.011
2015/04/06,0.184
2015/04/07,0.047
2015/04/08,0.073
2015/04/09,0.132
2015/04/10,0.313
2015/04/11,0.124
2015/04/12,-0.482
2015/04/13,-0.045
2015/04/14,0.01
2015/04/15,0.05
2015/04/16,-0.013
2015/04/17,0.078
2015/04/18,0.002
2015/04/19,-0.04
2015/04/20,-0.045
2015/04/21,0.043
2015/04/22,0.02
2015/04/23,0.046
2015/04/24,0.136
2015/04/25,1.959
2015/04/26,-0.13
2015/04/27,0.082
2015/04/28,0.139
2015/04/29,0.231
2015/04/30,0.173
2015/05/01,0.069
2015/05/02,0.091
2015/05/03,0.036
2015/05/04,0.06
2015/05/05,0.107
2015/05/06,0.087
2015/05/07,0.188
2015/05/08,0.145
2015/05/09,0.057
2015/05/10,0.113
2015/05/11,0.04
2015/05/12,0.063
2015/05/13,-0.039
2015/05/14,-0.111
2015/05/15,0.036
2015/05/16,0.002
2015/05/17,-0.085
2015/05/18,-0.016
2015/05/19,0.123
2015/05/20,0.087
2015/05/21,-0.009
2015/05/22,0.079
2015/05/23,0.127
2015/05/24,-0.038
2015/05/25,-0.006
2015/05/26,0.117
2015/05/27,0.087
2015/05/28,0.113
2015/05/29,0.082
2015/05/30,0.101
2015/05/31,0.668
2015/06/01,0.259
2015/06/02,0.079
2015/06/03,0.056
2015/06/04,0.024
2015/06/05,0.087
2015/06/06,-0.018
2015/06/07,-0.088
2015/06/08,0.037
2015/06/09,0.071
2015/06/10,0.047
2015/06/11,0.14
2015/06/12,0.139
2015/06/13,0.09
2015/06/14,-0.003
2015/06/15,0.11
2015/06/16,0.283
2015/06/17,0.111
2015/06/18,0.225
2015/06/19,0.388
2015/06/20,0.088
2015/06/21,-0.03
2015/06/22,0.41
2015/06/23,0.145
2015/06/24,0.027
2015/06/25,0.112
2015/06/26,0.13
2015/06/27,0.184
2015/06/28,0.001
2015/06/29,0.099
2015/06/30,0.312
2015/07/01,0.25
2015/07/02,0.22
2015/07/03,0.205
2015/07/04,0.068
2015/07/05,0.079
2015/07/06,0.369
2015/07/07,0.762
2015/07/08,0.682
2015/07/09,0.467
2015/07/10,0.489
2015/07/11,0.597
2015/07/12,0.857
2015/07/13,0.437
2015/07/14,0.3
2015/07/15,0.274
2015/07/16,0.348
2015/07/17,0.287
2015/07/18,0.799
2015/07/19,0.074
2015/07/20,0.615
2015/07/21,0.387
2015/07/22,0.22
2015/07/23,0.253
2015/07/24,-1.835
2015/07/25,0.151
2015/07/26,0.128
2015/07/27,0.414
2015/07/28,0.286
2015/07/29,0.519
2015/07/30,0.636
2015/07/31,0.611
2015/08/01,0.487
2015/08/02,0.079
2015/08/03,0.264
2015/08/04,0.634
2015/08/05,0.558
2015/08/06,0.586
2015/08/07,0.315
2015/08/08,0.073
2015/08/09,0.096
2015/08/10,0.254
2015/08/11,0.26
2015/08/12,0.442
2015/08/13,0.258
2015/08/14,0.283
2015/08/15,0.291
2015/08/16,0.136
2015/08/17,0.155
2015/08/18,0.308
2015/08/19,0.244
2015/08/20,0.24
2015/08/21,0.106
2015/08/22,0.195
2015/08/23,0.175
2015/08/24,0.173
2015/08/25,0.281
2015/08/26,0.131
2015/08/27,0.231
2015/08/28,0.128
2015/08/29,-0.525
2015/08/30,-0.136
2015/08/31,0.205
2015/09/01,0.147
2015/09/02,0.855
2015/09/03,0.302
2015/09/04,0.32
2015/09/05,0.406
2015/09/06,0.164
2015/09/07,0.309
2015/09/08,0.275
2015/09/09,0.21
2015/09/10,0.132
2015/09/11,0.532
2015/09/12,0.424
2015/09/13,0.119
2015/09/14,0.137
2015/09/15,0.127
2015/09/16,0.034
2015/09/17,0.01
2015/09/18,0.23
2015/09/19,0.239
2015/09/20,-0.065
2015/09/21,0.332
2015/09/22,0.287
2015/09/23,0.205
2015/09/24,0.219
2015/09/25,0.141
2015/09/26,0.241
2015/09/27,0.055
2015/09/28,-0.089
2015/09/29,-0.001
2015/09/30,0.092
2015/10/01,0.205
2015/10/02,0.278
2015/10/03,0.008
2015/10/04,-0.277
2015/10/05,-0.669
2015/10/06,-0.525
2015/10/07,-0.449
2015/10/08,-0.2
2015/10/09,-0.307
2015/10/10,-0.681
2015/10/11,-0.337
2015/10/12,-0.092
2015/10/13,0.044
2015/10/14,-0.102
2015/10/15,0.029
2015/10/16,-0.375
2015/10/17,0.274
2015/10/18,-0.39
2015/10/19,-0.121
2015/10/20,0.273
2015/10/21,0.029
2015/10/22,0.241
2015/10/23,0.242
2015/10/24,0.152
2015/10/25,-0.198
2015/10/26,-0.168
2015/10/27,-0.232
2015/10/28,-0.147
2015/10/29,-0.099
2015/10/30,-0.092
2015/10/31,0.222
2015/11/01,0.024
2015/11/02,-0.162
2015/11/03,-0.131
2015/11/04,0.12
2015/11/05,0.2
2015/11/06,0.33
2015/11/07,0.142
2015/11/08,-0.01
2015/11/09,0.148
2015/11/10,-0.012
2015/11/11,-0.006
2015/11/12,-0.043
2015/11/13,0.041
2015/11/14,0.138
2015/11/15,-0.064
2015/11/16,-0.083
2015/11/17,0.085
2015/11/18,0.028
2015/11/19,0.192
2015/11/20,0.049
2015/11/21,-0.069
2015/11/22,-0.133
2015/11/23,-0.117
2015/11/24,0.019
2015/11/25,0.019
2015/11/26,0.004
2015/11/27,0.264
2015/11/28,0.165
2015/11/29,-0.106
2015/11/30,0.188
2015/12/01,-0.587
2015/12/02,0.04
2015/12/03,0.191
2015/12/04,-0.008
2015/12/05,0.101
2015/12/06,-0.018
2015/12/07,0.143
2015/12/08,0.02
2015/12/09,0.234
2015/12/10,-0.295
2015/12/11,0.216
2015/12/12,0.237
2015/12/13,0.113
2015/12/14,0.108
2015/12/15,0.137
2015/12/16,0.162
2015/12/17,0.276
2015/12/18,0.195
2015/12/19,0.23
2015/12/20,-0.058
2015/12/21,0.387
2015/12/22,0.391
2015/12/23,0.315
2015/12/24,0.385
2015/12/25,0.049
2015/12/26,0.142
2015/12/27,-0.205
2015/12/28,0.193
2015/12/29,0.064
2015/12/30,-0.027
2015/12/31,-0.032
2016/01/01,-0.011
2016/01/02,0.354
2016/01/03,0.053
2016/01/04,-0.047
2016/01/05,0.07
2016/01/06,0.093
2016/01/07,0.269
2016/01/08,0.13
2016/01/09,0.267
2016/01/10,-0.077
2016/01/11,0.115
2016/01/12,0.1
2016/01/13,0.239
2016/01/14,0.166
2016/01/15,0.371
2016/01/16,0.343
2016/01/17,0.272
2016/01/18,-0.074
2016/01/19,0.397
2016/01/20,0.42
2016/01/21,0.684
2016/01/22,0.28
2016/01/23,0.219
2016/01/24,0.285
2016/01/25,0.339
2016/01/26,0.303
2016/01/27,0.36
2016/01/28,0.539
2016/01/29,0.329
2016/01/30,0.117
2016/01/31,-0.105
2016/02/01,0.494
2016/02/02,0.141
2016/02/03,0.063
2016/02/04,0.016
2016/02/05,0.233
2016/02/06,0.128
2016/02/07,0.089
2016/02/08,0.332
2016/02/09,0.279
2016/02/10,0.452
2016/02/11,0.277
2016/02/12,0.22
2016/02/13,0.315
2016/02/14,0.201
2016/02/15,0.395
2016/02/16,0.498
2016/02/17,0.368
2016/02/18,0.403
2016/02/19,0.706
2016/02/20,0.552
2016/02/21,0.619
2016/02/22,0.782
2016/02/23,0.691
2016/02/24,0.904
2016/02/25,0.375
2016/02/26,0.513
2016/02/27,0.414
2016/02/28,0.471
2016/02/29,0.892
2016/03/01,0.875
2016/03/02,1.465
2016/03/03,0.891
2016/03/04,0.608
2016/03/05,0.871
2016/03/06,0.156
2016/03/07,0.555
2016/03/08,0.273
2016/03/09,0.625
2016/03/10,-0.021
2016/03/11,0.08
2016/03/12,0.019
2016/03/13,0.241
2016/03/14,0.202
2016/03/15,0.145
2016/03/16,0.285
2016/03/17,0.411
2016/03/18,0.356
2016/03/19,0.194
2016/03/20,-0.175
2016/03/21,0.137
2016/03/22,0.135
2016/03/23,-0.023
2016/03/24,0.312
2016/03/25,0.16
2016/03/26,0.403
2016/03/27,0.074
2016/03/28,0.292
2016/03/29,0.71
2016/03/30,0.517
2016/03/31,0.871
2016/04/01,0.515
2016/04/02,0.749
2016/04/03,0.538
2016/04/04,0.259
2016/04/05,0.367
2016/04/06,0.47
2016/04/07,0.525
2016/04/08,0.401
2016/04/09,0.259
2016/04/10,-0.075
2016/04/11,0.483
2016/04/12,0.435
2016/04/13,0.156
2016/04/14,-0.076
2016/04/15,0.299
2016/04/16,0.026
2016/04/17,-0.044
2016/04/18,0.214
2016/04/19,-0.062
2016/04/20,-0.412
2016/04/21,0.106
2016/04/22,0.325
2016/04/23,-0.019
2016/04/24,-0.125
2016/04/25,0.184
2016/04/26,6.964
2016/04/27,0.127
2016/04/28,0.349
2016/04/29,0.421
2016/04/30,0.35
2016/05/01,-0.49
2016/05/02,-0.15
2016/05/03,0.185
2016/05/04,0.217
2016/05/05,0.222
2016/05/06,0.29
2016/05/07,0.116
2016/05/08,-0.306
2016/05/09,-0.002
2016/05/10,0.115
2016/05/11,0.448
2016/05/12,0.423
2016/05/13,0.349
2016/05/14,0.476
2016/05/15,0.2
2016/05/16,0.48
2016/05/17,0.512
2016/05/18,0.485
2016/05/19,0.549
2016/05/20,0.275
2016/05/21,0.343
2016/05/22,-0.491
2016/05/23,-0.2
2016/05/24,0.059
2016/05/25,0.536
2016/05/26,0.427
2016/05/27,0.994
2016/05/28,0.239
2016/05/29,-0.346
2016/05/30,-0.094
2016/05/31,-0.673
2016/06/01,-0.088
2016/06/02,0.355
2016/06/03,-0.111
2016/06/04,0.491
2016/06/05,-0.27
2016/06/06,0.059
2016/06/07,0.193
2016/06/08,0.332
2016/06/09,0.289
2016/06/10,0.499
2016/06/11,0.106
2016/06/12,0.347
2016/06/13,0.508
2016/06/14,0.802
2016/06/15,0.85
2016/06/16,0.916
2016/06/17,1.074
2016/06/18,0.84
2016/06/19,0.237
2016/06/20,0.699
2016/06/21,0.988
2016/06/22,1.35
2016/06/23,1.219
2016/06/24,1.319
2016/06/25,0.591
2016/06/26,0.392
2016/06/27,0.202
2016/06/28,0.324
2016/06/29,0.208
2016/06/30,0.267
2016/07/01,0.058
2016/07/02,0.188
2016/07/03,0.093
2016/07/04,0.218
2016/07/05,0.051
2016/07/06,0.295
2016/07/07,0.428
2016/07/08,0.661
2016/07/09,0.732
2016/07/10,0.647
2016/07/11,1.756
2016/07/12,1.681
2016/07/13,2.111
2016/07/14,1.891
2016/07/15,2.191
2016/07/16,1.658
2016/07/17,1.114
2016/07/18,1.949
2016/07/19,2.687
2016/07/20,2.19
2016/07/21,2.328
2016/07/22,2.975
2016/07/23,2.54
2016/07/24,1.836
2016/07/25,-4.131
2016/07/26,2.797
2016/07/27,3.025
2016/07/28,2.797
2016/07/29,2.678
2016/07/30,3.35
2016/07/31,2.498
2016/08/01,2.512
2016/08/02,2.941
2016/08/03,2.391
2016/08/04,2.423
2016/08/05,2.417
2016/08/06,1.977
2016/08/07,2.558
2016/08/08,3.263
2016/08/09,3.214
2016/08/10,2.522
2016/08/11,2.853
2016/08/12,2.346
2016/08/13,1.693
2016/08/14,1.249
2016/08/15,1.98
2016/08/16,3.194
2016/08/17,2.777
2016/08/18,2.456
2016/08/19,2.443
2016/08/20,2.133
2016/08/21,1.226
2016/08/22,1.63
2016/08/23,1.847
2016/08/24,1.668
2016/08/25,1.826
2016/08/26,2.098
2016/08/27,1.702
2016/08/28,0.929
2016/08/29,1.721
2016/08/30,1.647
2016/08/31,1.929
2016/09/01,1.985
2016/09/02,1.375
2016/09/03,2.142
2016/09/04,0.831
2016/09/05,2
2016/09/06,2.065
2016/09/07,1.974
2016/09/08,1.76
2016/09/09,2.276
2016/09/10,1.158
2016/09/11,0.7
2016/09/12,0.623
2016/09/13,1.048
2016/09/14,0.938
2016/09/15,0.934
2016/09/16,1.798
2016/09/17,1.345
2016/09/18,1.005
2016/09/19,1.819
2016/09/20,1.109
2016/09/21,0.93
2016/09/22,1.191
2016/09/23,1.929
2016/09/24,1.298
2016/09/25,0.447
2016/09/26,1.515
2016/09/27,1.268
2016/09/28,1.743
2016/09/29,2.227
2016/09/30,2.313
2016/10/01,1.74
2016/10/02,1.503
2016/10/03,2.317
2016/10/04,1.907
2016/10/05,1.747
2016/10/06,2.165
2016/10/07,2.381
2016/10/08,1.158
2016/10/09,-0.277
2016/10/10,1.41
2016/10/11,1.249
2016/10/12,0.498
2016/10/13,0.857
2016/10/14,1.33
2016/10/15,0.901
2016/10/16,0.326
2016/10/17,0.709
2016/10/18,0.524
2016/10/19,0.333
2016/10/20,1.177
2016/10/21,0.042
2016/10/22,0.274
2016/10/23,-0.469
2016/10/24,0.137
2016/10/25,0.923
2016/10/26,2.648
2016/10/27,1.415
2016/10/28,-0.085
2016/10/29,0.147
2016/10/30,-0.79
2016/10/31,-0.069
2016/11/01,0.679
2016/11/02,1.057
2016/11/03,0.508
2016/11/04,2.701
2016/11/05,0.364
2016/11/06,-0.894
2016/11/07,0.189
2016/11/08,0.206
2016/11/09,0.27
2016/11/10,0.111
2016/11/11,0.459
2016/11/12,0.106
2016/11/13,-0.199
2016/11/14,-1.13
2016/11/15,-0.566
2016/11/16,-0.237
2016/11/17,0.259
2016/11/18,1.258
2016/11/19,1.48
2016/11/20,1.138
2016/11/21,1.629
2016/11/22,2.426
2016/11/23,1.774
2016/11/24,2.641
2016/11/25,3.786
2016/11/26,2.542
2016/11/27,0.973
2016/11/28,1.881
2016/11/29,1.551
2016/11/30,1.811
2016/12/01,2.418
2016/12/02,3.151
2016/12/03,2.452
2016/12/04,1.292
2016/12/05,1.846
2016/12/06,2.744
2016/12/07,1.509
2016/12/08,1.228
2016/12/09,2.827
2016/12/10,2.739
2016/12/11,0.506
2016/12/12,1.364
2016/12/13,1.106
2016/12/14,2.168
2016/12/15,2.398
2016/12/16,2.793
2016/12/17,1.483
2016/12/18,0.56
2016/12/19,1.726
2016/12/20,2.544
2016/12/21,2.03
2016/12/22,1.659
2016/12/23,2.261
2016/12/24,2.555
2016/12/25,-0.152
2016/12/26,1.794
2016/12/27,1.475
2016/12/28,1.151
2016/12/29,1.697
2016/12/30,1.958
2016/12/31,1.319
2017/01/01,-0.603
2017/01/02,1.903
2017/01/03,2.053
2017/01/04,5.464
2017/01/05,2.292
2017/01/06,2.874
2017/01/07,2.976
2017/01/08,-0.005
2017/01/09,1.222
2017/01/10,2.002
2017/01/11,1.498
2017/01/12,0.831
2017/01/13,1.512
2017/01/14,0.463
2017/01/15,-0.641
2017/01/16,0.843
2017/01/17,1.409
2017/01/18,0.381
2017/01/19,1.336
2017/01/20,0.796
2017/01/21,0.399
2017/01/22,-0.491
2017/01/23,0.549
2017/01/24,0.448
2017/01/25,1.561
2017/01/26,1.849
2017/01/27,1.314
2017/01/28,3.164
2017/01/29,1.443
2017/01/30,2.787
2017/01/31,2.875
2017/02/01,2.147
2017/02/02,1.265
2017/02/03,4.163
2017/02/04,3.582
2017/02/05,1.65
2017/02/06,4.969
2017/02/07,3.939
2017/02/08,4.158
2017/02/09,4.172
2017/02/10,4.028
2017/02/11,2.904
2017/02/12,1.972
2017/02/13,2.282
2017/02/14,2.673
2017/02/15,2.875
2017/02/16,3.938
2017/02/17,4.172
2017/02/18,3.104
2017/02/19,1.995
2017/02/20,2.243
2017/02/21,3.173
2017/02/22,3.259
2017/02/23,3.37
2017/02/24,4.963
2017/02/25,4.082
2017/02/26,1.682
2017/02/27,4.647
2017/02/28,5.316
2017/03/01,5.986
2017/03/02,5.071
2017/03/03,7.604
2017/03/04,7.012
2017/03/05,5.261
2017/03/06,5.878
2017/03/07,7.651
2017/03/08,6.964
2017/03/09,5.946
2017/03/10,6.684
2017/03/11,7.29
2017/03/12,4.403
2017/03/13,6.655
2017/03/14,6.454
2017/03/15,5.799
2017/03/16,6.61
2017/03/17,6.952
2017/03/18,5.577
2017/03/19,4.088
2017/03/20,6.847
2017/03/21,6.823
2017/03/22,6.729
2017/03/23,6.293
2017/03/24,4.872
2017/03/25,6.955
2017/03/26,2.205
2017/03/27,5.708
2017/03/28,5.903
2017/03/29,5.58
2017/03/30,4.165
2017/03/31,7.149
2017/04/01,7.13
2017/04/02,3.012
2017/04/03,3.711
2017/04/04,2.183
2017/04/05,4.286
2017/04/06,4.8
2017/04/07,4.202
2017/04/08,4.923
2017/04/09,2.136
2017/04/10,4.039
2017/04/11,4.261
2017/04/12,6.001
2017/04/13,7.094
2017/04/14,8.055
2017/04/15,5.919
2017/04/16,3.333
2017/04/17,4.237
2017/04/18,5.326
2017/04/19,5.58
2017/04/20,7.445
2017/04/21,6.469
2017/04/22,5.2
2017/04/23,2.206
2017/04/24,3.679
2017/04/25,6.046
2017/04/26,5.725
2017/04/27,7.156
2017/04/28,6.749
2017/04/29,5.171
2017/04/30,2.567
2017/05/01,3.394
2017/05/02,6.07
2017/05/03,6.277
2017/05/04,4.739
2017/05/05,6.796
2017/05/06,5.964
2017/05/07,2.696
2017/05/08,4.036
2017/05/09,5.596
2017/05/10,6.469
