Date,sentinusd30trxUSD
2013/12/15,3.771
2013/12/16,3.495
2013/12/17,3.244
2013/12/18,3.017
2013/12/19,2.801
2013/12/20,2.586
2013/12/21,2.376
2013/12/22,2.171
2013/12/23,1.97
2013/12/24,1.777
2013/12/25,1.594
2013/12/26,1.416
2013/12/27,1.243
2013/12/28,1.077
2013/12/29,0.924
2013/12/30,0.782
2013/12/31,0.642
2014/01/01,0.507
2014/01/02,0.382
2014/01/03,0.271
2014/01/04,0.167
2014/01/05,0.079
2014/01/06,0.009
2014/01/07,-0.05
2014/01/08,-0.106
2014/01/09,-0.163
2014/01/10,-0.221
2014/01/11,-0.282
2014/01/12,-0.346
2014/01/13,-0.408
2014/01/14,-0.464
2014/01/15,-0.516
2014/01/16,-0.565
2014/01/17,-0.617
2014/01/18,-0.671
2014/01/19,-0.721
2014/01/20,-0.761
2014/01/21,-0.797
2014/01/22,-0.833
2014/01/23,-0.867
2014/01/24,-0.893
2014/01/25,-0.921
2014/01/26,-0.95
2014/01/27,-0.965
2014/01/28,-0.977
2014/01/29,-0.992
2014/01/30,-1.006
2014/01/31,-1.022
2014/02/01,-1.039
2014/02/02,-1.054
2014/02/03,-1.069
2014/02/04,-1.075
2014/02/05,-1.074
2014/02/06,-1.069
2014/02/07,-1.057
2014/02/08,-1.048
2014/02/09,-1.043
2014/02/10,-1.035
2014/02/11,-1.026
2014/02/12,-1.019
2014/02/13,-1.015
2014/02/14,-1.012
2014/02/15,-1.001
2014/02/16,-0.992
2014/02/17,-0.988
2014/02/18,-0.989
2014/02/19,-0.995
2014/02/20,-1.002
2014/02/21,-1.011
2014/02/22,-1.026
2014/02/23,-1.045
2014/02/24,-1.057
2014/02/25,-1.059
2014/02/26,-1.058
2014/02/27,-1.058
2014/02/28,-1.059
2014/03/01,-1.054
2014/03/02,-1.053
2014/03/03,-1.037
2014/03/04,-1.006
2014/03/05,-0.977
2014/03/06,-0.949
2014/03/07,-0.858
2014/03/08,-0.748
2014/03/09,-0.643
2014/03/10,-0.525
2014/03/11,-0.415
2014/03/12,-0.31
2014/03/13,-0.22
2014/03/14,-0.15
2014/03/15,-0.097
2014/03/16,-0.067
2014/03/17,-0.05
2014/03/18,0.027
2014/03/19,0.099
2014/03/20,0.151
2014/03/21,0.183
2014/03/22,0.192
2014/03/23,0.18
2014/03/24,0.161
2014/03/25,0.132
2014/03/26,0.095
2014/03/27,0.058
2014/03/28,0.023
2014/03/29,-0.023
2014/03/30,-0.073
2014/03/31,-0.122
2014/04/01,-0.17
2014/04/02,-0.216
2014/04/03,-0.263
2014/04/04,-0.311
2014/04/05,-0.359
2014/04/06,-0.412
2014/04/07,-0.467
2014/04/08,-0.525
2014/04/09,-0.58
2014/04/10,-0.628
2014/04/11,-0.672
2014/04/12,-0.718
2014/04/13,-0.767
2014/04/14,-0.812
2014/04/15,-0.85
2014/04/16,-0.876
2014/04/17,-0.892
2014/04/18,-0.901
2014/04/19,-0.913
2014/04/20,-0.928
2014/04/21,-0.936
2014/04/22,-0.934
2014/04/23,-0.93
2014/04/24,-0.931
2014/04/25,-0.934
2014/04/26,-0.944
2014/04/27,-0.962
2014/04/28,-0.978
2014/04/29,-0.993
2014/04/30,-1.01
2014/05/01,-1.028
2014/05/02,-1.04
2014/05/03,-1.05
2014/05/04,-1.062
2014/05/05,-1.07
2014/05/06,-1.073
2014/05/07,-1.066
2014/05/08,-1.034
2014/05/09,-0.982
2014/05/10,-0.934
2014/05/11,-0.896
2014/05/12,-0.864
2014/05/13,-0.833
2014/05/14,-0.802
2014/05/15,-0.768
2014/05/16,-0.737
2014/05/17,-0.713
2014/05/18,-0.703
2014/05/19,-0.696
2014/05/20,-0.654
2014/05/21,-0.611
2014/05/22,-0.565
2014/05/23,-0.496
2014/05/24,-0.421
2014/05/25,-0.343
2014/05/26,-0.266
2014/05/27,-0.183
2014/05/28,-0.1
2014/05/29,-0.027
2014/05/30,0.05
2014/05/31,0.115
2014/06/01,0.177
2014/06/02,0.248
2014/06/03,0.322
2014/06/04,0.405
2014/06/05,0.488
2014/06/06,0.578
2014/06/07,0.647
2014/06/08,0.707
2014/06/09,0.737
2014/06/10,0.754
2014/06/11,0.756
2014/06/12,0.774
2014/06/13,0.785
2014/06/14,0.775
2014/06/15,0.748
2014/06/16,0.723
2014/06/17,0.686
2014/06/18,0.643
2014/06/19,0.605
2014/06/20,0.563
2014/06/21,0.514
2014/06/22,0.464
2014/06/23,0.415
2014/06/24,0.378
2014/06/25,0.336
2014/06/26,0.29
2014/06/27,0.241
2014/06/28,0.184
2014/06/29,0.122
2014/06/30,0.071
2014/07/01,0.041
2014/07/02,0.031
2014/07/03,0.021
2014/07/04,0.001
2014/07/05,-0.025
2014/07/06,-0.058
2014/07/07,-0.092
2014/07/08,-0.131
2014/07/09,-0.17
2014/07/10,-0.206
2014/07/11,-0.243
2014/07/12,-0.279
2014/07/13,-0.312
2014/07/14,-0.343
2014/07/15,-0.367
2014/07/16,-0.387
2014/07/17,-0.406
2014/07/18,-0.425
2014/07/19,-0.451
2014/07/20,-0.482
2014/07/21,-0.513
2014/07/22,-0.545
2014/07/23,-0.577
2014/07/24,-0.602
2014/07/25,-0.623
2014/07/26,-0.648
2014/07/27,-0.679
2014/07/28,-0.704
2014/07/29,-0.725
2014/07/30,-0.745
2014/07/31,-0.764
2014/08/01,-0.781
2014/08/02,-0.798
2014/08/03,-0.813
2014/08/04,-0.828
2014/08/05,-0.833
2014/08/06,-0.838
2014/08/07,-0.843
2014/08/08,-0.85
2014/08/09,-0.858
2014/08/10,-0.867
2014/08/11,-0.867
2014/08/12,-0.852
2014/08/13,-0.826
2014/08/14,-0.791
2014/08/15,-0.749
2014/08/16,-0.707
2014/08/17,-0.671
2014/08/18,-0.622
2014/08/19,-0.577
2014/08/20,-0.537
2014/08/21,-0.491
2014/08/22,-0.319
2014/08/23,-0.172
2014/08/24,-0.06
2014/08/25,0.048
2014/08/26,0.191
2014/08/27,0.348
2014/08/28,0.476
2014/08/29,0.574
2014/08/30,0.64
2014/08/31,0.679
2014/09/01,0.7
2014/09/02,0.702
2014/09/03,0.684
2014/09/04,0.65
2014/09/05,0.603
2014/09/06,0.542
2014/09/07,0.47
2014/09/08,0.398
2014/09/09,0.325
2014/09/10,0.25
2014/09/11,0.174
2014/09/12,0.097
2014/09/13,0.017
2014/09/14,-0.064
2014/09/15,-0.142
2014/09/16,-0.218
2014/09/17,-0.289
2014/09/18,-0.35
2014/09/19,-0.403
2014/09/20,-0.447
2014/09/21,-0.48
2014/09/22,-0.516
2014/09/23,-0.551
2014/09/24,-0.584
2014/09/25,-0.618
2014/09/26,-0.652
2014/09/27,-0.69
2014/09/28,-0.729
2014/09/29,-0.761
2014/09/30,-0.789
2014/10/01,-0.814
2014/10/02,-0.837
2014/10/03,-0.856
2014/10/04,-0.871
2014/10/05,-0.877
2014/10/06,-0.866
2014/10/07,-0.85
2014/10/08,-0.827
2014/10/09,-0.8
2014/10/10,-0.766
2014/10/11,-0.738
2014/10/12,-0.719
2014/10/13,-0.696
2014/10/14,-0.671
2014/10/15,-0.648
2014/10/16,-0.625
2014/10/17,-0.606
2014/10/18,-0.595
2014/10/19,-0.593
2014/10/20,-0.589
2014/10/21,-0.586
2014/10/22,-0.58
2014/10/23,-0.57
2014/10/24,-0.563
2014/10/25,-0.56
2014/10/26,-0.564
2014/10/27,-0.568
2014/10/28,-0.572
2014/10/29,-0.574
2014/10/30,-0.575
2014/10/31,-0.575
2014/11/01,-0.58
2014/11/02,-0.591
2014/11/03,-0.603
2014/11/04,-0.604
2014/11/05,-0.595
2014/11/06,-0.585
2014/11/07,-0.571
2014/11/08,-0.564
2014/11/09,-0.562
2014/11/10,-0.55
2014/11/11,-0.538
2014/11/12,-0.507
2014/11/13,-0.425
2014/11/14,-0.342
2014/11/15,-0.269
2014/11/16,-0.206
2014/11/17,-0.145
2014/11/18,-0.082
2014/11/19,-0.027
2014/11/20,0.03
2014/11/21,0.098
2014/11/22,0.151
2014/11/23,0.182
2014/11/24,0.205
2014/11/25,0.233
2014/11/26,0.257
2014/11/27,0.272
2014/11/28,0.306
2014/11/29,0.335
2014/11/30,0.362
2014/12/01,0.394
2014/12/02,0.439
2014/12/03,0.489
2014/12/04,0.537
2014/12/05,0.582
2014/12/06,0.608
2014/12/07,0.621
2014/12/08,0.664
2014/12/09,0.702
2014/12/10,0.734
2014/12/11,0.753
2014/12/12,0.756
2014/12/13,0.748
2014/12/14,0.726
2014/12/15,0.702
2014/12/16,0.68
2014/12/17,0.662
2014/12/18,0.648
2014/12/19,0.63
2014/12/20,0.603
2014/12/21,0.566
2014/12/22,0.532
2014/12/23,0.506
2014/12/24,0.475
2014/12/25,0.439
2014/12/26,0.397
2014/12/27,0.351
2014/12/28,0.305
2014/12/29,0.261
2014/12/30,0.226
2014/12/31,0.195
2015/01/01,0.155
2015/01/02,0.117
2015/01/03,0.082
2015/01/04,0.056
2015/01/05,0.037
2015/01/06,0.025
2015/01/07,0.024
2015/01/08,0.037
2015/01/09,0.053
2015/01/10,0.064
2015/01/11,0.079
2015/01/12,0.091
2015/01/13,0.116
2015/01/14,0.154
2015/01/15,0.212
2015/01/16,0.264
2015/01/17,0.3
2015/01/18,0.318
2015/01/19,0.322
2015/01/20,0.325
2015/01/21,0.326
2015/01/22,0.324
2015/01/23,0.314
2015/01/24,0.293
2015/01/25,0.269
2015/01/26,0.276
2015/01/27,0.28
2015/01/28,0.271
2015/01/29,0.253
2015/01/30,0.228
2015/01/31,0.193
2015/02/01,0.151
2015/02/02,0.107
2015/02/03,0.071
2015/02/04,0.04
2015/02/05,0.013
2015/02/06,-0.019
2015/02/07,-0.059
2015/02/08,-0.105
2015/02/09,-0.151
2015/02/10,-0.198
2015/02/11,-0.244
2015/02/12,-0.291
2015/02/13,-0.332
2015/02/14,-0.373
2015/02/15,-0.413
2015/02/16,-0.453
2015/02/17,-0.49
2015/02/18,-0.525
2015/02/19,-0.559
2015/02/20,-0.591
2015/02/21,-0.623
2015/02/22,-0.66
2015/02/23,-0.691
2015/02/24,-0.721
2015/02/25,-0.745
2015/02/26,-0.757
2015/02/27,-0.746
2015/02/28,-0.74
2015/03/01,-0.72
2015/03/02,-0.668
2015/03/03,-0.613
2015/03/04,-0.562
2015/03/05,-0.511
2015/03/06,-0.467
2015/03/07,-0.423
2015/03/08,-0.341
2015/03/09,-0.263
2015/03/10,-0.187
2015/03/11,-0.121
2015/03/12,-0.064
2015/03/13,-0.016
2015/03/14,0.022
2015/03/15,0.044
2015/03/16,0.064
2015/03/17,0.076
2015/03/18,0.104
2015/03/19,0.129
2015/03/20,0.144
2015/03/21,0.144
2015/03/22,0.129
2015/03/23,0.113
2015/03/24,0.098
2015/03/25,0.085
2015/03/26,0.072
2015/03/27,0.06
2015/03/28,0.04
2015/03/29,0.01
2015/03/30,-0.02
2015/03/31,-0.049
2015/04/01,-0.071
2015/04/02,-0.096
2015/04/03,-0.122
2015/04/04,-0.157
2015/04/05,-0.199
2015/04/06,-0.238
2015/04/07,-0.274
2015/04/08,-0.302
2015/04/09,-0.327
2015/04/10,-0.346
2015/04/11,-0.37
2015/04/12,-0.401
2015/04/13,-0.427
2015/04/14,-0.446
2015/04/15,-0.465
2015/04/16,-0.473
2015/04/17,-0.473
2015/04/18,-0.477
2015/04/19,-0.478
2015/04/20,-0.468
2015/04/21,-0.45
2015/04/22,-0.423
2015/04/23,-0.395
2015/04/24,-0.361
2015/04/25,-0.333
2015/04/26,-0.304
2015/04/27,-0.271
2015/04/28,-0.233
2015/04/29,-0.193
2015/04/30,-0.152
2015/05/01,-0.111
2015/05/02,-0.08
2015/05/03,-0.06
2015/05/04,-0.034
2015/05/05,-0.006
2015/05/06,0.022
2015/05/07,0.053
2015/05/08,0.081
2015/05/09,0.101
2015/05/10,0.116
2015/05/11,0.132
2015/05/12,0.147
2015/05/13,0.161
2015/05/14,0.173
2015/05/15,0.179
2015/05/16,0.174
2015/05/17,0.158
2015/05/18,0.141
2015/05/19,0.13
2015/05/20,0.122
2015/05/21,0.111
2015/05/22,0.107
2015/05/23,0.1
2015/05/24,0.083
2015/05/25,0.065
2015/05/26,0.048
2015/05/27,0.037
2015/05/28,0.026
2015/05/29,0.019
2015/05/30,0.01
2015/05/31,-0.001
2015/06/01,-0.006
2015/06/02,-0.006
2015/06/03,-0.003
2015/06/04,0.002
2015/06/05,0.011
2015/06/06,0.013
2015/06/07,0.008
2015/06/08,0.001
2015/06/09,0
2015/06/10,0.002
2015/06/11,0.006
2015/06/12,0.015
2015/06/13,0.019
2015/06/14,0.025
2015/06/15,0.041
2015/06/16,0.075
2015/06/17,0.126
2015/06/18,0.18
2015/06/19,0.241
2015/06/20,0.289
2015/06/21,0.321
2015/06/22,0.347
2015/06/23,0.37
2015/06/24,0.389
2015/06/25,0.397
2015/06/26,0.414
2015/06/27,0.431
2015/06/28,0.436
2015/06/29,0.444
2015/06/30,0.466
2015/07/01,0.487
2015/07/02,0.508
2015/07/03,0.526
2015/07/04,0.533
2015/07/05,0.538
2015/07/06,0.552
2015/07/07,0.566
2015/07/08,0.579
2015/07/09,0.594
2015/07/10,0.625
2015/07/11,0.654
2015/07/12,0.681
2015/07/13,0.709
2015/07/14,0.733
2015/07/15,0.752
2015/07/16,0.77
2015/07/17,0.78
2015/07/18,0.774
2015/07/19,0.752
2015/07/20,0.725
2015/07/21,0.694
2015/07/22,0.66
2015/07/23,0.625
2015/07/24,0.592
2015/07/25,0.552
2015/07/26,0.501
2015/07/27,0.452
2015/07/28,0.412
2015/07/29,0.377
2015/07/30,0.343
2015/07/31,0.309
2015/08/01,0.271
2015/08/02,0.225
2015/08/03,0.182
2015/08/04,0.146
2015/08/05,0.118
2015/08/06,0.096
2015/08/07,0.076
2015/08/08,0.061
2015/08/09,0.051
2015/08/10,0.044
2015/08/11,0.038
2015/08/12,0.038
2015/08/13,0.044
2015/08/14,0.053
2015/08/15,0.058
2015/08/16,0.06
2015/08/17,0.069
2015/08/18,0.091
2015/08/19,0.116
2015/08/20,0.14
2015/08/21,0.16
2015/08/22,0.175
2015/08/23,0.179
2015/08/24,0.194
2015/08/25,0.216
2015/08/26,0.236
2015/08/27,0.252
2015/08/28,0.268
2015/08/29,0.27
2015/08/30,0.257
2015/08/31,0.24
2015/09/01,0.225
2015/09/02,0.21
2015/09/03,0.191
2015/09/04,0.169
2015/09/05,0.139
2015/09/06,0.107
2015/09/07,0.072
2015/09/08,0.045
2015/09/09,0.023
2015/09/10,0.004
2015/09/11,-0.013
2015/09/12,-0.039
2015/09/13,-0.07
2015/09/14,-0.096
2015/09/15,-0.119
2015/09/16,-0.137
2015/09/17,-0.154
2015/09/18,-0.168
2015/09/19,-0.184
2015/09/20,-0.205
2015/09/21,-0.217
2015/09/22,-0.222
2015/09/23,-0.226
2015/09/24,-0.229
2015/09/25,-0.228
2015/09/26,-0.232
2015/09/27,-0.243
2015/09/28,-0.247
2015/09/29,-0.241
2015/09/30,-0.232
2015/10/01,-0.216
2015/10/02,-0.192
2015/10/03,-0.177
2015/10/04,-0.17
2015/10/05,-0.161
2015/10/06,-0.142
2015/10/07,-0.119
2015/10/08,-0.082
2015/10/09,-0.048
2015/10/10,-0.02
2015/10/11,-0.002
2015/10/12,0.017
2015/10/13,0.044
2015/10/14,0.077
2015/10/15,0.122
2015/10/16,0.174
2015/10/17,0.225
2015/10/18,0.264
2015/10/19,0.3
2015/10/20,0.335
2015/10/21,0.367
2015/10/22,0.398
2015/10/23,0.425
2015/10/24,0.449
2015/10/25,0.471
2015/10/26,0.496
2015/10/27,0.529
2015/10/28,0.571
2015/10/29,0.634
2015/10/30,0.723
2015/10/31,0.808
2015/11/01,0.886
2015/11/02,0.981
2015/11/03,1.135
2015/11/04,1.645
2015/11/05,2.113
2015/11/06,2.499
2015/11/07,2.792
2015/11/08,2.996
2015/11/09,3.157
2015/11/10,3.272
2015/11/11,3.349
2015/11/12,3.384
2015/11/13,3.384
2015/11/14,3.361
2015/11/15,3.3
2015/11/16,3.218
2015/11/17,3.109
2015/11/18,2.978
2015/11/19,2.838
2015/11/20,2.694
2015/11/21,2.537
2015/11/22,2.368
2015/11/23,2.194
2015/11/24,2.02
2015/11/25,1.856
2015/11/26,1.707
2015/11/27,1.574
2015/11/28,1.452
2015/11/29,1.33
2015/11/30,1.228
2015/12/01,1.144
2015/12/02,1.073
2015/12/03,1.006
2015/12/04,0.952
2015/12/05,0.946
2015/12/06,0.992
2015/12/07,1.038
2015/12/08,1.08
2015/12/09,1.136
2015/12/10,1.188
2015/12/11,1.249
2015/12/12,1.308
2015/12/13,1.395
2015/12/14,1.496
2015/12/15,1.598
2015/12/16,1.701
2015/12/17,1.797
2015/12/18,1.883
2015/12/19,1.954
2015/12/20,2.012
2015/12/21,2.075
2015/12/22,2.133
2015/12/23,2.18
2015/12/24,2.222
2015/12/25,2.246
2015/12/26,2.235
2015/12/27,2.179
2015/12/28,2.096
2015/12/29,1.99
2015/12/30,1.865
2015/12/31,1.726
2016/01/01,1.575
2016/01/02,1.416
2016/01/03,1.253
2016/01/04,1.091
2016/01/05,0.935
2016/01/06,0.785
2016/01/07,0.644
2016/01/08,0.509
2016/01/09,0.374
2016/01/10,0.246
2016/01/11,0.126
2016/01/12,0.013
2016/01/13,-0.094
2016/01/14,-0.195
2016/01/15,-0.287
2016/01/16,-0.373
2016/01/17,-0.366
2016/01/18,-0.291
2016/01/19,-0.167
2016/01/20,-0.051
2016/01/21,0.073
2016/01/22,0.223
2016/01/23,0.613
2016/01/24,1.575
2016/01/25,2.456
2016/01/26,3.164
2016/01/27,3.742
2016/01/28,4.121
2016/01/29,4.347
2016/01/30,4.421
2016/01/31,4.369
2016/02/01,4.252
2016/02/02,4.08
2016/02/03,3.857
2016/02/04,3.608
2016/02/05,3.351
2016/02/06,3.091
2016/02/07,2.831
2016/02/08,2.575
2016/02/09,2.322
2016/02/10,2.078
2016/02/11,1.845
2016/02/12,1.623
2016/02/13,1.412
2016/02/14,1.213
2016/02/15,1.032
2016/02/16,0.868
2016/02/17,0.719
2016/02/18,0.583
2016/02/19,0.465
2016/02/20,0.359
2016/02/21,0.264
2016/02/22,0.181
2016/02/23,0.104
2016/02/24,0.032
2016/02/25,-0.038
2016/02/26,-0.106
2016/02/27,-0.175
2016/02/28,-0.211
2016/02/29,-0.212
2016/03/01,-0.177
2016/03/02,-0.142
2016/03/03,-0.122
2016/03/04,-0.091
2016/03/05,0.009
2016/03/06,0.074
2016/03/07,0.113
2016/03/08,0.128
2016/03/09,0.122
2016/03/10,0.1
2016/03/11,0.066
2016/03/12,0.019
2016/03/13,-0.038
2016/03/14,-0.1
2016/03/15,-0.161
2016/03/16,-0.167
2016/03/17,-0.155
2016/03/18,-0.144
2016/03/19,-0.149
2016/03/20,-0.17
2016/03/21,-0.203
2016/03/22,-0.245
2016/03/23,-0.294
2016/03/24,-0.347
2016/03/25,-0.404
2016/03/26,-0.466
2016/03/27,-0.531
2016/03/28,-0.596
2016/03/29,-0.661
2016/03/30,-0.726
2016/03/31,-0.79
2016/04/01,-0.852
2016/04/02,-0.912
2016/04/03,-0.973
2016/04/04,-1.031
2016/04/05,-1.087
2016/04/06,-1.139
2016/04/07,-1.186
2016/04/08,-1.231
2016/04/09,-1.273
2016/04/10,-1.314
2016/04/11,-1.353
2016/04/12,-1.385
2016/04/13,-1.411
2016/04/14,-1.434
2016/04/15,-1.452
2016/04/16,-1.463
2016/04/17,-1.471
2016/04/18,-1.477
2016/04/19,-1.478
2016/04/20,-1.476
2016/04/21,-1.466
2016/04/22,-1.452
2016/04/23,-1.437
2016/04/24,-1.423
2016/04/25,-1.405
2016/04/26,-1.381
2016/04/27,-1.354
2016/04/28,-1.324
2016/04/29,-1.294
2016/04/30,-1.266
2016/05/01,-1.242
2016/05/02,-1.216
2016/05/03,-1.189
2016/05/04,-1.163
2016/05/05,-1.137
2016/05/06,-1.11
2016/05/07,-1.086
2016/05/08,-1.066
2016/05/09,-1.048
2016/05/10,-1.028
2016/05/11,-1.004
2016/05/12,-0.979
2016/05/13,-0.95
2016/05/14,-0.924
2016/05/15,-0.9
2016/05/16,-0.871
2016/05/17,-0.84
2016/05/18,-0.809
2016/05/19,-0.778
2016/05/20,-0.753
2016/05/21,-0.738
2016/05/22,-0.731
2016/05/23,-0.726
2016/05/24,-0.719
2016/05/25,-0.701
2016/05/26,-0.67
2016/05/27,-0.619
2016/05/28,-0.555
2016/05/29,-0.494
2016/05/30,-0.44
2016/05/31,-0.388
2016/06/01,-0.343
2016/06/02,-0.302
2016/06/03,-0.269
2016/06/04,-0.249
2016/06/05,-0.234
2016/06/06,-0.221
2016/06/07,-0.208
2016/06/08,-0.196
2016/06/09,-0.184
2016/06/10,-0.169
2016/06/11,-0.157
2016/06/12,-0.129
2016/06/13,-0.089
2016/06/14,-0.046
2016/06/15,-0.002
2016/06/16,0.051
2016/06/17,0.111
2016/06/18,0.169
2016/06/19,0.22
2016/06/20,0.273
2016/06/21,0.328
2016/06/22,0.38
2016/06/23,0.432
2016/06/24,0.482
2016/06/25,0.519
2016/06/26,0.538
2016/06/27,0.546
2016/06/28,0.544
2016/06/29,0.531
2016/06/30,0.512
2016/07/01,0.492
2016/07/02,0.468
2016/07/03,0.438
2016/07/04,0.413
2016/07/05,0.388
2016/07/06,0.36
2016/07/07,0.342
2016/07/08,0.321
2016/07/09,0.296
2016/07/10,0.262
2016/07/11,0.228
2016/07/12,0.196
2016/07/13,0.164
2016/07/14,0.129
2016/07/15,0.108
2016/07/16,0.083
2016/07/17,0.061
2016/07/18,0.039
2016/07/19,0.017
2016/07/20,-0.003
2016/07/21,-0.023
2016/07/22,-0.042
2016/07/23,-0.066
2016/07/24,-0.089
2016/07/25,-0.115
2016/07/26,-0.134
2016/07/27,-0.147
2016/07/28,-0.157
2016/07/29,-0.166
2016/07/30,-0.185
2016/07/31,-0.206
2016/08/01,-0.229
2016/08/02,-0.234
2016/08/03,-0.242
2016/08/04,-0.242
2016/08/05,-0.242
2016/08/06,-0.252
2016/08/07,-0.269
2016/08/08,-0.29
2016/08/09,-0.307
2016/08/10,-0.321
2016/08/11,-0.336
2016/08/12,-0.351
2016/08/13,-0.369
2016/08/14,-0.393
2016/08/15,-0.412
2016/08/16,-0.423
2016/08/17,-0.433
2016/08/18,-0.438
2016/08/19,-0.441
2016/08/20,-0.442
2016/08/21,-0.449
2016/08/22,-0.452
2016/08/23,-0.448
2016/08/24,-0.439
2016/08/25,-0.427
2016/08/26,-0.411
2016/08/27,-0.402
2016/08/28,-0.402
2016/08/29,-0.403
2016/08/30,-0.405
2016/08/31,-0.408
2016/09/01,-0.411
2016/09/02,-0.417
2016/09/03,-0.426
2016/09/04,-0.443
2016/09/05,-0.455
2016/09/06,-0.466
2016/09/07,-0.476
2016/09/08,-0.485
2016/09/09,-0.489
2016/09/10,-0.495
2016/09/11,-0.505
2016/09/12,-0.512
2016/09/13,-0.515
2016/09/14,-0.518
2016/09/15,-0.522
2016/09/16,-0.521
2016/09/17,-0.525
2016/09/18,-0.534
2016/09/19,-0.541
2016/09/20,-0.539
2016/09/21,-0.534
2016/09/22,-0.521
2016/09/23,-0.505
2016/09/24,-0.493
2016/09/25,-0.481
2016/09/26,-0.456
2016/09/27,-0.435
2016/09/28,-0.399
2016/09/29,-0.366
2016/09/30,-0.323
2016/10/01,-0.287
2016/10/02,-0.262
2016/10/03,-0.234
2016/10/04,-0.206
2016/10/05,-0.173
2016/10/06,-0.135
2016/10/07,-0.094
2016/10/08,-0.046
2016/10/09,0.014
2016/10/10,0.08
2016/10/11,0.153
2016/10/12,0.23
2016/10/13,0.287
2016/10/14,0.339
2016/10/15,0.412
2016/10/16,0.482
2016/10/17,0.536
2016/10/18,0.589
2016/10/19,0.63
2016/10/20,0.669
2016/10/21,0.723
2016/10/22,0.75
2016/10/23,0.767
2016/10/24,0.811
2016/10/25,0.864
2016/10/26,0.905
2016/10/27,0.963
2016/10/28,0.994
2016/10/29,1.004
2016/10/30,0.994
2016/10/31,0.976
2016/11/01,0.953
2016/11/02,0.985
2016/11/03,1.1
2016/11/04,1.254
2016/11/05,1.438
2016/11/06,1.629
2016/11/07,1.804
2016/11/08,1.942
2016/11/09,2.035
2016/11/10,2.076
2016/11/11,2.067
2016/11/12,2.015
2016/11/13,1.931
2016/11/14,1.829
2016/11/15,1.718
2016/11/16,1.605
2016/11/17,1.488
2016/11/18,1.367
2016/11/19,1.24
2016/11/20,1.111
2016/11/21,0.987
2016/11/22,0.869
2016/11/23,0.757
2016/11/24,0.656
2016/11/25,0.557
2016/11/26,0.458
2016/11/27,0.356
2016/11/28,0.259
2016/11/29,0.167
2016/11/30,0.081
2016/12/01,0.001
2016/12/02,-0.068
2016/12/03,-0.136
2016/12/04,-0.206
2016/12/05,-0.266
2016/12/06,-0.318
2016/12/07,-0.365
2016/12/08,-0.408
2016/12/09,-0.447
2016/12/10,-0.486
2016/12/11,-0.528
2016/12/12,-0.563
2016/12/13,-0.592
2016/12/14,-0.615
2016/12/15,-0.626
2016/12/16,-0.628
2016/12/17,-0.632
2016/12/18,-0.638
2016/12/19,-0.641
2016/12/20,-0.639
2016/12/21,-0.615
2016/12/22,-0.583
2016/12/23,-0.539
2016/12/24,-0.502
2016/12/25,-0.477
2016/12/26,-0.455
2016/12/27,-0.433
2016/12/28,-0.408
2016/12/29,-0.38
2016/12/30,-0.346
2016/12/31,-0.32
2017/01/01,-0.302
2017/01/02,-0.284
2017/01/03,-0.257
2017/01/04,-0.215
2017/01/05,-0.153
2017/01/06,-0.087
2017/01/07,-0.032
2017/01/08,0.005
2017/01/09,0.037
2017/01/10,0.068
2017/01/11,0.128
2017/01/12,0.189
2017/01/13,0.241
2017/01/14,0.27
2017/01/15,0.281
2017/01/16,0.283
2017/01/17,0.285
2017/01/18,0.281
2017/01/19,0.27
2017/01/20,0.255
2017/01/21,0.23
2017/01/22,0.197
2017/01/23,0.164
2017/01/24,0.134
2017/01/25,0.108
2017/01/26,0.078
2017/01/27,0.045
2017/01/28,0.005
2017/01/29,-0.039
2017/01/30,-0.082
2017/01/31,-0.118
2017/02/01,-0.145
2017/02/02,-0.165
2017/02/03,-0.164
2017/02/04,-0.162
2017/02/05,-0.162
2017/02/06,-0.161
2017/02/07,-0.154
2017/02/08,-0.142
2017/02/09,-0.125
2017/02/10,-0.111
2017/02/11,-0.107
2017/02/12,-0.117
2017/02/13,-0.127
2017/02/14,-0.134
2017/02/15,-0.142
2017/02/16,-0.149
2017/02/17,-0.149
2017/02/18,-0.155
2017/02/19,-0.159
2017/02/20,-0.163
2017/02/21,-0.164
2017/02/22,-0.16
2017/02/23,-0.146
2017/02/24,-0.124
2017/02/25,-0.108
2017/02/26,-0.101
2017/02/27,-0.091
2017/02/28,-0.076
2017/03/01,-0.054
2017/03/02,-0.012
2017/03/03,0.042
2017/03/04,0.091
2017/03/05,0.13
2017/03/06,0.174
2017/03/07,0.222
2017/03/08,0.269
2017/03/09,0.311
2017/03/10,0.352
2017/03/11,0.386
2017/03/12,0.406
2017/03/13,0.43
2017/03/14,0.465
2017/03/15,0.501
2017/03/16,0.561
2017/03/17,0.628
2017/03/18,0.682
2017/03/19,0.718
2017/03/20,0.743
2017/03/21,0.767
2017/03/22,0.793
2017/03/23,0.814
2017/03/24,0.859
2017/03/25,0.91
2017/03/26,0.935
2017/03/27,0.948
2017/03/28,0.952
2017/03/29,0.944
2017/03/30,0.928
2017/03/31,0.916
2017/04/01,0.892
2017/04/02,0.858
2017/04/03,0.828
2017/04/04,0.799
2017/04/05,0.771
2017/04/06,0.742
2017/04/07,0.712
2017/04/08,0.67
2017/04/09,0.622
2017/04/10,0.577
2017/04/11,0.539
2017/04/12,0.507
