Date,fee_to_reward90emaUSD
2014/01/23,0.489
2014/01/24,0.486
2014/01/25,0.481
2014/01/26,0.477
2014/01/27,0.474
2014/01/28,0.471
2014/01/29,0.469
2014/01/30,0.465
2014/01/31,0.462
2014/02/01,0.457
2014/02/02,0.452
2014/02/03,0.448
2014/02/04,0.445
2014/02/05,0.443
2014/02/06,0.44
2014/02/07,0.439
2014/02/08,0.436
2014/02/09,0.433
2014/02/10,0.431
2014/02/11,0.428
2014/02/12,0.427
2014/02/13,0.424
2014/02/14,0.423
2014/02/15,0.419
2014/02/16,0.415
2014/02/17,0.419
2014/02/18,0.417
2014/02/19,0.415
2014/02/20,0.413
2014/02/21,0.412
2014/02/22,0.409
2014/02/23,0.406
2014/02/24,0.404
2014/02/25,0.405
2014/02/26,0.403
2014/02/27,0.401
2014/02/28,0.4
2014/03/01,0.399
2014/03/02,0.397
2014/03/03,0.399
2014/03/04,0.4
2014/03/05,0.399
2014/03/06,0.398
2014/03/07,0.397
2014/03/08,0.394
2014/03/09,0.391
2014/03/10,0.392
2014/03/11,0.392
2014/03/12,0.391
2014/03/13,0.39
2014/03/14,0.391
2014/03/15,0.388
2014/03/16,0.386
2014/03/17,0.384
2014/03/18,0.382
2014/03/19,0.381
2014/03/20,0.379
2014/03/21,0.378
2014/03/22,0.379
2014/03/23,0.375
2014/03/24,0.373
2014/03/25,0.373
2014/03/26,0.373
2014/03/27,0.372
2014/03/28,0.37
2014/03/29,0.367
2014/03/30,0.365
2014/03/31,0.363
2014/04/01,0.362
2014/04/02,0.36
2014/04/03,0.358
2014/04/04,0.356
2014/04/05,0.354
2014/04/06,0.352
2014/04/07,0.353
2014/04/08,0.355
2014/04/09,0.358
2014/04/10,0.358
2014/04/11,0.357
2014/04/12,0.355
2014/04/13,0.352
2014/04/14,0.351
2014/04/15,0.351
2014/04/16,0.351
2014/04/17,0.351
2014/04/18,0.35
2014/04/19,0.35
2014/04/20,0.347
2014/04/21,0.346
2014/04/22,0.347
2014/04/23,0.347
2014/04/24,0.348
2014/04/25,0.347
2014/04/26,0.345
2014/04/27,0.343
2014/04/28,0.343
2014/04/29,0.342
2014/04/30,0.342
2014/05/01,0.34
2014/05/02,0.339
2014/05/03,0.338
2014/05/04,0.337
2014/05/05,0.339
2014/05/06,0.338
2014/05/07,0.338
2014/05/08,0.338
2014/05/09,0.338
2014/05/10,0.336
2014/05/11,0.334
2014/05/12,0.334
2014/05/13,0.334
2014/05/14,0.333
2014/05/15,0.333
2014/05/16,0.331
2014/05/17,0.328
2014/05/18,0.326
2014/05/19,0.324
2014/05/20,0.324
2014/05/21,0.323
2014/05/22,0.323
2014/05/23,0.322
2014/05/24,0.322
2014/05/25,0.32
2014/05/26,0.32
2014/05/27,0.321
2014/05/28,0.321
2014/05/29,0.322
2014/05/30,0.321
2014/05/31,0.319
2014/06/01,0.318
2014/06/02,0.316
2014/06/03,0.316
2014/06/04,0.315
2014/06/05,0.315
2014/06/06,0.315
2014/06/07,0.313
2014/06/08,0.312
2014/06/09,0.311
2014/06/10,0.31
2014/06/11,0.31
2014/06/12,0.31
2014/06/13,0.31
2014/06/14,0.307
2014/06/15,0.305
2014/06/16,0.304
2014/06/17,0.303
2014/06/18,0.303
2014/06/19,0.303
2014/06/20,0.301
2014/06/21,0.299
2014/06/22,0.297
2014/06/23,0.296
2014/06/24,0.295
2014/06/25,0.294
2014/06/26,0.293
2014/06/27,0.291
2014/06/28,0.289
2014/06/29,0.288
2014/06/30,0.289
2014/07/01,0.292
2014/07/02,0.293
2014/07/03,0.294
2014/07/04,0.293
2014/07/05,0.291
2014/07/06,0.29
2014/07/07,0.291
2014/07/08,0.291
2014/07/09,0.291
2014/07/10,0.291
2014/07/11,0.291
2014/07/12,0.29
2014/07/13,0.288
2014/07/14,0.29
2014/07/15,0.29
2014/07/16,0.292
2014/07/17,0.291
2014/07/18,0.291
2014/07/19,0.29
2014/07/20,0.288
2014/07/21,0.288
2014/07/22,0.289
2014/07/23,0.289
2014/07/24,0.289
2014/07/25,0.289
2014/07/26,0.288
2014/07/27,0.287
2014/07/28,0.287
2014/07/29,0.286
2014/07/30,0.286
2014/07/31,0.286
2014/08/01,0.286
2014/08/02,0.284
2014/08/03,0.283
2014/08/04,0.284
2014/08/05,0.286
2014/08/06,0.286
2014/08/07,0.286
2014/08/08,0.286
2014/08/09,0.284
2014/08/10,0.283
2014/08/11,0.283
2014/08/12,0.283
2014/08/13,0.284
2014/08/14,0.284
2014/08/15,0.284
2014/08/16,0.285
2014/08/17,0.298
2014/08/18,0.296
2014/08/19,0.296
2014/08/20,0.296
2014/08/21,0.295
2014/08/22,0.295
2014/08/23,0.293
2014/08/24,0.292
2014/08/25,0.296
2014/08/26,0.296
2014/08/27,0.295
2014/08/28,0.294
2014/08/29,0.293
2014/08/30,0.291
2014/08/31,0.289
2014/09/01,0.289
2014/09/02,0.29
2014/09/03,0.289
2014/09/04,0.289
2014/09/05,0.289
2014/09/06,0.288
2014/09/07,0.293
2014/09/08,0.294
2014/09/09,0.296
2014/09/10,0.296
2014/09/11,0.295
2014/09/12,0.295
2014/09/13,0.293
2014/09/14,0.293
2014/09/15,0.293
2014/09/16,0.294
2014/09/17,0.293
2014/09/18,0.293
2014/09/19,0.292
2014/09/20,0.291
2014/09/21,0.289
2014/09/22,0.289
2014/09/23,0.29
2014/09/24,0.291
2014/09/25,0.291
2014/09/26,0.316
2014/09/27,0.316
2014/09/28,0.316
2014/09/29,0.317
2014/09/30,0.317
2014/10/01,0.317
2014/10/02,0.317
2014/10/03,0.318
2014/10/04,0.318
2014/10/05,0.317
2014/10/06,0.317
2014/10/07,0.319
2014/10/08,0.319
2014/10/09,0.321
2014/10/10,0.321
2014/10/11,0.32
2014/10/12,0.32
2014/10/13,0.32
2014/10/14,0.322
2014/10/15,0.322
2014/10/16,0.322
2014/10/17,0.322
2014/10/18,0.321
2014/10/19,0.321
2014/10/20,0.322
2014/10/21,0.322
2014/10/22,0.322
2014/10/23,0.323
2014/10/24,0.322
2014/10/25,0.322
2014/10/26,0.322
2014/10/27,0.323
2014/10/28,0.324
2014/10/29,0.325
2014/10/30,0.325
2014/10/31,0.324
2014/11/01,0.324
2014/11/02,0.324
2014/11/03,0.325
2014/11/04,0.326
2014/11/05,0.327
2014/11/06,0.328
2014/11/07,0.329
2014/11/08,0.328
2014/11/09,0.329
2014/11/10,0.33
2014/11/11,0.332
2014/11/12,0.334
2014/11/13,0.335
2014/11/14,0.335
2014/11/15,0.335
2014/11/16,0.334
2014/11/17,0.336
2014/11/18,0.336
2014/11/19,0.337
2014/11/20,0.338
2014/11/21,0.339
2014/11/22,0.338
2014/11/23,0.338
2014/11/24,0.338
2014/11/25,0.339
2014/11/26,0.339
2014/11/27,0.339
2014/11/28,0.339
2014/11/29,0.338
2014/11/30,0.337
2014/12/01,0.339
2014/12/02,0.34
2014/12/03,0.343
2014/12/04,0.344
2014/12/05,0.344
2014/12/06,0.343
2014/12/07,0.343
2014/12/08,0.344
2014/12/09,0.344
2014/12/10,0.345
2014/12/11,0.344
2014/12/12,0.344
2014/12/13,0.342
2014/12/14,0.342
2014/12/15,0.344
2014/12/16,0.345
2014/12/17,0.348
2014/12/18,0.35
2014/12/19,0.352
2014/12/20,0.352
2014/12/21,0.352
2014/12/22,0.351
2014/12/23,0.352
2014/12/24,0.351
2014/12/25,0.348
2014/12/26,0.352
2014/12/27,0.354
2014/12/28,0.352
2014/12/29,0.352
2014/12/30,0.352
2014/12/31,0.351
2015/01/01,0.348
2015/01/02,0.347
2015/01/03,0.345
2015/01/04,0.349
2015/01/05,0.35
2015/01/06,0.35
2015/01/07,0.35
2015/01/08,0.352
2015/01/09,0.354
2015/01/10,0.355
2015/01/11,0.355
2015/01/12,0.367
2015/01/13,0.37
2015/01/14,0.371
2015/01/15,0.373
2015/01/16,0.374
2015/01/17,0.374
2015/01/18,0.374
2015/01/19,0.374
2015/01/20,0.377
2015/01/21,0.376
2015/01/22,0.377
2015/01/23,0.378
2015/01/24,0.378
2015/01/25,0.379
2015/01/26,0.382
2015/01/27,0.382
2015/01/28,0.379
2015/01/29,0.378
2015/01/30,0.376
2015/01/31,0.375
2015/02/01,0.373
2015/02/02,0.372
2015/02/03,0.373
2015/02/04,0.371
2015/02/05,0.37
2015/02/06,0.367
2015/02/07,0.366
2015/02/08,0.366
2015/02/09,0.366
2015/02/10,0.366
2015/02/11,0.366
2015/02/12,0.368
2015/02/13,0.37
2015/02/14,0.37
2015/02/15,0.371
2015/02/16,0.371
2015/02/17,0.372
2015/02/18,0.372
2015/02/19,0.371
2015/02/20,0.371
2015/02/21,0.371
2015/02/22,0.37
2015/02/23,0.371
2015/02/24,0.373
2015/02/25,0.373
2015/02/26,0.373
2015/02/27,0.373
2015/02/28,0.373
2015/03/01,0.374
2015/03/02,0.374
2015/03/03,0.374
2015/03/04,0.375
2015/03/05,0.377
2015/03/06,0.379
2015/03/07,0.378
2015/03/08,0.378
2015/03/09,0.379
2015/03/10,0.379
2015/03/11,0.38
2015/03/12,0.381
2015/03/13,0.381
2015/03/14,0.381
2015/03/15,0.38
2015/03/16,0.381
2015/03/17,0.382
2015/03/18,0.382
2015/03/19,0.384
2015/03/20,0.386
2015/03/21,0.386
2015/03/22,0.385
2015/03/23,0.387
2015/03/24,0.386
2015/03/25,0.386
2015/03/26,0.386
2015/03/27,0.385
2015/03/28,0.384
2015/03/29,0.383
2015/03/30,0.384
2015/03/31,0.385
2015/04/01,0.388
2015/04/02,0.387
2015/04/03,0.388
2015/04/04,0.387
2015/04/05,0.387
2015/04/06,0.39
2015/04/07,0.391
2015/04/08,0.393
2015/04/09,0.397
2015/04/10,0.404
2015/04/11,0.406
2015/04/12,0.407
2015/04/13,0.407
2015/04/14,0.408
2015/04/15,0.41
2015/04/16,0.41
2015/04/17,0.411
2015/04/18,0.41
2015/04/19,0.409
2015/04/20,0.41
2015/04/21,0.409
2015/04/22,0.41
2015/04/23,0.411
2015/04/24,0.413
2015/04/25,0.457
2015/04/26,0.455
2015/04/27,0.455
2015/04/28,0.454
2015/04/29,0.456
2015/04/30,0.457
2015/05/01,0.455
2015/05/02,0.453
2015/05/03,0.451
2015/05/04,0.451
2015/05/05,0.451
2015/05/06,0.449
2015/05/07,0.449
2015/05/08,0.449
2015/05/09,0.448
2015/05/10,0.449
2015/05/11,0.449
2015/05/12,0.448
2015/05/13,0.447
2015/05/14,0.445
2015/05/15,0.444
2015/05/16,0.443
2015/05/17,0.44
2015/05/18,0.44
2015/05/19,0.44
2015/05/20,0.44
2015/05/21,0.438
2015/05/22,0.439
2015/05/23,0.439
2015/05/24,0.437
2015/05/25,0.437
2015/05/26,0.439
2015/05/27,0.439
2015/05/28,0.44
2015/05/29,0.441
2015/05/30,0.442
2015/05/31,0.456
2015/06/01,0.46
2015/06/02,0.461
2015/06/03,0.462
2015/06/04,0.462
2015/06/05,0.462
2015/06/06,0.459
2015/06/07,0.456
2015/06/08,0.456
2015/06/09,0.456
2015/06/10,0.457
2015/06/11,0.458
2015/06/12,0.459
2015/06/13,0.458
2015/06/14,0.458
2015/06/15,0.46
2015/06/16,0.465
2015/06/17,0.467
2015/06/18,0.472
2015/06/19,0.478
2015/06/20,0.478
2015/06/21,0.477
2015/06/22,0.483
2015/06/23,0.484
2015/06/24,0.482
2015/06/25,0.481
2015/06/26,0.481
2015/06/27,0.482
2015/06/28,0.481
2015/06/29,0.482
2015/06/30,0.49
2015/07/01,0.493
2015/07/02,0.496
2015/07/03,0.497
2015/07/04,0.496
2015/07/05,0.498
2015/07/06,0.505
2015/07/07,0.522
2015/07/08,0.538
2015/07/09,0.552
2015/07/10,0.561
2015/07/11,0.571
2015/07/12,0.587
2015/07/13,0.594
2015/07/14,0.598
2015/07/15,0.6
2015/07/16,0.605
2015/07/17,0.606
2015/07/18,0.618
2015/07/19,0.615
2015/07/20,0.624
2015/07/21,0.628
2015/07/22,0.63
2015/07/23,0.633
2015/07/24,0.631
2015/07/25,0.629
2015/07/26,0.628
2015/07/27,0.632
2015/07/28,0.636
2015/07/29,0.645
2015/07/30,0.652
2015/07/31,0.66
2015/08/01,0.664
2015/08/02,0.661
2015/08/03,0.662
2015/08/04,0.67
2015/08/05,0.677
2015/08/06,0.685
2015/08/07,0.686
2015/08/08,0.683
2015/08/09,0.68
2015/08/10,0.68
2015/08/11,0.679
2015/08/12,0.682
2015/08/13,0.681
2015/08/14,0.681
2015/08/15,0.68
2015/08/16,0.677
2015/08/17,0.676
2015/08/18,0.677
2015/08/19,0.675
2015/08/20,0.676
2015/08/21,0.673
2015/08/22,0.671
2015/08/23,0.669
2015/08/24,0.67
2015/08/25,0.671
2015/08/26,0.67
2015/08/27,0.671
2015/08/28,0.67
2015/08/29,0.667
2015/08/30,0.663
2015/08/31,0.664
2015/09/01,0.664
2015/09/02,0.679
2015/09/03,0.68
2015/09/04,0.679
2015/09/05,0.681
2015/09/06,0.679
2015/09/07,0.682
2015/09/08,0.683
2015/09/09,0.684
2015/09/10,0.683
2015/09/11,0.689
2015/09/12,0.693
2015/09/13,0.692
2015/09/14,0.695
2015/09/15,0.695
2015/09/16,0.696
2015/09/17,0.697
2015/09/18,0.697
2015/09/19,0.697
2015/09/20,0.696
2015/09/21,0.7
2015/09/22,0.7
2015/09/23,0.699
2015/09/24,0.699
2015/09/25,0.698
2015/09/26,0.697
2015/09/27,0.695
2015/09/28,0.696
2015/09/29,0.694
2015/09/30,0.695
2015/10/01,0.696
2015/10/02,0.697
2015/10/03,0.695
2015/10/04,0.691
2015/10/05,0.689
2015/10/06,0.69
2015/10/07,0.691
2015/10/08,0.693
2015/10/09,0.693
2015/10/10,0.692
2015/10/11,0.688
2015/10/12,0.689
2015/10/13,0.689
2015/10/14,0.69
2015/10/15,0.69
2015/10/16,0.692
2015/10/17,0.694
2015/10/18,0.692
2015/10/19,0.692
2015/10/20,0.699
2015/10/21,0.7
2015/10/22,0.702
2015/10/23,0.704
2015/10/24,0.704
2015/10/25,0.703
2015/10/26,0.702
2015/10/27,0.704
2015/10/28,0.707
2015/10/29,0.711
2015/10/30,0.712
2015/10/31,0.713
2015/11/01,0.713
2015/11/02,0.716
2015/11/03,0.72
2015/11/04,0.729
2015/11/05,0.734
2015/11/06,0.737
2015/11/07,0.736
2015/11/08,0.734
2015/11/09,0.735
2015/11/10,0.737
2015/11/11,0.735
2015/11/12,0.733
2015/11/13,0.731
2015/11/14,0.73
2015/11/15,0.726
2015/11/16,0.724
2015/11/17,0.724
2015/11/18,0.724
2015/11/19,0.724
2015/11/20,0.722
2015/11/21,0.718
2015/11/22,0.714
2015/11/23,0.712
2015/11/24,0.711
2015/11/25,0.711
2015/11/26,0.709
2015/11/27,0.711
2015/11/28,0.71
2015/11/29,0.708
2015/11/30,0.711
2015/12/01,0.711
2015/12/02,0.713
2015/12/03,0.716
2015/12/04,0.716
2015/12/05,0.716
2015/12/06,0.717
2015/12/07,0.721
2015/12/08,0.721
2015/12/09,0.725
2015/12/10,0.724
2015/12/11,0.731
2015/12/12,0.735
2015/12/13,0.739
2015/12/14,0.741
2015/12/15,0.744
2015/12/16,0.748
2015/12/17,0.752
2015/12/18,0.755
2015/12/19,0.758
2015/12/20,0.759
2015/12/21,0.767
2015/12/22,0.773
2015/12/23,0.778
2015/12/24,0.783
2015/12/25,0.782
2015/12/26,0.781
2015/12/27,0.775
2015/12/28,0.776
2015/12/29,0.777
2015/12/30,0.776
2015/12/31,0.774
2016/01/01,0.77
2016/01/02,0.772
2016/01/03,0.77
2016/01/04,0.768
2016/01/05,0.769
2016/01/06,0.771
2016/01/07,0.776
2016/01/08,0.775
2016/01/09,0.775
2016/01/10,0.772
2016/01/11,0.774
2016/01/12,0.775
2016/01/13,0.778
2016/01/14,0.782
2016/01/15,0.79
2016/01/16,0.794
2016/01/17,0.797
2016/01/18,0.8
2016/01/19,0.808
2016/01/20,0.817
2016/01/21,0.831
2016/01/22,0.835
2016/01/23,0.835
2016/01/24,0.838
2016/01/25,0.844
2016/01/26,0.851
2016/01/27,0.86
2016/01/28,0.869
2016/01/29,0.874
2016/01/30,0.873
2016/01/31,0.871
2016/02/01,0.882
2016/02/02,0.89
2016/02/03,0.893
2016/02/04,0.893
2016/02/05,0.893
2016/02/06,0.891
2016/02/07,0.891
2016/02/08,0.896
2016/02/09,0.897
2016/02/10,0.901
2016/02/11,0.901
2016/02/12,0.902
2016/02/13,0.901
2016/02/14,0.9
2016/02/15,0.904
2016/02/16,0.911
2016/02/17,0.916
2016/02/18,0.918
2016/02/19,0.925
2016/02/20,0.929
2016/02/21,0.936
2016/02/22,0.946
2016/02/23,0.956
2016/02/24,0.969
2016/02/25,0.974
2016/02/26,0.979
2016/02/27,0.979
2016/02/28,0.986
2016/02/29,1.001
2016/03/01,1.016
2016/03/02,1.044
2016/03/03,1.057
2016/03/04,1.062
2016/03/05,1.075
2016/03/06,1.074
2016/03/07,1.079
2016/03/08,1.081
2016/03/09,1.085
2016/03/10,1.085
2016/03/11,1.082
2016/03/12,1.079
2016/03/13,1.079
2016/03/14,1.079
2016/03/15,1.078
2016/03/16,1.082
2016/03/17,1.087
2016/03/18,1.09
2016/03/19,1.088
2016/03/20,1.085
2016/03/21,1.087
2016/03/22,1.088
2016/03/23,1.086
2016/03/24,1.085
2016/03/25,1.081
2016/03/26,1.078
2016/03/27,1.073
2016/03/28,1.074
2016/03/29,1.082
2016/03/30,1.085
2016/03/31,1.093
2016/04/01,1.099
2016/04/02,1.106
2016/04/03,1.109
2016/04/04,1.108
2016/04/05,1.11
2016/04/06,1.118
2016/04/07,1.122
2016/04/08,1.123
2016/04/09,1.118
2016/04/10,1.11
2016/04/11,1.114
2016/04/12,1.12
2016/04/13,1.119
2016/04/14,1.119
2016/04/15,1.122
2016/04/16,1.119
2016/04/17,1.113
2016/04/18,1.119
2016/04/19,1.12
2016/04/20,1.118
2016/04/21,1.118
2016/04/22,1.12
2016/04/23,1.115
2016/04/24,1.113
2016/04/25,1.118
2016/04/26,1.274
2016/04/27,1.277
2016/04/28,1.28
2016/04/29,1.28
2016/04/30,1.276
2016/05/01,1.267
2016/05/02,1.265
2016/05/03,1.263
2016/05/04,1.259
2016/05/05,1.257
2016/05/06,1.253
2016/05/07,1.247
2016/05/08,1.238
2016/05/09,1.231
2016/05/10,1.231
2016/05/11,1.233
2016/05/12,1.236
2016/05/13,1.236
2016/05/14,1.237
2016/05/15,1.239
2016/05/16,1.249
2016/05/17,1.257
2016/05/18,1.262
2016/05/19,1.274
2016/05/20,1.276
2016/05/21,1.283
2016/05/22,1.275
2016/05/23,1.274
2016/05/24,1.281
2016/05/25,1.29
2016/05/26,1.298
2016/05/27,1.313
2016/05/28,1.318
2016/05/29,1.318
2016/05/30,1.323
2016/05/31,1.33
2016/06/01,1.335
2016/06/02,1.342
2016/06/03,1.346
2016/06/04,1.35
2016/06/05,1.343
2016/06/06,1.34
2016/06/07,1.343
2016/06/08,1.344
2016/06/09,1.343
2016/06/10,1.345
2016/06/11,1.341
2016/06/12,1.343
2016/06/13,1.348
2016/06/14,1.363
2016/06/15,1.38
2016/06/16,1.398
2016/06/17,1.412
2016/06/18,1.42
2016/06/19,1.42
2016/06/20,1.429
2016/06/21,1.442
2016/06/22,1.463
2016/06/23,1.477
2016/06/24,1.494
2016/06/25,1.493
2016/06/26,1.493
2016/06/27,1.496
2016/06/28,1.498
2016/06/29,1.501
2016/06/30,1.504
2016/07/01,1.504
2016/07/02,1.501
2016/07/03,1.494
2016/07/04,1.493
2016/07/05,1.493
2016/07/06,1.495
2016/07/07,1.498
2016/07/08,1.499
2016/07/09,1.499
2016/07/10,1.509
2016/07/11,1.544
2016/07/12,1.571
2016/07/13,1.607
2016/07/14,1.641
2016/07/15,1.675
2016/07/16,1.693
2016/07/17,1.711
2016/07/18,1.742
2016/07/19,1.785
2016/07/20,1.819
2016/07/21,1.856
2016/07/22,1.901
2016/07/23,1.937
2016/07/24,1.964
2016/07/25,2.011
2016/07/26,2.059
2016/07/27,2.112
2016/07/28,2.154
2016/07/29,2.19
2016/07/30,2.235
2016/07/31,2.266
2016/08/01,2.297
2016/08/02,2.336
2016/08/03,2.362
2016/08/04,2.387
2016/08/05,2.41
2016/08/06,2.418
2016/08/07,2.442
2016/08/08,2.487
2016/08/09,2.532
2016/08/10,2.561
2016/08/11,2.595
2016/08/12,2.618
2016/08/13,2.627
2016/08/14,2.633
2016/08/15,2.655
2016/08/16,2.7
2016/08/17,2.741
2016/08/18,2.765
2016/08/19,2.793
2016/08/20,2.799
2016/08/21,2.791
2016/08/22,2.8
2016/08/23,2.817
2016/08/24,2.827
2016/08/25,2.849
2016/08/26,2.867
2016/08/27,2.869
2016/08/28,2.862
2016/08/29,2.872
2016/08/30,2.879
2016/08/31,2.895
2016/09/01,2.908
2016/09/02,2.908
2016/09/03,2.914
2016/09/04,2.895
2016/09/05,2.908
2016/09/06,2.92
2016/09/07,2.927
2016/09/08,2.933
2016/09/09,2.945
2016/09/10,2.936
2016/09/11,2.922
2016/09/12,2.916
2016/09/13,2.922
2016/09/14,2.926
2016/09/15,2.928
2016/09/16,2.942
2016/09/17,2.938
2016/09/18,2.936
2016/09/19,2.955
2016/09/20,2.967
2016/09/21,2.969
2016/09/22,2.979
2016/09/23,2.989
2016/09/24,2.984
2016/09/25,2.964
2016/09/26,2.967
2016/09/27,2.966
2016/09/28,2.975
2016/09/29,2.991
2016/09/30,3.007
2016/10/01,3.005
2016/10/02,3.003
2016/10/03,3.022
2016/10/04,3.031
2016/10/05,3.039
2016/10/06,3.054
2016/10/07,3.072
2016/10/08,3.073
2016/10/09,3.067
2016/10/10,3.092
2016/10/11,3.122
2016/10/12,3.134
2016/10/13,3.153
2016/10/14,3.169
2016/10/15,3.174
2016/10/16,3.179
2016/10/17,3.207
2016/10/18,3.221
2016/10/19,3.234
2016/10/20,3.275
2016/10/21,3.281
2016/10/22,3.285
2016/10/23,3.292
2016/10/24,3.316
2016/10/25,3.361
2016/10/26,3.435
2016/10/27,3.473
2016/10/28,3.488
2016/10/29,3.495
2016/10/30,3.482
2016/10/31,3.493
2016/11/01,3.508
2016/11/02,3.532
2016/11/03,3.54
2016/11/04,3.583
2016/11/05,3.589
2016/11/06,3.589
2016/11/07,3.615
2016/11/08,3.624
2016/11/09,3.641
2016/11/10,3.644
2016/11/11,3.639
2016/11/12,3.626
2016/11/13,3.622
2016/11/14,3.62
2016/11/15,3.629
2016/11/16,3.628
2016/11/17,3.643
2016/11/18,3.657
2016/11/19,3.663
2016/11/20,3.678
2016/11/21,3.711
2016/11/22,3.755
2016/11/23,3.796
2016/11/24,3.851
2016/11/25,3.915
2016/11/26,3.94
2016/11/27,3.948
2016/11/28,3.973
2016/11/29,3.999
2016/11/30,4.028
2016/12/01,4.057
2016/12/02,4.106
2016/12/03,4.115
2016/12/04,4.129
2016/12/05,4.155
2016/12/06,4.195
2016/12/07,4.207
2016/12/08,4.217
2016/12/09,4.243
2016/12/10,4.26
2016/12/11,4.236
2016/12/12,4.243
2016/12/13,4.242
2016/12/14,4.263
2016/12/15,4.3
2016/12/16,4.328
2016/12/17,4.328
2016/12/18,4.329
2016/12/19,4.348
2016/12/20,4.376
2016/12/21,4.4
2016/12/22,4.414
2016/12/23,4.428
2016/12/24,4.433
2016/12/25,4.4
2016/12/26,4.407
2016/12/27,4.417
2016/12/28,4.426
2016/12/29,4.448
2016/12/30,4.457
2016/12/31,4.453
2017/01/01,4.426
2017/01/02,4.447
2017/01/03,4.468
2017/01/04,4.572
2017/01/05,4.607
2017/01/06,4.637
2017/01/07,4.663
2017/01/08,4.652
2017/01/09,4.675
2017/01/10,4.696
2017/01/11,4.715
2017/01/12,4.714
2017/01/13,4.718
2017/01/14,4.7
2017/01/15,4.68
2017/01/16,4.68
2017/01/17,4.693
2017/01/18,4.709
2017/01/19,4.714
2017/01/20,4.704
2017/01/21,4.689
2017/01/22,4.67
2017/01/23,4.698
2017/01/24,4.752
2017/01/25,4.796
2017/01/26,4.823
2017/01/27,4.829
2017/01/28,4.856
2017/01/29,4.868
2017/01/30,4.915
2017/01/31,4.97
2017/02/01,4.995
2017/02/02,5.033
2017/02/03,5.099
2017/02/04,5.144
2017/02/05,5.172
2017/02/06,5.257
2017/02/07,5.324
2017/02/08,5.381
2017/02/09,5.43
2017/02/10,5.466
2017/02/11,5.485
2017/02/12,5.486
2017/02/13,5.504
2017/02/14,5.521
2017/02/15,5.557
2017/02/16,5.616
2017/02/17,5.67
2017/02/18,5.71
2017/02/19,5.742
2017/02/20,5.791
2017/02/21,5.856
2017/02/22,5.938
2017/02/23,6.03
2017/02/24,6.118
2017/02/25,6.168
2017/02/26,6.181
2017/02/27,6.26
2017/02/28,6.356
2017/03/01,6.465
2017/03/02,6.574
2017/03/03,6.695
2017/03/04,6.807
2017/03/05,6.889
2017/03/06,6.999
2017/03/07,7.117
2017/03/08,7.216
2017/03/09,7.307
2017/03/10,7.403
2017/03/11,7.471
2017/03/12,7.503
2017/03/13,7.577
2017/03/14,7.666
2017/03/15,7.756
2017/03/16,7.853
2017/03/17,7.928
2017/03/18,7.973
2017/03/19,8.002
2017/03/20,8.1
2017/03/21,8.192
2017/03/22,8.271
2017/03/23,8.338
2017/03/24,8.364
2017/03/25,8.397
2017/03/26,8.365
2017/03/27,8.414
2017/03/28,8.465
2017/03/29,8.52
2017/03/30,8.532
2017/03/31,8.595
2017/04/01,8.634
2017/04/02,8.628
2017/04/03,8.64
2017/04/04,8.699
2017/04/05,8.738
2017/04/06,8.783
2017/04/07,8.81
2017/04/08,8.816
2017/04/09,8.794
2017/04/10,8.814
2017/04/11,8.835
2017/04/12,8.876
2017/04/13,8.945
2017/04/14,9.011
2017/04/15,9.026
2017/04/16,9.004
2017/04/17,9.015
2017/04/18,9.053
2017/04/19,9.085
2017/04/20,9.142
2017/04/21,9.172
2017/04/22,9.169
2017/04/23,9.147
2017/04/24,9.184
2017/04/25,9.263
2017/04/26,9.317
2017/04/27,9.382
2017/04/28,9.457
2017/04/29,9.482
2017/04/30,9.484
2017/05/01,9.514
2017/05/02,9.571
2017/05/03,9.648
2017/05/04,9.716
2017/05/05,9.809
2017/05/06,9.866
2017/05/07,9.907
2017/05/08,9.96
2017/05/09,10.038
2017/05/10,10.127
2017/05/11,10.217
2017/05/12,10.308
2017/05/13,10.372
2017/05/14,10.423
2017/05/15,10.487
2017/05/16,10.636
2017/05/17,10.843
2017/05/18,11.002
2017/05/19,11.151
2017/05/20,11.254
2017/05/21,11.361
2017/05/22,11.512
2017/05/23,11.659
2017/05/24,11.837
2017/05/25,12.009
2017/05/26,12.179
2017/05/27,12.353
2017/05/28,12.455
2017/05/29,12.638
2017/05/30,12.818
2017/05/31,13.015
2017/06/01,13.193
2017/06/02,13.354
2017/06/03,13.468
2017/06/04,13.568
2017/06/05,13.683
2017/06/06,13.851
2017/06/07,14.085
2017/06/08,14.198
2017/06/09,14.313
2017/06/10,14.398
2017/06/11,14.441
2017/06/12,14.524
2017/06/13,14.675
2017/06/14,14.806
2017/06/15,14.889
2017/06/16,14.932
2017/06/17,14.927
2017/06/18,14.891
2017/06/19,14.938
2017/06/20,15.014
2017/06/21,15.144
2017/06/22,15.261
2017/06/23,15.244
2017/06/24,15.226
2017/06/25,15.21
2017/06/26,15.26
2017/06/27,15.328
2017/06/28,15.352
2017/06/29,15.422
2017/06/30,15.427
2017/07/01,15.332
2017/07/02,15.166
2017/07/03,15.091
2017/07/04,15.052
2017/07/05,14.959
2017/07/06,14.894
2017/07/07,14.82
2017/07/08,14.682
2017/07/09,14.543
2017/07/10,14.393
2017/07/11,14.269
2017/07/12,14.156
2017/07/13,14.058
2017/07/14,13.992
2017/07/15,14.107
2017/07/16,13.964
